Ladekurvenmessung
Zeit: 2018_05_04 10.03.08
Info: FVA3, v = 0.747, T = 23, F = 20, h = 457.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
216	-0.00347	0.002282	0.010336	-0.004128	-0.001334	-0.000347	0.00146
217	-0.002648	-0.001005	0.010993	0.00031	-0.007908	-0.000512	0.000474
218	-0.003142	0.00031	0.0105	-0.001498	-0.000841	0.002118	0.000146
219	-0.000183	0.001954	0.013787	0.00146	-0.003142	-0.001334	-1.9e-05
220	-0.003306	0.001132	0.013952	-0.000183	-0.002155	0.00146	-0.000347
221	-0.002813	-0.001498	0.010664	0.000967	-0.005443	-0.003142	0.001132
222	-0.002484	-0.003142	0.014445	0.001625	0.000474	0.000474	-0.001334
223	-0.002155	-0.000512	0.009514	-1.9e-05	-0.001498	-0.000841	0.002611
224	0.000474	-0.000841	0.010664	-0.001334	-0.001498	-0.001827	0.001625
225	-0.003142	0.000146	0.008857	-0.000183	-0.004292	-0.001827	0.001296
226	0.000146	-0.00232	0.009514	-0.002484	0.000146	-0.001498	0.000146
227	-0.00347	0.000967	0.005734	0.000639	0.001132	-0.001005	-0.001991
228	-0.001169	-0.000841	0.006227	0.001789	-0.00232	-0.002977	0.000639
229	-0.003963	-0.001498	0.006556	-0.001662	-0.000512	-0.001005	-0.00347
230	0.000146	0.000803	0.007377	-0.000512	-0.001169	-0.002648	-0.001662
231	0.001296	0.001789	0.004748	-0.000676	-0.00232	0.001789	-0.000347
232	-0.003799	-0.000512	0.004255	0.000474	-0.002155	-0.000347	-0.000183
233	0.002447	0.000146	0.004255	-0.001662	-0.000347	-0.001827	-0.001662
234	-0.003306	0.001954	0.001296	-0.000841	-0.004128	0.002447	-0.001169
235	-0.004292	-0.009716	0.005898	-0.004949	-0.001005	0.000803	-0.006593
236	-0.00347	0.00146	0.001296	0.001954	-0.0061	-0.002813	-0.003799
237	-0.003142	-0.003306	0.003926	-1.9e-05	-0.001005	0.004419	-0.001662
238	-0.005936	-0.000512	0.003104	-0.001662	-0.003635	-0.002813	-0.000347
239	-0.002977	-0.003799	0.001625	0.00031	-0.004785	-0.001005	-0.000183
240	-0.003306	-0.000841	0.010171	-0.002648	-0.001334	-0.000347	0.000967
241	-0.000841	-0.000183	0.005405	0.000639	-0.000676	0.000639	0.000474
242	-0.003142	-0.000183	0.001132	-0.001334	-0.004785	0.000639	0.00146
243	-0.001827	-0.000183	0.001954	0.000967	-0.005114	0.000146	-0.000676
244	-0.001991	-0.002155	0.000967	0.000146	-0.001662	-0.001991	-0.004785
245	-0.000183	-0.002155	0.003433	-1.9e-05	0.00294	-0.003963	0.005405
246	-0.000512	-0.007908	0.00031	-0.005114	-0.002648	0.003597	-0.000676
247	-0.003306	-0.000676	0.001625	0.001954	-0.004949	-0.004785	-1.9e-05
248	-0.001662	-0.000347	0.002447	-0.001827	-0.001827	-0.002813	-0.000512
249	-0.001498	0.00031	-0.001991	-0.000676	-0.002813	-0.007086	0.002775
250	-0.004128	0.004748	-0.002977	0.001625	-0.002977	-0.005443	-0.001662
251	-0.00347	-0.000512	-0.004456	-0.001005	-0.004621	0.001789	-0.000512
252	-0.005443	-0.000512	-0.00232	-0.002813	0.002282	-0.001169	-0.001662
253	-0.004949	0.00146	-0.004949	-0.004456	-0.003306	0.001296	-0.001334
254	-0.009058	-0.001827	-0.004785	-0.001334	-0.002155	0.00409	0.000803
255	-0.003306	-0.001498	-0.005443	0.00031	0.000967	-0.000183	-0.000841
256	-0.002155	-0.003306	-0.004456	-0.000676	-0.003963	0.001296	0.004912
257	-0.004949	-0.006429	-0.006757	-0.001498	0.000474	-0.000512	0.002447
258	-0.001334	-0.005114	-0.003799	-0.000183	-0.000676	0.000803	-0.001334
259	-0.003635	-0.000512	-0.005771	-0.003963	-0.000512	-0.000183	0.002282
260	-0.00347	-0.003963	-0.001498	-0.002648	-0.001827	-0.000841	0.000474
261	-0.001827	-0.002484	-0.003635	-0.000183	-0.000841	-0.000347	0.00146
262	0.00031	-0.000512	-0.006922	0.001954	-0.000841	-0.000841	-1.9e-05
263	-0.003306	0.001296	-0.007579	-0.001662	-0.000676	0.00031	-0.001827
264	-0.001991	0.000639	-0.007579	-0.001827	-0.002977	-0.001005	-0.000676
265	-0.002977	0.000803	-0.00988	-0.00232	-0.001662	-1.9e-05	-0.006922
266	-0.002484	0.00146	-0.010538	-0.002155	-0.001005	-0.001334	-0.001662
267	-0.00347	-0.000183	-0.008565	-0.002155	-0.000347	-0.002648	0.000146
268	-0.001498	0.000967	-0.013003	-0.001498	-0.005771	0.000474	-0.001334
269	0.001296	-0.003799	-0.008237	-0.000347	-0.000676	-0.000676	-0.001498
270	-0.006429	0.001296	-0.014153	-0.002484	-0.003799	-0.001662	0.000639
271	-0.004292	0.00146	-0.014647	-0.000676	-0.003799	0.003268	-0.002155
272	-0.003635	0.002282	-0.01366	-0.001498	-0.004128	0.002447	-0.001005
273	-0.003306	-0.002813	-0.013989	0.00146	0.003597	0.001296	0.000474
274	-0.004949	-0.000183	-0.013825	-0.002977	-0.002155	0.004419	-0.000676
275	-0.000841	-0.001334	-0.012674	-0.000183	-1.9e-05	0.000967	0.000146
276	-0.005771	-1.9e-05	-0.015468	-0.003306	0.001132	0.00031	-0.001662
277	-0.005771	-0.000347	-0.013003	-0.001991	0.000967	-0.000841	-0.001662
278	-0.003142	0.000803	-0.015468	-0.002648	-1.9e-05	-0.002484	-0.002155
279	-0.002648	-0.001169	-0.017769	-0.004128	-0.002155	-1.9e-05	0.002447
280	-0.005114	-0.002484	-0.015961	-0.002484	0.00146	-0.001827	-0.002484
281	-0.007744	-0.002155	-0.018591	-0.001827	-0.001991	-0.00347	0.000146
282	-0.001498	0.00146	-0.019249	-0.0061	0.00031	-1.9e-05	-0.000183
283	-0.004128	0.000639	-0.019249	-0.00347	-0.001991	-0.002813	-0.000347
284	-0.003635	-0.000841	-0.017605	-0.003306	0.000639	-0.001005	-0.005443
285	-0.003635	0.003104	-0.019084	-0.001005	-0.00232	0.001132	-0.001498
286	-0.000347	-0.001334	-0.020563	-0.000676	-0.001169	0.002282	0.00146
287	-0.005114	0.00031	-0.020892	-0.000841	-0.003635	0.001296	0.000803
288	-0.002648	0.001625	-0.016948	0.00031	-0.002484	0.005241	0.000639
289	-0.002977	0.002447	-0.018755	-0.004456	-0.00232	0.00031	-1.9e-05
290	-0.002155	0.001132	-0.017934	-0.002155	-0.001169	0.001789	0.000474
291	-0.00232	-0.001169	-0.017769	0.000803	0.000474	0.003104	-0.001334
292	-0.000512	-0.000512	-0.015633	-0.000183	-0.000512	-0.001662	-0.001005
293	-0.003963	0.001132	-0.020399	-0.004456	0.00146	-0.002155	-0.000512
294	0.000803	-0.00232	-0.016948	-0.000512	-0.000183	-0.001005	-0.000512
295	-0.004456	0.002118	-0.011524	-0.00232	0.003433	-0.000183	0.00031
296	-0.00232	0.004419	-0.01366	-0.001498	-0.001334	-0.002484	0.000967
297	-0.002484	0.000639	-0.019084	-0.004785	0.005405	0.001789	-0.000676
298	-0.001827	0.003926	-0.021221	-0.000347	0.001296	-0.001005	0.000639
299	-0.001334	-0.000512	-0.016948	-0.00232	0.001789	0.000639	-0.001498
300	0.000146	0.000474	-0.02007	-1.9e-05	-0.000183	-0.001169	0.000639
301	0.001296	-0.002484	-0.01514	-0.008072	0.000146	0.005898	0.002118
302	0.000639	0.00031	-0.02007	-0.002484	0.002447	-0.000347	-0.001169
303	0.003597	-0.000347	-0.018262	-0.002813	-0.002977	-1.9e-05	0.00031
304	-0.000183	0.002118	-0.017276	-0.003963	0.001132	0.00294	-0.001334
