Ladekurvenmessung
Zeit: 2018_05_03 14.54.24
Info: SHC320, v = 0.614, T = 40, F = 20, h = 461.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
151	0.002775	0.001296	0.005569	0.00146	-0.00232	0.003268	0.00031
152	0.003433	0.003926	-0.001662	0.001954	0.002118	-0.001169	0.004912
153	0.00409	0.003597	0.000474	0.001132	0.002611	-0.002484	0.00294
154	0.002775	0.00409	0.003104	0.001789	-0.002813	0.00031	0.00409
155	0.001954	0.003597	0.000146	0.00294	-0.000512	0.005241	0.003433
156	0.002447	0.000639	0.00146	0.002447	-1.9e-05	0.004419	0.007377
157	0.00294	0.004748	0.004583	0.000146	-0.000512	0.002118	-0.001169
158	0.002447	-0.001662	0.001954	0.001789	0.000146	0.003761	0.004419
159	0.000803	0.003268	0.003597	0.003926	-0.002155	0.001789	0.00409
160	-0.001169	0.003268	0.001296	0.003104	0.003597	0.003104	0.005241
161	-0.000347	0.001296	0.002611	0.00409	-0.000183	0.001789	0.003433
162	0.003433	0.00294	0.001625	0.001625	0.000639	0.002447	0.002118
163	0.002447	0.00409	0.00672	0.004419	0.002118	-0.001827	0.000146
164	0.002118	0.00409	0.001625	0.001625	0.003104	-0.000512	0.003926
165	0.001296	0.00409	0.003761	0.00294	-0.001169	0.000639	0.000967
166	0.00146	0.006227	0.00409	0.003104	0.007049	0.001296	-0.002648
167	0.001789	0.003268	0.004255	-0.007579	0.000474	-0.001827	0.003268
168	0.005405	0.004912	0.005898	-0.002484	0.002611	0.001132	0.004912
169	-0.001334	0.003597	0.005734	0.00294	0.001625	0.000803	0.001296
170	0.004419	0.003926	0.002118	-0.001169	-0.001498	-0.000676	0.003433
171	0.004583	0.003104	0.003268	-0.001827	0.000967	-0.000183	0.003597
172	0.001296	0.001132	0.005076	0.00294	0.001132	0.000474	0.000803
173	0.003597	0.000146	0.003104	0.002775	-0.000676	0.003104	0.005241
174	-1.9e-05	0.00031	0.000474	0.002447	0.000639	0.001625	0.001625
175	0.005405	0.00031	0.00146	-0.003799	-0.002813	0.001954	0.004748
176	-0.000183	0.004255	0.005734	-0.001169	-0.001334	0.001954	0.002447
177	0.004419	0.000146	0.002611	0.005076	0.002611	0.004419	0.002775
178	0.003104	0.002118	0.004255	0.002611	-0.00232	0.003597	0.004748
179	-0.003963	0.003761	0.002775	0.001132	0.000474	-0.002648	0.00294
180	0.001132	0.002775	0.004255	0.003104	0.000967	0.003926	0.003597
181	0.002611	0.005405	0.002118	0.000803	0.002447	0.00031	0.005405
182	0.003268	0.003926	0.004583	0.002447	-0.002155	-0.000512	0.004419
183	0.002775	0.003761	0.001789	0.000803	0.00294	0.003433	0.000146
184	0.000803	0.004748	0.004255	0.002611	-1.9e-05	-0.001662	0.001625
185	0.004748	0.007542	0.002447	-0.001334	-0.000512	0.003268	0.002118
186	0.003761	0.000967	0.00146	0.003104	-0.001334	0.000146	0.001954
187	0.003104	0.003433	-0.003142	0.00031	-0.000512	0.002118	0.001132
188	0.006062	0.003104	0.002611	0.002118	0.000639	0.001789	0.002282
189	-0.001169	0.005241	-0.000841	0.00031	-0.000512	0.001625	0.00146
190	0.00031	-0.000183	0.00146	-0.002484	0.00031	0.003268	0.009185
191	-0.000676	0.001789	0.000474	0.004583	0.003926	0.002447	-0.001991
192	0.001132	0.000474	0.002282	0.002118	-0.001662	0.001789	0.003597
193	-0.002484	0.001132	0.004748	0.003104	-0.003963	-0.000183	-0.000183
194	0.000474	0.003433	0.000146	0.002118	0.002775	0.001625	0.001132
195	-0.001005	0.002118	0.002447	0.004748	-0.00232	-0.001334	0.002447
196	-0.001498	0.001789	0.002611	-0.000347	-0.001169	0.002447	0.002282
197	-0.001498	0.002282	0.004583	0.006884	0.00031	-0.000512	0.003761
198	0.000146	0.003433	0.001954	0.001954	0.00409	0.005076	0.002775
199	-0.001169	0.002447	0.006884	0.003268	0.000639	0.002118	0.00146
200	0.000639	0.003433	-1.9e-05	0.003926	0.001132	0.001789	0.002118
201	-1.9e-05	0.001625	0.002118	0.000967	0.003761	-0.001991	0.003597
202	0.00031	-0.000841	0.006391	0.000967	-0.000347	0.00031	0.001296
203	0.001625	0.002447	0.002611	0.001789	-0.000183	-0.00232	0.004748
204	-0.001334	0.002118	-0.001334	0.002775	-0.001991	-0.002813	0.002118
205	0.000803	0.002447	0.001789	0.001954	-0.002155	0.001296	0.002282
206	-0.002155	0.001132	-0.001827	0.002118	-0.001498	0.000803	0.001132
207	0.003268	-0.002155	0.002775	-0.001005	-0.000183	-0.001005	-0.000841
