Ladekurvenmessung
Zeit: 2018_05_03 13.53.57
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16
1214	0.197867	0.203784	0.205263	0.098924	0.193265	0.205921	0.179459	0.125714	0.192279	0.181103	0.177158	0.199018	0.007542	0.202469	0.199675	0.197867
1215	0.197867	0.199511	0.207564	0.103526	0.200332	0.206907	0.18061	0.126372	0.193758	0.181431	0.176994	0.199182	0.016746	0.205263	0.206085	0.197703
1216	0.196552	0.200332	0.2074	0.107306	0.195566	0.209701	0.178144	0.129659	0.19195	0.18176	0.177322	0.198853	0.029894	0.201976	0.203948	0.196717
1217	0.196059	0.198689	0.204934	0.1101	0.195402	0.211673	0.180774	0.133275	0.197374	0.182746	0.178637	0.199511	0.034003	0.202798	0.205921	0.198853
1218	0.19721	0.200004	0.203455	0.115689	0.195566	0.211344	0.180116	0.134918	0.193101	0.180938	0.176994	0.198689	0.046823	0.200004	0.204113	0.197045
1219	0.193101	0.202305	0.204934	0.119797	0.194251	0.213152	0.18176	0.132946	0.195895	0.182582	0.178966	0.200332	0.049453	0.203784	0.202469	0.201976
1220	0.195895	0.201647	0.202469	0.059972	0.192115	0.213317	0.17913	0.137548	0.192279	0.179623	0.179459	0.200825	0.057999	0.203291	0.203455	0.197374
1221	0.197538	0.200332	0.200497	0.071805	0.193101	0.216932	0.179295	0.141657	0.196223	0.181431	0.176994	0.200332	0.065888	0.20362	0.201647	0.199675
1222	0.196388	0.200497	0.201319	0.071641	0.18932	0.217919	0.180445	0.14478	0.198031	0.179788	0.176008	0.200332	0.070983	0.203784	0.203291	0.197867
1223	0.199839	0.201154	0.197703	0.07838	0.189649	0.034661	0.182746	0.145602	0.195895	0.182089	0.176501	0.198689	0.078708	0.202962	0.201647	0.19721
1224	0.197374	0.202962	0.202798	0.081667	0.188334	0.043371	0.182417	0.150039	0.19458	0.182417	0.176501	0.199675	0.084789	0.202469	0.202469	0.196388
1225	0.197374	0.19721	0.199839	0.088241	0.186033	0.049946	0.182089	0.150204	0.19721	0.181431	0.176994	0.201647	0.087912	0.204113	0.20214	0.196223
1226	0.198524	0.203455	0.196881	0.087748	0.183897	0.055041	0.182582	0.153491	0.196223	0.179788	0.035975	0.199675	0.095637	0.20477	0.201976	0.196223
1227	0.19721	0.197867	0.200497	0.097116	0.181596	0.065395	0.180938	0.155299	0.196717	0.179459	0.018882	0.20099	0.100239	0.202962	0.200168	0.195895
1228	0.198524	0.200332	0.199675	0.099746	0.179459	0.069504	0.181924	0.156449	0.197538	0.183239	0.023649	0.201154	0.104019	0.203291	0.199511	0.196881
1229	0.197703	0.201319	0.199511	0.103033	0.179623	0.077393	0.180774	0.159243	0.195566	0.18061	0.031867	0.201647	0.112237	0.203455	0.197867	0.19721
1230	0.19721	0.199018	0.197703	0.108128	0.016088	0.081174	0.181596	0.161709	0.198524	0.180281	0.039098	0.202469	0.111087	0.204113	0.20214	0.19721
1231	0.19721	0.198689	0.199018	0.112073	0.007049	0.086433	0.183568	0.15875	0.196717	0.179788	0.046166	0.203455	0.115195	0.203291	0.200332	0.197374
1232	0.199511	0.199182	0.19721	0.116346	0.01954	0.091857	0.181267	0.160558	0.19836	0.176994	0.050932	0.200004	0.119633	0.205427	0.202305	0.198524
1233	0.196717	0.198524	0.197374	0.121112	0.021183	0.030387	0.176172	0.16401	0.196552	0.174693	0.057999	0.20214	0.124235	0.208386	0.202962	0.19458
1234	0.199346	0.200825	0.197703	0.12555	0.028744	0.014773	0.178637	0.16516	0.199018	0.175843	0.063916	0.199839	0.126207	0.20477	0.204606	0.198689
1235	0.198524	0.197867	0.197703	0.126536	0.036633	0.019704	0.17535	0.166968	0.196059	0.173871	0.068354	0.202305	0.129988	0.203948	0.202305	0.194909
1236	0.200497	0.193922	0.198031	0.00146	0.042878	0.030223	0.175186	0.169926	0.201154	0.177322	0.072791	0.202633	0.131631	0.204441	0.199839	0.19721
1237	0.200168	0.198524	0.198524	0.007377	0.047316	0.033839	0.174364	0.169926	0.198031	0.175021	0.076079	0.201319	0.123085	0.20477	0.202305	0.196223
1238	0.19836	0.196881	0.194416	0.017239	0.054055	0.04255	0.172227	0.17157	0.197867	0.173871	0.083639	0.202469	0.1267	0.204277	0.200497	0.196388
1239	0.19836	0.198689	0.199346	0.021512	0.058985	0.049288	0.171077	0.1742	0.195895	0.177158	0.086104	0.202305	0.130152	0.205263	0.200332	0.196388
1240	0.200497	0.198031	0.19573	0.032195	0.065231	0.054548	0.172227	0.176008	0.199182	0.180281	0.091364	0.203784	0.131796	0.20477	0.197703	0.198689
1241	0.197045	0.198031	0.196059	0.038769	0.068847	0.061944	0.167954	0.175515	0.196881	0.181267	0.095801	0.203126	0.137877	0.206742	0.201154	0.196717
1242	0.198689	0.19721	0.194909	0.0437	0.075914	0.063423	0.169105	0.176172	0.200004	0.182582	0.10139	0.205592	0.139356	0.205263	0.19836	0.19721
1243	0.201812	0.200168	0.194416	0.051425	0.075092	0.00787	0.166804	0.177815	0.200661	0.184225	0.104019	0.200825	0.141164	0.207728	0.20099	0.200661
1244	0.199018	0.200497	0.19721	0.060629	0.082488	0.005405	0.16516	0.179623	0.201647	0.18439	0.110922	0.204113	0.144451	0.204277	0.19721	0.19836
1245	0.202305	0.197374	0.196552	0.066381	0.087255	0.011651	0.164831	0.180774	0.202962	0.182911	0.112237	0.202798	0.150204	0.205263	0.199182	0.197867
1246	0.198524	0.19721	0.197374	0.072298	0.08857	0.016088	0.165817	0.177158	0.197703	0.186362	0.114867	0.204441	0.152833	0.208386	0.19721	0.197703
1247	0.200168	0.197703	0.200661	0.074764	0.095966	0.022498	0.16401	0.18176	0.199511	0.185376	0.121112	0.202798	0.155463	0.208057	0.196881	0.19836
1248	0.200004	0.199511	0.199346	0.080845	0.095966	0.026278	0.163352	0.180116	0.198689	0.18554	0.121112	0.199346	0.159243	0.205263	0.195073	0.196552
1249	0.200332	0.199346	0.197045	0.086762	0.101225	0.034989	0.161709	0.183239	0.199839	0.186198	0.12933	0.201319	0.160722	0.209372	0.195237	0.197045
1250	0.199346	0.19573	0.200004	0.09235	0.003597	0.038605	0.161544	0.184554	0.199511	0.185212	0.131302	0.203291	0.162859	0.207071	0.194251	0.195073
1251	0.199018	0.198853	0.19721	0.096623	0.013294	0.041728	0.161544	0.184883	0.199839	0.186691	0.13311	0.202798	0.159408	0.207564	0.194087	0.200168
1252	0.199675	0.197867	0.199675	0.100732	0.020526	0.046001	0.160394	0.185047	0.199346	0.185047	0.140178	0.203784	0.166146	0.209865	0.194416	0.195237
1253	0.198524	0.201154	0.197538	0.105005	0.02595	0.049453	0.164338	0.183897	0.202798	0.044686	0.142643	0.205756	0.169598	0.206907	0.18817	0.198196
1254	0.199675	0.200168	0.197867	0.108621	0.03351	0.049781	0.159572	0.184883	0.197867	0.013952	0.145273	0.20214	0.172392	0.209043	0.192936	0.198196
1255	0.199018	0.19721	0.19573	0.114702	0.040742	0.052247	0.160558	0.186691	0.200004	0.008857	0.150861	0.205427	0.173707	0.204606	0.191786	0.196388
1256	0.204441	0.199675	0.200168	0.116017	0.038769	0.055698	0.157435	0.187019	0.199839	0.01954	0.150532	0.203784	0.17798	0.207235	0.190964	0.197867
1257	0.199511	0.198689	0.197538	0.122592	0.047809	0.058821	0.160558	0.184883	0.200332	0.032688	0.154312	0.203455	0.177651	0.207728	0.19195	0.196717
1258	0.202469	0.200168	0.200004	0.125714	0.051754	0.058657	0.1576	0.190635	0.200004	0.03992	0.157107	0.203126	0.178473	0.208879	0.191293	0.197045
1259	0.201976	0.20099	0.198853	0.128344	0.060793	0.064574	0.157764	0.188663	0.200825	0.045015	0.159243	0.205263	0.181103	0.206249	0.189649	0.199839
1260	0.205756	0.200661	0.198689	0.1267	0.068682	0.065231	0.158257	0.189978	0.203291	0.052082	0.162037	0.201976	0.182253	0.207564	0.188499	0.198853
1261	0.201812	0.199346	0.20214	0.132124	0.070819	0.065888	0.056191	0.1908	0.200661	0.063752	0.166804	0.206742	0.081667	0.203291	0.188006	0.196388
1262	0.204277	0.203126	0.200168	0.132617	0.081338	0.069997	0.020197	0.19195	0.201976	0.066546	0.166146	0.205263	0.049124	0.205592	0.190307	0.200168
1263	0.201483	0.198524	0.202962	0.125714	0.086433	0.071805	0.030059	0.187677	0.199675	0.040249	0.177322	0.206249	0.054055	0.204441	0.187184	0.19836
1264	0.203291	0.200661	0.200004	0.124235	0.092186	0.073449	0.03729	0.190142	0.202469	0.047316	0.1742	0.207235	0.061944	0.206249	0.188663	0.201483
1265	0.20214	0.200661	0.201154	0.124564	0.094322	0.075092	0.038605	0.190635	0.201154	0.035975	0.178309	0.205099	0.067861	0.204934	0.1908	0.20099
1266	0.201976	0.199182	0.202305	0.12292	0.099417	0.076079	0.04633	0.189485	0.201976	0.009021	0.18061	0.204277	0.072956	0.206249	0.188663	0.197867
1267	0.196717	0.198853	0.202798	0.120291	0.102376	0.078873	0.052082	0.18932	0.205592	0.017896	0.182746	0.206742	0.077065	0.205592	0.189485	0.197374
1268	0.199839	0.201483	0.199511	0.127194	0.109279	0.082488	0.058985	0.190142	0.202305	0.02973	0.185047	0.205099	0.079694	0.203784	0.190635	0.19573
1269	0.201483	0.200332	0.202305	0.12555	0.108621	0.083803	0.063423	0.196388	0.199018	0.035975	0.189156	0.205592	0.08594	0.204606	0.189156	0.196717
1270	0.200825	0.203455	0.19836	0.128344	0.116346	0.087912	0.067696	0.195073	0.202962	0.047973	0.190635	0.206742	0.089556	0.203291	0.186855	0.197374
1271	0.201319	0.19836	0.200661	0.129823	0.117661	0.090706	0.06934	0.193758	0.198524	0.054219	0.189485	0.207071	0.094322	0.203784	0.187513	0.198689
1272	0.200004	0.20214	0.199511	0.13311	0.121605	0.094815	0.079037	0.194251	0.199839	0.064902	0.192608	0.211016	0.096459	0.203455	0.189156	0.19836
1273	0.200332	0.201154	0.199182	0.135904	0.123742	0.098595	0.082324	0.199182	0.202305	0.072791	0.192115	0.207235	0.016746	0.200825	0.18817	0.197538
1274	0.201483	0.199182	0.20214	0.138863	0.128673	0.10254	0.088898	0.191786	0.200332	0.076736	0.194087	0.20855	-0.008565	0.202633	0.188499	0.200004
1275	0.202633	0.199182	0.200332	0.139192	0.130481	0.103197	0.093336	0.19573	0.202305	0.00294	0.195566	0.209865	-0.001334	0.202469	0.189156	0.199018
1276	0.200661	0.19721	0.198689	0.144287	0.133439	0.109114	0.095966	0.195073	0.201483	0.017403	0.197045	0.209043	0.007706	0.201812	0.189156	0.198031
1277	0.201154	0.197867	0.201976	0.14478	0.13574	0.109607	0.101061	0.196717	0.201647	0.027593	0.201976	0.207564	0.00409	0.204606	0.189156	0.19836
1278	0.193101	0.198853	0.201976	0.151354	0.137877	0.112894	0.105498	0.196388	0.203455	0.039098	0.200332	0.209043	0.010336	0.203126	0.185869	0.197538
1279	0.198524	0.201976	0.200168	0.151354	0.140013	0.116675	0.109607	0.197867	0.202469	0.050439	0.199839	0.118647	0.017403	0.199839	0.191293	0.198689
1280	0.199675	0.198031	0.202469	0.153655	0.141821	0.118154	0.117496	0.193265	0.199511	0.058821	0.141	0.120291	-0.000347	0.197374	0.187348	0.199675
1281	0.19721	0.201154	0.19836	0.152669	0.145602	0.121112	0.116839	0.195895	0.204934	0.070326	0.127522	0.119797	0.003761	0.201483	0.191128	0.196881
1282	0.195895	0.200661	0.20362	0.156942	0.146423	0.124235	0.120455	0.196881	0.199839	0.075585	0.133603	0.129166	0.011979	0.200661	0.190471	0.197538
1283	0.195073	0.200825	0.202305	0.161544	0.146095	0.127194	0.126043	0.195073	0.202469	0.08594	0.136562	0.131138	0.003761	0.201812	0.192772	0.197538
1284	0.196059	0.201647	0.201319	0.16253	0.107142	0.127358	0.124728	0.198689	0.20099	0.096623	0.137548	0.134425	0.008363	0.199839	0.18932	0.197045
1285	0.196552	0.201319	0.204934	0.168447	0.109607	0.131138	0.130152	0.194744	0.202633	0.104512	0.144451	0.137384	0.011486	0.203948	0.189649	0.198031
1286	0.196552	0.199182	0.201483	0.167625	0.109443	0.132782	0.132124	0.198196	0.200497	0.109279	0.146423	0.142643	0.022827	0.20099	0.189649	0.195237
1287	0.199511	0.200497	0.20477	0.169926	0.113059	0.137219	0.134425	0.199675	0.204441	0.12177	0.148067	0.143794	0.026771	0.201976	0.194416	0.19721
1288	0.200168	0.201647	0.201319	0.172885	0.115195	0.016417	0.137877	0.196388	0.201319	0.126536	-0.002484	0.147409	0.03351	0.200497	0.191457	0.193265
1289	0.197374	0.200168	0.203455	0.174857	0.117332	0.027265	0.136891	0.198689	0.202469	0.136891	0.007049	0.148231	0.040249	0.203291	0.193429	0.198524
1290	0.19721	0.202962	0.203126	0.175679	0.117496	0.032853	0.14215	0.200168	0.200497	0.145437	0.014938	0.143629	0.044851	0.201647	0.19573	0.197374
1291	0.197045	0.201319	0.198031	0.175843	0.117496	0.041892	0.143136	0.197045	0.20099	0.146752	0.026771	0.142807	0.049288	0.199839	0.1908	0.196552
1292	0.19836	0.20362	0.202798	0.177651	0.121605	0.045179	0.145108	0.202305	0.202798	0.155299	0.031702	0.104512	0.057506	0.200497	0.192772	0.197867
1293	0.196223	0.200497	0.204277	0.181431	0.120784	0.055041	0.145437	0.197703	0.202469	0.160065	0.040742	0.112894	0.059807	0.198031	0.192115	0.199511
1294	0.197867	0.204934	0.204113	0.17913	0.124893	0.060629	0.149053	0.200332	0.203126	0.16253	0.045508	0.100239	0.067039	0.201483	0.194251	0.200168
1295	0.196881	0.201154	0.206085	0.183404	0.133603	0.06671	0.152669	0.202305	0.20477	0.167132	0.052411	0.104019	0.063094	0.196717	0.191621	0.198853
1296	0.198196	0.201483	0.206907	0.179788	0.130974	0.07197	0.153655	0.19836	0.201812	0.171734	0.0603	0.09991	0.067696	0.201319	0.195566	0.200497
1297	0.196717	0.201154	0.207071	0.181267	0.135247	0.077065	0.156285	0.200168	0.203291	0.174035	0.06556	0.099582	0.072463	0.200332	0.192443	0.198853
1298	0.198689	0.202305	0.20362	0.187841	0.137548	0.079694	0.157764	0.197703	0.203455	0.176336	0.069997	0.095801	0.076079	0.20099	0.197703	0.205756
1299	0.195073	0.202469	0.205263	0.187677	0.137548	0.085118	0.157928	0.196717	0.201647	0.178473	0.077065	0.101883	0.081338	0.200497	0.194416	0.19836
1300	0.19721	0.201976	0.206085	0.190635	0.141986	0.091857	0.164174	0.199346	0.203948	0.176994	0.077229	0.106156	0.084132	0.201976	0.198031	0.199839
1301	0.19458	0.202798	0.206578	0.187841	0.141328	0.095966	0.161051	0.199018	0.201154	0.181267	0.077886	0.110265	0.089556	0.199675	0.1908	0.199675
1302	0.195566	0.201812	0.208057	0.188992	0.148396	0.101718	0.164503	0.19836	0.201812	0.18061	0.086433	0.112237	0.092186	0.200825	0.197045	0.200661
1303	0.195402	0.201647	0.204441	0.189978	0.146095	0.101225	0.167132	0.203784	0.199675	0.095473	0.085118	0.11536	0.09613	0.202633	0.19573	0.197538
1304	0.193594	0.203784	0.206907	0.191128	0.149382	0.109114	0.167297	0.20099	0.201483	0.101554	0.090871	0.112566	0.01954	0.198853	0.195895	0.201154
1305	0.199182	0.205592	0.208879	0.18932	0.150861	0.060465	0.169926	0.199675	0.200497	0.006391	0.095308	-0.000183	0.019868	0.197867	0.197703	0.197045
1306	0.197867	0.203948	0.206907	0.191128	0.152669	0.004583	0.171406	0.20214	0.200497	0.00409	0.094651	0.002447	0.007377	0.198853	0.196717	0.200497
1307	0.196552	0.203784	0.211016	0.188663	0.154641	0.013952	0.171241	0.201812	0.200825	0.013294	0.097609	0.007049	0.016746	0.197374	0.197374	0.201319
1308	0.199839	0.202962	0.205921	0.191128	0.153819	0.021841	0.175186	0.199511	0.202962	0.024635	0.101061	0.002447	0.022991	0.199018	0.194251	0.200661
1309	0.198524	0.20362	0.208057	0.190964	0.157764	0.028415	0.173542	0.202633	0.20362	0.028086	0.100896	0.009021	0.014609	0.200168	0.200332	0.196717
1310	0.19836	0.202962	0.209372	0.192279	0.159901	0.035482	0.177487	0.199839	0.204277	0.039263	0.10517	0.017732	0.020855	0.198689	0.196223	0.199839
1311	0.197045	0.205263	0.206578	0.190471	0.160065	0.044686	0.178637	0.203126	0.200825	0.045672	0.107799	0.022991	0.030552	0.19836	0.199511	0.201812
1312	0.195073	0.203948	0.210029	0.194087	0.160558	0.054876	0.180774	0.201154	0.201812	0.047152	0.106978	0.034168	0.037783	0.198853	0.198196	0.199346
1313	0.196881	0.204277	0.207564	0.188827	0.162859	0.053397	0.180938	0.19836	0.202633	0.057671	0.094158	0.03992	0.043207	0.197045	0.198689	0.202962
1314	0.195895	0.204113	0.208057	0.190635	0.166968	0.059643	0.183404	0.20099	0.200825	0.063259	0.09876	0.046987	0.048631	0.197703	0.199018	0.199839
1315	0.198689	0.207071	0.208879	0.18932	0.169433	0.03992	0.183897	0.202469	0.202962	0.064574	0.016581	0.054219	0.055698	0.19836	0.200332	0.198524
1316	0.19721	0.206907	0.212988	0.189978	0.166968	0.044193	0.187513	0.198853	0.200497	0.072298	0.007706	0.058164	0.063423	0.19721	0.199839	0.198031
1317	0.19573	0.207071	0.210523	0.189814	0.171077	0.051589	0.188663	0.201647	0.203291	0.078873	0.017074	0.06556	0.066875	0.200825	0.200332	0.204277
1318	0.19573	0.207893	0.213317	0.189649	0.171077	0.057671	0.189978	0.201154	0.199346	0.080023	0.023484	0.073942	0.071805	0.19836	0.200332	0.196881
1319	0.197374	0.2074	0.208879	0.184883	0.174364	0.063752	0.194251	0.201647	0.200497	0.085118	0.023977	0.073942	0.074928	0.200168	0.198689	0.199675
1320	0.198196	0.20477	0.213152	0.187513	0.174693	0.068354	0.190635	0.201319	0.199675	0.086597	0.00787	0.073613	0.082982	0.201483	0.202962	0.197703
1321	0.196223	0.205427	0.210687	0.18554	0.176994	0.074928	0.190635	0.199675	0.201319	0.095801	0.012965	0.07953	0.002611	0.199182	0.200168	0.199182
1322	0.198031	0.207071	0.212824	0.130316	0.174528	0.077065	0.191293	0.20362	0.202633	0.097116	0.020362	0.086269	0.011651	0.200661	0.201647	0.199346
1323	0.195237	0.205921	0.209536	0.131302	0.178473	0.08216	0.186526	0.202305	0.201154	0.095966	0.025457	0.090213	0.016746	0.198524	0.200497	0.199182
1324	0.197374	0.206085	0.21381	0.128015	0.176336	0.089391	0.185376	0.204441	0.201812	0.105005	0.031045	0.093993	0.028415	0.197867	0.201154	0.200661
1325	0.196881	0.207071	0.211016	0.13196	0.177322	0.093829	0.190142	0.202305	0.202305	0.111251	0.03992	0.099089	0.032524	0.199839	0.201976	0.196388
1326	0.197045	0.203784	0.211509	0.063752	0.179295	0.099746	0.186691	0.206907	0.201976	0.113716	0.043371	0.103197	0.042057	0.198031	0.201319	0.198689
1327	0.196059	0.209372	0.213481	0.062273	0.181103	0.105992	0.191293	0.206249	0.203126	0.118318	0.048795	0.105334	0.046987	0.19721	0.199675	0.198689
1328	0.19721	0.212659	0.212659	0.065888	0.179952	0.107799	0.190635	0.207728	0.202798	0.12177	0.05389	0.106813	0.052082	0.203291	0.198689	0.200825
1329	0.195073	0.206742	0.212824	0.071477	0.182089	0.111744	0.048138	0.205756	0.199182	0.125057	0.059972	0.110922	0.057177	0.198031	0.199675	0.198689
1330	0.197703	0.209372	0.212659	0.073778	0.184061	0.114867	0.058328	0.20477	0.202305	0.12933	0.052575	0.107799	0.062601	0.200332	0.200004	0.199346
1331	0.197867	0.208386	0.212166	0.080845	0.181924	0.119797	0.061779	0.206249	0.202305	0.130152	0.008692	0.104841	0.066217	0.199182	0.201976	0.199511
1332	0.198031	0.210851	0.212659	0.083639	0.184718	0.123742	0.053233	0.205756	0.204934	0.132946	0.011979	0.106813	0.070983	0.20214	0.20362	0.199182
1333	0.196388	0.205427	0.213481	0.088077	0.182253	0.124071	0.003268	0.205592	0.205921	0.131631	0.022005	0.106813	0.073284	0.201319	0.20099	0.198196
1334	0.194416	0.20855	0.208386	0.093007	0.183568	0.126536	0.011158	0.203948	0.202633	0.136891	0.026936	0.098924	0.080681	0.203948	0.203291	0.199839
1335	0.196717	0.204113	0.212988	0.067861	0.180445	0.001296	0.018718	0.204606	0.199675	0.135411	0.034496	0.07953	0.083803	0.199182	0.203948	0.197045
1336	0.193429	0.210523	0.210194	0.071312	0.172063	-0.000512	0.027429	0.201319	0.199018	0.138534	0.041564	0.080845	0.083475	0.203291	0.202305	0.200332
1337	0.196223	0.206085	0.209701	0.077065	0.061779	0.000803	0.03236	0.202962	0.200825	0.137712	0.047152	0.083639	0.092021	0.203455	0.204113	0.197703
1338	0.197045	0.207893	0.211344	0.080681	0.067039	0.000803	0.041235	0.201647	0.202305	0.058821	0.003761	0.086104	0.09235	0.202633	0.202633	0.198524
1339	0.199346	0.208879	0.212988	0.083146	0.07049	0.000803	0.044851	0.203455	0.200332	0.017896	-0.003799	0.089556	0.099089	0.204441	0.202469	0.200004
1340	0.198689	0.206414	0.208715	0.085776	0.077229	0.021512	0.050439	0.200004	0.201976	0.021019	0.011979	0.093172	0.10254	0.199675	0.202305	0.200497
1341	0.196717	0.210029	0.209701	0.088241	0.079037	0.012965	0.056027	0.204277	0.202962	0.034496	0.015924	0.093665	0.103691	0.204113	0.197374	0.200825
1342	0.197867	0.206742	0.209865	0.094651	0.084296	0.020855	0.062437	0.202469	0.204113	0.005076	0.026771	0.096294	0.10632	0.202798	0.201976	0.199839
1343	0.198524	0.207728	0.20855	0.098431	0.076243	0.026114	0.067039	0.201647	0.203126	0.015595	0.032195	0.098595	0.108786	0.206085	0.204113	0.204441
1344	0.196552	0.207564	0.207564	0.100568	0.038276	0.036304	0.073613	0.201647	0.206907	0.024306	0.038769	0.10517	0.110922	0.204934	0.198524	0.201647
1345	0.200004	0.210194	0.209208	0.104184	0.04633	0.04107	0.077886	0.201812	0.205921	0.030387	0.043536	0.105663	0.041564	0.205427	0.202469	0.201319
1346	0.196388	0.208222	0.210851	0.10632	0.05389	0.046166	0.081502	0.158421	0.202305	0.03729	0.050768	0.10895	0.023484	0.202798	0.202962	0.20099
1347	0.19721	0.21118	0.208386	0.108786	0.058164	0.049781	0.08709	0.159736	0.204277	0.001296	0.055698	0.10632	0.014116	0.206578	0.201483	0.20477
1348	0.198524	0.207071	0.209372	0.111415	0.063587	0.055698	0.090049	0.160394	0.203948	0.003926	0.063587	0.113552	0.022169	0.204113	0.201647	0.199182
1349	0.197045	0.209043	0.208715	0.117825	0.07197	0.059807	0.098267	0.135576	0.201647	0.011815	0.065724	0.11273	0.030059	0.206085	0.202469	0.201154
1350	0.196717	0.209208	0.211837	0.122756	0.074106	0.059807	0.102047	0.140835	0.202962	0.016746	0.070162	0.119304	0.035318	0.204277	0.201319	0.198853
1351	0.197374	0.207564	0.210194	0.122756	0.080352	0.011979	0.104677	0.142972	0.203948	0.023813	0.077065	0.121112	0.043371	0.205592	0.202469	0.201319
1352	0.195237	0.207564	0.211837	0.125879	0.084625	0.015431	0.106485	0.092843	0.202305	0.029072	0.08331	0.122263	0.04896	0.205921	0.203455	0.197867
1353	0.196223	0.205099	0.208715	0.129988	0.091199	0.021019	0.109936	0.095144	0.203455	0.033346	0.083803	0.123413	0.053726	0.205921	0.204113	0.200497
1354	0.197867	0.208057	0.209043	0.129166	0.094158	0.027922	0.113881	0.102047	0.201483	0.038441	0.080681	0.127522	0.0603	0.206085	0.204277	0.201154
1355	0.19836	0.206085	0.207564	0.134425	0.097774	0.035811	0.116346	0.106978	0.199511	0.043536	0.089885	0.129495	0.063587	0.206578	0.202305	0.198689
1356	0.200004	0.207235	0.209208	0.134097	0.097609	0.040577	0.119304	0.114374	0.200332	0.045672	0.090871	0.133932	0.070655	0.203455	0.203126	0.200332
1357	0.196717	0.209865	0.208057	0.137712	0.105992	0.046494	0.120784	0.119469	0.201812	0.051425	0.091528	0.136562	0.076079	0.203784	0.204277	0.200332
1358	0.197703	0.205592	0.208222	0.138863	0.108128	0.050274	0.124399	0.129495	0.201647	0.000967	0.102376	0.137712	0.081174	0.200661	0.20214	0.20099
1359	0.195073	0.20855	0.209372	0.141	0.1101	0.058328	0.12818	0.130974	0.202798	0.005405	0.103691	0.140835	0.087419	0.203291	0.20099	0.200825
1360	0.199018	0.206414	0.20855	0.143958	0.11158	0.0603	0.130809	0.138863	0.204441	-0.002648	0.103855	0.142314	0.092021	0.203948	0.202962	0.19836
1361	0.195402	0.205592	0.208386	0.146259	0.116017	0.068518	0.131138	0.144122	0.202962	0.007706	0.109936	0.146916	0.095801	0.200661	0.203948	0.201647
1362	0.200661	0.2074	0.210194	0.148067	0.120455	0.059314	0.133932	0.150204	0.204113	0.013952	0.011651	0.144122	0.102704	0.203948	0.205756	0.201319
1363	0.195895	0.205099	0.210194	0.150697	0.121441	0.062601	0.13837	0.151354	0.201976	0.020362	0.021512	0.150532	0.102047	0.20214	0.203291	0.199182
1364	0.200497	0.208879	0.210851	0.150861	0.1267	0.067532	0.137055	0.160229	0.201976	0.028086	0.025128	0.151025	0.107142	0.202962	0.207564	0.20099
1365	0.200168	0.205427	0.209208	0.154312	0.130481	0.070655	0.140835	0.161544	0.202469	0.029072	0.034661	0.153655	0.110922	0.202469	0.204441	0.201154
1366	0.197703	0.207235	0.206907	0.155792	0.134754	0.06934	0.141986	0.167132	0.201154	0.014609	0.041235	0.153819	0.112894	0.206085	0.204934	0.200004
1367	0.200825	0.206578	0.210194	0.159572	0.135411	0.076079	0.145273	0.173707	0.200332	0.005241	0.046494	0.1576	0.118318	0.201154	0.203784	0.201483
1368	0.198031	0.208879	0.208222	0.156449	0.138699	0.077558	0.148396	0.176008	0.202469	0.029072	0.05274	0.154148	0.11914	0.203948	0.206249	0.200332
1369	0.19836	0.20477	0.207728	0.160558	0.140835	0.078215	0.148231	0.183897	0.199675	0.004912	0.060958	0.159572	0.12292	0.20477	0.20362	0.20099
1370	0.197867	0.206249	0.209372	0.163681	0.145437	0.069504	0.156942	0.185869	0.203784	0.010007	0.066381	0.159736	0.127194	0.20477	0.206085	0.200661
1371	0.198031	0.205099	0.20855	0.164831	0.142479	0.066053	0.151025	0.1908	0.200332	0.034825	0.07197	0.157107	0.130152	0.201647	0.204934	0.198524
1372	0.197867	0.206907	0.20855	0.165653	0.144615	0.065067	0.154312	0.195237	0.203455	0.043536	0.075585	0.163845	0.132617	0.200332	0.206085	0.20099
1373	0.200004	0.203948	0.20855	0.166311	0.145108	0.070655	0.156778	0.19573	0.201976	0.041564	0.082324	0.164503	0.136562	0.199346	0.205756	0.200004
1374	0.19836	0.202798	0.20855	0.167297	0.148067	0.074271	0.162202	0.195566	0.200332	0.045344	0.085611	0.167132	0.135904	0.204934	0.205592	0.20099
1375	0.203784	0.205263	0.2074	0.17157	0.150368	0.07953	0.037948	0.199675	0.20214	0.044358	0.088077	0.170419	0.140178	0.199346	0.2074	0.198524
1376	0.200168	0.204606	0.206414	0.172885	0.151683	0.083968	0.007377	0.196552	0.202633	0.049781	0.095473	0.168283	0.14215	0.201812	0.203948	0.200497
1377	0.201483	0.205592	0.206907	0.17157	0.154312	0.087748	0.006227	0.201154	0.202469	0.011815	0.100075	0.169762	0.147081	0.199511	0.205263	0.200332
1378	0.203291	0.205921	0.205427	0.177815	0.152998	0.092021	0.017239	0.200168	0.201812	0.010993	0.103691	0.172063	0.147081	0.200004	0.201812	0.199839
