Ladekurvenmessung
Zeit: 2018_05_02 10.57.40
Info: Messung der gesamten Kapazität des System (Mit Kugel, Scheibe im Prüfkopf, ohne Last) auf der sauberen Seite (45 Grad gegen Cr Seite)
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
419	0.197139	0.197303
420	0.198916	0.199541
421	0.19783	0.197501
422	0.199212	0.199442
423	0.197994	0.198027
424	0.199541	0.200988
425	0.198225	0.190395
426	0.199639	0.197501
427	0.19806	0.197172
428	0.199409	0.199541
429	0.195165	0.195889
430	0.19602	0.198652
431	0.19783	0.197007
432	0.193882	0.198554
433	0.196514	0.197501
434	0.193125	0.198784
435	0.197929	0.199639
436	0.198225	0.195461
437	0.201515	0.200001
438	0.199573	0.197994
439	0.200429	0.201416
440	0.198685	0.19556
441	0.200264	0.196415
442	0.19829	0.195988
443	0.199672	0.198192
444	0.198948	0.197106
445	0.198652	0.198225
446	0.198883	0.196382
447	0.198718	0.198159
448	0.196974	0.195494
449	0.197139	0.196481
450	0.198751	0.196382
451	0.196382	0.197567
452	0.198027	0.198619
453	0.196448	0.195066
454	0.195856	0.199179
455	0.197698	0.198093
456	0.200133	0.197238
457	0.197435	0.198323
458	0.202008	0.199672
459	0.202633	0.197929
460	0.199902	0.20033
461	0.20135	0.198521
462	0.1976	0.200001
463	0.199804	0.200166
464	0.196645	0.20214
465	0.196942	0.200231
466	0.195659	0.198554
467	0.19806	0.198685
468	0.195626	0.19987
469	0.196974	0.197534
470	0.196942	0.196974
471	0.197632	0.199212
472	0.197271	0.197665
473	0.19908	0.197665
474	0.198784	0.197468
475	0.199113	0.199409
476	0.197632	0.197402
477	0.199047	0.199804
478	0.19931	0.199343
479	0.197435	0.200725
480	0.199573	0.194474
481	0.198159	0.19681
482	0.198488	0.197665
483	0.197172	0.196481
484	0.196349	0.198323
485	0.195691	0.198323
486	0.194869	0.200034
487	0.196382	0.196349
488	0.199639	0.198422
489	0.197632	0.196481
490	0.201515	0.195988
491	0.197929	0.195988
492	0.197764	0.198916
493	0.200791	0.195922
494	0.198258	0.196942
495	0.198258	0.198225
496	0.197731	0.200067
497	0.199047	0.200034
498	0.19783	0.198126
499	0.197994	0.198751
500	0.198389	0.196316
501	0.199277	0.196514
502	0.194244	0.19658
503	0.197468	0.200199
504	0.197007	0.195988
505	0.198948	0.199014
506	0.19783	0.19829
507	0.198587	0.198587
508	0.200593	0.19829
509	0.196678	0.198488
510	0.197007	0.198751
511	0.199573	0.199475
512	0.196448	0.198883
513	0.196974	0.198883
514	0.199277	0.199902
515	0.197961	0.197961
516	0.198817	0.19908
517	0.197238	0.196974
518	0.198389	0.199245
519	0.198784	0.198619
520	0.197369	0.198192
521	0.197698	0.197073
522	0.19783	0.200231
523	0.198488	0.196876
524	0.195757	0.197369
525	0.200495	0.197238
526	0.198916	0.198356
527	0.198587	0.199146
528	0.199672	0.199573
529	0.198159	0.2026
530	0.197271	0.200429
531	0.197665	0.199804
532	0.196382	0.198258
533	0.199804	0.20112
534	0.197106	0.196382
535	0.197567	0.198619
536	0.195461	0.19885
537	0.195889	0.198751
538	0.195626	0.194244
539	0.198554	0.198521
540	0.198192	0.195264
541	0.197863	0.194244
542	0.199508	0.197501
543	0.201317	0.197172
544	0.197369	0.197007
545	0.199573	0.197567
546	0.20112	0.199146
547	0.192632	0.198619
548	0.201613	0.199738
549	0.199376	0.196382
550	0.198619	0.197271
551	0.198554	0.196119
552	0.199245	0.198718
553	0.195856	0.198751
554	0.199245	0.197534
555	0.198619	0.196086
556	0.198258	0.198225
557	0.197961	0.19704
558	0.198258	0.197073
559	0.200231	0.199376
560	0.195264	0.197435
561	0.201284	0.199672
562	0.197764	0.196974
563	0.200528	0.197567
564	0.196481	0.199705
565	0.19987	0.199376
566	0.197238	0.19783
567	0.199179	0.201712
568	0.199573	0.198389
569	0.199343	0.200922
570	0.197468	0.198323
571	0.197797	0.197797
572	0.197435	0.197731
573	0.198258	0.197534
574	0.198455	0.196645
575	0.196349	0.196185
576	0.199343	0.198883
577	0.198784	0.196349
578	0.198916	0.196481
579	0.197863	0.194836
580	0.195955	0.197172
581	0.196152	0.200363
582	0.197139	0.200626
583	0.196448	0.198619
584	0.19829	0.201383
585	0.199738	0.198652
586	0.198258	0.198652
587	0.195033	0.199606
588	0.196909	0.196678
589	0.196909	0.197698
590	0.198093	0.199442
591	0.198389	0.194968
592	0.197238	0.197698
593	0.198981	0.196185
594	0.198192	0.195132
595	0.198455	0.199376
596	0.198422	0.196514
597	0.199245	0.19806
598	0.198488	0.198488
599	0.20135	0.198619
600	0.197534	0.204081
601	0.198159	0.203785
602	0.200034	0.197863
603	0.200857	0.199409
604	0.196777	0.19987
605	0.200725	0.197665
606	0.199245	0.199343
607	0.197139	0.197369
608	0.19908	0.198554
609	0.197501	0.19704
610	0.202765	0.199672
611	0.197731	0.195395
612	0.198521	0.2001
613	0.198587	0.19704
614	0.19806	0.197961
615	0.197961	0.197369
616	0.199804	0.197698
617	0.198389	0.198126
618	0.197994	0.200297
619	0.198521	0.196415
620	0.198093	0.198225
621	0.199541	0.19931
622	0.195988	0.197665
623	0.198619	0.1976
624	0.198159	0.196711
625	0.199014	0.198455
626	0.195527	0.197369
627	0.199179	0.199639
628	0.198981	0.196974
629	0.199179	0.199409
630	0.19931	0.196744
631	0.199639	0.193816
632	0.200034	0.197303
633	0.198027	0.197929
634	0.19579	0.197797
635	0.200758	0.199014
636	0.196711	0.197896
637	0.195659	0.197731
638	0.198948	0.199179
639	0.196777	0.198455
640	0.198718	0.197863
641	0.197501	0.195231
642	0.198488	0.196382
643	0.197106	0.19658
644	0.200462	0.197929
645	0.196777	0.194935
646	0.198225	0.197435
647	0.1976	0.196053
648	0.198323	0.198192
649	0.199376	0.199606
650	0.197501	0.196547
651	0.19931	0.197271
652	0.198422	0.19681
653	0.20362	0.199573
654	0.198685	0.198948
655	0.202502	0.199014
656	0.200791	0.199047
657	0.196547	0.19987
658	0.19885	0.199409
659	0.200297	0.198488
660	0.194737	0.198389
661	0.19681	0.198192
662	0.195856	0.196942
663	0.196218	0.198817
664	0.195724	0.197994
665	0.195395	0.198192
666	0.198258	0.197863
667	0.198455	0.198652
668	0.199245	0.199343
