Ladekurvenmessung
Zeit: 2018_05_03 11.57.03
Info: FVA3, v = 1.05, T = 60, F = 20, h = 289.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16
1051	0.131302	0.190964	0.202962	0.198524	0.198031	0.200497	0.201976	0.198689	0.197867	0.201976	0.201319	0.200661	0.175021	0.184225	0.038441	0.173214
1052	0.136398	0.192936	0.198524	0.19721	0.201812	0.200004	0.197045	0.200168	0.198689	0.202798	0.200661	0.199675	0.176665	0.133275	0.042878	0.175186
1053	0.134425	0.188334	0.198689	0.198689	0.19836	0.201483	0.202305	0.19836	0.197867	0.200004	0.203126	0.20099	0.180116	0.13837	0.052082	0.17798
1054	0.141164	0.19458	0.200825	0.197867	0.198853	0.198196	0.201483	0.200168	0.198689	0.203948	0.205099	0.19836	0.176829	0.136398	0.054712	0.175186
1055	0.143629	0.1908	0.20214	0.194909	0.197703	0.20214	0.200332	0.202962	0.199182	0.199018	0.200497	0.199511	0.173378	0.06293	0.066217	0.177651
1056	0.146588	0.193594	0.202962	0.198031	0.198031	0.203126	0.201319	0.199182	0.200168	0.199018	0.201647	0.20099	0.177815	0.068189	0.069669	0.074435
1057	0.148231	0.194251	0.202633	0.197538	0.193265	0.20099	0.199839	0.201154	0.201647	0.202305	0.202469	0.201154	0.180116	0.07312	0.072956	0.048467
1058	0.148724	0.195237	0.196388	0.195895	0.197538	0.200661	0.20477	0.199018	0.199018	0.198524	0.201976	0.201483	0.179623	0.078544	0.082324	0.050439
1059	0.149546	0.193101	0.201647	0.196059	0.194087	0.203291	0.202469	0.201483	0.199018	0.201483	0.201976	0.203784	0.181431	0.078873	0.088241	0.058657
1060	0.153819	0.193101	0.200004	0.196717	0.192115	0.198853	0.20214	0.196552	0.20099	0.197867	0.199511	0.199182	0.180774	0.085447	0.090049	0.066875
1061	0.151847	0.19721	0.20099	0.195402	0.187019	0.199675	0.20214	0.198689	0.199182	0.200168	0.197374	0.201812	0.178637	0.086269	0.096788	0.000967
1062	0.155299	0.196059	0.204277	0.196552	0.184883	0.19721	0.199839	0.198196	0.199018	0.19836	0.198689	0.197538	0.183897	0.090049	0.098267	0.00294
1063	0.155956	0.193429	0.19836	0.193429	0.180774	0.198689	0.200661	0.20099	0.197703	0.200661	0.201483	0.198853	0.18061	0.0935	0.10139	-0.000512
1064	0.15612	0.193429	0.199675	0.201154	0.180281	0.196717	0.199018	0.199675	0.201812	0.202469	0.204606	0.200004	0.180116	0.094651	0.100896	0.005405
1065	0.159408	0.197374	0.201976	0.201319	0.176665	0.197045	0.201812	0.202633	0.199346	0.20099	0.202798	0.199182	0.181267	0.093665	0.104019	0.001132
1066	0.156613	0.193758	0.201976	0.19836	0.174364	0.198031	0.206249	0.198031	0.200497	0.200825	0.202305	0.197703	0.183897	0.093007	0.101883	0.001132
1067	0.163516	0.196552	0.198853	0.195895	0.173707	0.199346	0.198031	0.201483	0.197374	0.20099	0.204113	0.199346	0.183075	0.087748	0.000803	-0.000183
1068	0.164338	0.198196	0.202633	0.200168	0.175186	0.201976	0.19836	0.200168	0.199511	0.200497	0.203784	0.197703	0.184718	0.090706	0.013623	0.009678
1069	0.164174	0.194416	0.201647	0.198524	0.173707	0.20099	0.200661	0.199018	0.202962	0.200332	0.202633	0.19721	0.185376	0.086269	0.000639	0.016088
1070	0.164667	0.194416	0.202305	0.200497	0.173378	0.202469	0.200497	0.201812	0.199182	0.199675	0.20362	0.200168	0.185705	0.089063	0.015595	0.024799
1071	0.169433	0.19458	0.196717	0.200168	0.174364	0.200497	0.197538	0.19836	0.19721	0.19836	0.204113	0.198853	0.185869	0.085118	0.018389	0.036962
1072	0.167461	0.194416	0.198031	0.201319	0.173542	0.20099	0.198524	0.19721	0.200497	0.199839	0.199346	0.201812	0.187677	0.07049	0.027758	0.041399
1073	0.170255	0.199346	0.198524	0.203948	0.173707	0.201319	0.202305	0.194087	0.202305	0.201154	0.202305	0.198524	0.18554	0.049453	0.03729	0.046987
1074	0.167297	0.195566	0.197045	0.202633	0.174528	0.20362	0.205263	0.199018	0.200661	0.199018	0.199346	0.200825	0.184718	0.023813	0.041892	0.051754
1075	0.168447	0.198031	0.196717	0.201319	0.170913	0.200825	0.197867	0.194909	0.201483	0.201154	0.203455	0.201812	0.186033	0.015431	0.049946	0.05915
1076	0.169762	0.199839	0.198689	0.193922	0.171241	0.202962	0.201647	0.194909	0.199675	0.199675	0.20214	0.203948	0.185212	0.018061	0.060958	0.063587
1077	0.17157	0.197867	0.199839	0.201812	0.172227	0.202962	0.202469	0.198524	0.203126	0.200004	0.20099	0.198853	0.186362	0.027922	0.063587	0.068354
1078	0.176172	0.197538	0.198853	0.200661	0.172227	0.205263	0.201483	0.202305	0.199182	0.199839	0.200168	0.201319	0.188334	0.030716	0.069176	0.073778
1079	0.171406	0.198853	0.198689	0.202798	0.174857	0.201483	0.200004	0.199675	0.201647	0.201483	0.202633	0.201319	0.189485	0.030716	0.078544	0.078051
1080	0.176994	0.202633	0.198196	0.20099	0.175843	0.201976	0.201812	0.201154	0.197538	0.201976	0.201319	0.20362	0.187348	0.023156	0.079694	0.084789
1081	0.175843	0.19721	0.199675	0.201812	0.179459	0.201647	0.199839	0.203126	0.201319	0.200497	0.203948	0.20099	0.189485	0.007706	0.090378	0.090378
1082	0.179952	0.196388	0.19721	0.198689	0.178802	0.200004	0.201812	0.197867	0.201647	0.199839	0.202469	0.199839	0.189649	0.000803	0.088898	0.096294
1083	0.177487	0.200332	0.197867	0.201319	0.17913	0.20099	0.199839	0.202305	0.198689	0.201319	0.205427	0.198853	0.189649	0.001789	0.096952	0.103691
1084	0.178966	0.198689	0.197703	0.201483	0.17913	0.201319	0.201319	0.201319	0.199839	0.202305	0.204934	0.196881	0.191128	0.00031	0.098924	0.104677
1085	0.177322	0.196388	0.197703	0.202305	0.181596	0.198031	0.200661	0.201647	0.199511	0.200825	0.202633	0.200004	0.195402	0.003597	0.104512	0.109114
1086	0.179459	0.198689	0.19721	0.202962	0.182417	0.200661	0.201647	0.201319	0.201319	0.199675	0.199675	0.198853	0.192772	0.008363	0.10895	0.111908
1087	0.182582	0.197538	0.201812	0.203948	0.182911	0.202469	0.200168	0.199511	0.198031	0.197703	0.203455	0.207235	0.193101	0.02069	0.113716	0.119469
1088	0.179952	0.196388	0.198689	0.201976	0.184061	0.202798	0.202305	0.197538	0.199346	0.197867	0.203291	0.198031	0.190142	0.026607	0.110758	0.122427
1089	0.182911	0.191128	0.199182	0.203948	0.184554	0.198031	0.200661	0.201319	0.198196	0.201812	0.200825	0.202305	0.18932	0.034661	0.11914	0.123413
1090	0.183568	0.198524	0.200332	0.204277	0.186855	0.205592	0.20099	0.197538	0.200004	0.201154	0.205592	0.199675	0.187841	0.035154	0.122592	0.123906
1091	0.183239	0.19836	0.202633	0.204934	0.181596	0.209372	0.20099	0.200332	0.194909	0.200497	0.202305	0.203126	0.189156	0.040906	0.127194	0.129166
1092	0.186198	0.200004	0.199182	0.203784	0.187019	0.203948	0.194744	0.203455	0.198031	0.197867	0.203784	0.199346	0.190635	0.047973	0.129166	0.131302
1093	0.187677	0.199675	0.200168	0.20477	0.190635	0.202633	0.198689	0.19836	0.196881	0.200168	0.201976	0.200497	0.186855	0.052082	0.131796	0.134261
1094	0.186855	0.202305	0.199018	0.204277	0.192115	0.201976	0.198196	0.198689	0.197045	0.20099	0.204441	0.201812	0.190142	0.021512	0.137055	0.133275
1095	0.186198	0.199018	0.136069	0.205099	0.18817	0.202469	0.202305	0.200661	0.197374	0.201319	0.198524	0.200332	0.191128	0.028908	0.142643	0.137055
1096	0.184061	0.201154	-1.9e-05	0.204934	0.190635	0.200332	0.200497	0.199675	0.196059	0.200004	0.205756	0.200661	0.194416	0.037455	0.146916	0.136891
1097	0.186855	0.200661	-0.000183	0.207564	0.189156	0.20099	0.20099	0.201647	0.201647	0.201483	0.199511	0.200332	0.177322	0.041892	0.148231	0.138699
1098	0.182911	0.196881	-0.000183	0.203291	0.188006	0.19721	0.199675	0.202305	0.196388	0.199182	0.199018	0.19836	0.069176	0.051918	0.153491	0.141493
1099	0.184554	0.198853	-0.000512	0.205592	0.185705	0.201976	0.201319	0.201976	0.19573	0.199018	0.201154	0.201154	0.005405	0.048631	0.148889	0.142479
1100	0.189485	0.19836	0.008035	0.204934	0.189814	0.200825	0.19721	0.202305	0.195073	0.20362	0.201812	0.198853	0.003433	0.059807	0.158093	0.14478
1101	0.186855	0.199182	0.012637	0.202798	0.188992	0.199675	0.199346	0.200332	0.202633	0.199018	0.201483	0.196552	0.00672	0.060136	0.159736	0.143794
1102	0.185869	0.199675	-0.001169	0.207071	0.188663	0.200661	0.198031	0.201647	0.193922	0.196388	0.200332	0.199675	0.010007	0.062273	0.165653	0.140835
1103	0.19195	0.200168	-0.003142	0.205099	0.192936	0.200661	0.200661	0.1908	0.196717	0.201647	0.200661	0.197867	0.005076	0.066875	0.164831	0.139192
1104	0.190964	0.199675	0.003433	0.205099	0.192115	0.201647	0.201154	0.200332	0.19573	0.201154	0.202469	0.199018	0.00031	0.066875	0.169269	0.13837
1105	0.192772	0.197538	0.001296	0.201812	0.194744	0.200004	0.199346	0.199839	0.196059	0.201976	0.203455	0.200168	-0.002977	0.069176	0.172556	0.141328
1106	0.192772	0.201319	0.001296	0.206907	0.192608	0.201319	0.200004	0.198689	0.195566	0.197867	0.200004	0.201647	0.002447	0.070326	0.177815	0.146916
1107	0.192936	0.201319	-0.000676	0.207728	0.195237	0.201483	0.203784	0.199839	0.196717	0.19836	0.200332	0.199839	0.001789	0.072298	0.177322	0.14478
1108	0.191293	0.200004	0.000803	0.207564	0.191786	0.201647	0.205921	0.197703	0.197703	0.199346	0.200004	0.19836	0.000803	0.072791	0.183404	0.150204
1109	0.196552	0.206085	-0.001169	0.206249	0.196717	0.200825	0.200825	0.197703	0.19836	0.200168	0.200497	0.202305	-0.001498	0.077886	0.184718	0.147738
1110	0.193922	0.196059	-0.000347	0.206249	0.189485	0.203126	0.20362	0.199675	0.19573	0.199675	0.200168	0.201647	-1.9e-05	0.080845	0.185212	0.146752
1111	0.193101	0.199182	-1.9e-05	0.201647	0.194251	0.201812	0.201812	0.200168	0.197703	0.199018	0.200168	0.199511	0.001789	0.084132	0.189156	0.148231
1112	0.193922	0.199839	-0.00725	0.202305	0.193101	0.201319	0.200168	0.201154	0.197538	0.198524	0.200004	0.201319	0.015924	0.086269	0.191786	0.14971
1113	0.194744	0.198031	0.000967	0.203126	0.194251	0.20477	0.199839	0.198524	0.198031	0.197867	0.201483	0.199182	0.022991	0.091692	0.194251	0.151518
1114	0.191128	0.198031	0.009185	0.200661	0.194909	0.199346	0.200497	0.201647	0.195402	0.20099	0.199675	0.198853	0.029237	0.09235	0.19195	0.153162
1115	0.196223	0.200661	0.020033	0.205263	0.193429	0.197374	0.200332	0.200004	0.196717	0.199511	0.202633	0.199346	0.037126	0.09876	0.189978	0.154148
1116	0.192443	0.199511	0.023156	0.20477	0.193265	0.199182	0.201154	0.201483	0.197867	0.203126	0.20099	0.201647	0.043536	0.100732	0.196223	0.157107
1117	0.192115	0.199675	0.016253	0.205592	0.195895	0.200332	0.197703	0.195895	0.196881	0.201812	0.196717	0.200497	0.052575	0.105334	0.198853	0.16138
1118	0.19195	0.197538	0.001296	0.205427	0.192936	0.198524	0.196881	0.199839	0.195895	0.201976	0.198853	0.200497	0.057835	0.108457	0.198524	0.159736
1119	0.195895	0.196059	0.011158	0.203126	0.192608	0.205592	0.198689	0.201812	0.200661	0.200497	0.198853	0.199018	0.066381	0.113059	0.20099	0.163352
1120	0.19836	0.193429	0.021512	0.20362	0.194251	0.208715	0.196881	0.199182	0.19836	0.203126	0.199839	0.199018	0.07049	0.119962	0.202469	0.16138
1121	0.19458	0.196881	0.027593	0.205592	0.194087	0.204934	0.200004	0.199182	0.198853	0.201154	0.202305	0.201483	0.0769	0.124893	0.201976	0.164174
1122	0.194744	0.200661	0.032031	0.204934	0.19836	0.20362	0.198031	0.196552	0.200661	0.203291	0.198853	0.199182	0.081338	0.124893	0.202305	0.162859
1123	0.196552	0.198524	0.039427	0.207893	0.195402	0.20362	0.199018	0.200497	0.200332	0.199839	0.200661	0.198689	0.083803	0.129495	0.207893	0.168118
1124	0.195237	0.200168	0.041564	0.204441	0.199511	0.202962	0.200004	0.19573	0.198524	0.201154	0.200661	0.197703	0.088405	0.133439	0.200661	0.166804
1125	0.19458	0.200825	0.039263	0.207071	0.195073	0.204606	0.199511	0.200168	0.199675	0.201812	0.198524	0.20362	0.089391	0.131302	0.199018	0.168118
1126	0.196881	0.200661	0.047973	0.206249	0.195402	0.201319	0.201647	0.195566	0.200004	0.198853	0.20099	0.203455	0.09613	0.134261	0.200661	0.164503
1127	0.195402	0.199675	0.054219	0.20477	0.191128	0.204934	0.200661	0.199018	0.199511	0.203784	0.199018	0.206249	0.103033	0.133603	0.196881	0.170255
1128	0.195073	0.199511	0.059807	0.206085	0.19836	0.201976	0.201812	0.198524	0.201483	0.20099	0.198689	0.200004	0.107306	0.136233	0.196388	0.168612
1129	0.192772	0.200661	0.064409	0.203455	0.193101	0.203948	0.20214	0.199018	0.198524	0.203291	0.200661	0.206085	0.109607	0.132946	0.193594	0.171406
1130	0.194251	0.200168	0.073613	0.205263	0.193922	0.202962	0.20099	0.200332	0.202305	0.200497	0.200825	0.201812	0.117332	0.137384	0.190635	0.165982
1131	0.195566	0.201319	0.0769	0.203455	0.194744	0.202633	0.19573	0.201812	0.199018	0.20214	0.199182	0.200825	0.116017	0.132782	0.192936	0.172556
1132	0.193265	0.199182	0.084132	0.205099	0.198031	0.199182	0.205427	0.202633	0.202305	0.199511	0.20099	0.201319	0.120784	0.12818	0.18932	0.17535
1133	0.193594	0.201154	0.086762	0.199839	0.196552	0.201812	0.202962	0.203948	0.201976	0.201812	0.199182	0.200332	0.122098	0.124399	0.190964	0.175021
1134	0.195402	0.199346	0.094158	0.205263	0.195402	0.201976	0.199675	0.205921	0.20362	0.200825	0.202469	0.202469	0.130645	0.122592	0.186855	0.175843
1135	0.197045	0.200497	0.099746	0.204113	0.198031	0.204113	0.203455	0.201483	0.203455	0.20099	0.206742	0.201976	0.134425	0.120455	0.185869	0.176501
1136	0.197045	0.199018	0.101883	0.206907	0.199018	0.204606	0.200332	0.203784	0.199018	0.200661	0.203126	0.202469	0.134425	0.111744	0.185212	0.177158
1137	0.199018	0.201812	0.109279	0.204441	0.19836	0.199511	0.197374	0.203455	0.203291	0.197867	0.202633	0.202798	0.134261	0.108786	0.186855	0.176336
1138	0.195237	0.196881	0.113059	0.203948	0.196717	0.20362	0.201154	0.199675	0.201812	0.201154	0.205592	0.200661	0.140342	0.101061	0.182417	0.174364
1139	0.197045	0.203784	0.116839	0.207728	0.204113	0.205427	0.199839	0.199839	0.204441	0.199839	0.203455	0.201319	0.140506	0.049781	0.180281	0.180774
1140	0.193265	0.198196	0.117496	0.204934	0.197045	0.20362	0.200661	0.201154	0.201319	0.204606	0.200332	0.200661	0.129495	0.054712	0.176994	0.183568
1141	0.196059	0.198689	0.123906	0.205921	0.196388	0.201976	0.198853	0.198689	0.207071	0.201154	0.205427	0.200661	0.079037	0.056027	0.177487	0.182746
1142	0.197538	0.199182	0.1267	0.207071	0.200825	0.201976	0.196059	0.199675	0.204606	0.202633	0.201319	0.204441	0.083803	0.055698	0.179295	0.182746
1143	0.196223	0.200825	0.132124	0.206742	0.201483	0.200332	0.198196	0.200497	0.20362	0.201483	0.20477	0.198689	0.087255	0.057999	0.178637	0.183568
1144	0.195566	0.201647	0.134918	0.203784	0.199182	0.203455	0.200497	0.20099	0.203455	0.200004	0.202962	0.204277	0.095308	0.057999	0.178637	0.182417
1145	0.198031	0.199511	0.136233	0.206414	0.200825	0.20214	0.199346	0.200661	0.204441	0.199675	0.204606	0.200332	0.098595	0.062437	0.179295	0.187184
1146	0.196552	0.201154	0.138863	0.206085	0.198689	0.204441	0.202305	0.199346	0.201647	0.200661	0.203455	0.201647	0.10254	0.05652	0.176994	0.18554
1147	0.196881	0.202798	0.030716	0.210029	0.200332	0.20362	0.201812	0.200004	0.206085	0.200661	0.202962	0.201812	0.106156	0.059643	0.166804	0.187513
1148	0.200332	0.20099	0.038441	0.203784	0.198853	0.199346	0.200661	0.204113	0.206085	0.202962	0.202962	0.200168	0.107964	0.062273	0.157271	0.187841
1149	0.192279	0.198524	0.046494	0.204606	0.20362	0.201483	0.197374	0.201319	0.204277	0.202469	0.20214	0.197703	0.116182	0.057671	0.09991	0.188992
1150	0.197703	0.203948	0.050768	0.206414	0.188992	0.201154	0.199839	0.200661	0.203784	0.202633	0.207071	0.201483	0.119304	0.058164	0.089227	0.188006
1151	0.197045	0.201154	0.062766	0.2074	0.196223	0.201647	0.19836	0.201812	0.20477	0.200661	0.200332	0.201976	0.120784	0.056684	0.084954	0.18932
1152	0.197045	0.20099	0.069997	0.205592	0.201154	0.201976	0.198689	0.201319	0.212824	0.201154	0.199182	0.198524	0.126043	0.064245	0.063094	0.1908
1153	0.19573	0.202798	0.080352	0.207235	0.197867	0.200168	0.200825	0.202469	0.204441	0.201154	0.20214	0.203126	0.131631	0.061122	0.062273	0.191293
1154	0.199182	0.201647	0.080681	0.205263	0.199839	0.203126	0.200004	0.202633	0.206085	0.200825	0.201976	0.200004	0.130481	0.062601	0.057835	0.188006
1155	0.199675	0.200497	0.015102	0.20362	0.198689	0.206414	0.197538	0.20099	0.204277	0.197867	0.201812	0.200825	0.13196	0.015102	0.059314	0.171077
1156	0.20214	0.199182	0.023813	0.205921	0.200168	0.201319	0.199018	0.200497	0.207235	0.199839	0.205592	0.198524	0.138041	-1.9e-05	0.057835	0.170748
1157	0.200168	0.200168	0.032031	0.205263	0.19836	0.203455	0.197538	0.201319	0.205427	0.199018	0.199839	0.200168	0.137055	0.003761	0.061122	0.170255
1158	0.199182	0.197867	0.036962	0.205427	0.198853	0.208386	0.20214	0.196552	0.206414	0.195402	0.203455	0.200168	0.139192	-0.000183	0.063916	0.171241
1159	0.197538	0.198689	0.0437	0.206742	0.198031	0.20362	0.202469	0.20099	0.204277	0.203455	0.201976	0.200497	0.147409	0.003597	0.070162	0.173871
1160	0.19721	0.200332	0.052082	0.203291	0.200497	0.202469	0.201319	0.198853	0.203948	0.199675	0.202962	0.19836	0.149875	0.010993	0.071641	0.180116
1161	0.197703	0.197703	0.057999	0.204606	0.198853	0.205263	0.209701	0.197045	0.203126	0.202305	0.201812	0.203126	0.148889	0.00294	0.071641	0.160229
1162	0.196552	0.199346	0.063916	0.206742	0.198853	0.203126	0.200168	0.198196	0.206742	0.199018	0.200497	0.202962	0.150204	0.0105	0.074435	0.160887
1163	0.197538	0.200661	0.036962	0.204934	0.20099	0.202305	0.199182	0.201483	0.206414	0.199346	0.201483	0.202962	0.150532	0.003433	0.078051	0.040084
1164	0.200661	0.201976	0.034496	0.207564	0.202633	0.203455	0.201154	0.201812	0.205427	0.198524	0.20214	0.202962	0.157271	-0.002484	0.078051	0.041892
1165	0.193922	0.20477	0.03992	0.206414	0.19836	0.203948	0.204934	0.200168	0.201976	0.196059	0.199018	0.200168	0.154477	0.004255	-0.001169	0.050768
1166	0.195073	0.198196	0.052082	0.205427	0.195895	0.200497	0.194416	0.202633	0.200332	0.196223	0.205099	0.20099	0.157271	-0.000347	0.008857	0.058328
1167	0.201319	0.204277	0.054712	0.204606	0.20214	0.201319	0.194909	0.202469	0.207893	0.201812	0.201812	0.198689	0.1576	-0.000676	0.013459	0.001789
1168	0.196059	0.204606	0.062437	0.206414	0.197867	0.200497	0.195402	0.202798	0.200004	0.199346	0.201483	0.199839	0.160394	-0.000347	0.024142	0.001132
1169	0.199018	0.207564	0.065395	0.204277	0.201483	0.189156	0.197045	0.199346	0.203291	0.201154	0.202798	0.201976	0.168447	-0.000676	0.027593	0.000803
1170	0.199511	0.201483	0.070983	0.206085	0.197703	0.202469	0.196881	0.202798	0.20214	0.201647	0.203126	0.201154	0.168283	0.000967	0.032688	0.001296
1171	0.19836	0.202305	0.077886	0.201154	0.199839	0.206249	0.201154	0.198524	0.205099	0.197867	0.203948	0.198524	0.166146	0.003433	0.009678	0.000474
1172	0.195237	0.202305	0.083146	0.203291	0.199839	0.203126	0.200497	0.202962	0.204441	0.200168	0.200332	0.201483	0.169762	0.005898	0.00409	0.005569
1173	0.200825	0.202305	0.085776	0.204441	0.199675	0.20362	0.199018	0.201319	0.205921	0.20099	0.202962	0.19836	0.170091	0.001132	0.007377	0.005734
1174	0.195237	0.200661	0.090542	0.205427	0.195402	0.203291	0.201319	0.195895	0.207564	0.200168	0.198853	0.199675	0.172392	0.000474	0.013623	0.003268
1175	0.200825	0.203126	0.093007	0.20477	0.197538	0.204113	0.200168	0.199346	0.210358	0.199675	0.200497	0.200825	0.173049	0.002447	0.011979	0.005734
1176	0.196388	0.203126	0.095801	0.207564	0.199346	0.205099	0.191293	0.199346	0.205427	0.200332	0.199018	0.199182	0.170091	-1.9e-05	0.017403	0.012472
1177	0.197374	0.198689	0.103033	0.200332	0.195895	0.204606	0.197703	0.196881	0.206742	0.199346	0.201647	0.19721	0.173378	-0.000347	0.018389	0.018554
1178	0.19836	0.202305	0.106485	0.202962	0.196223	0.204606	0.202633	0.19836	0.200168	0.201812	0.196717	0.202469	0.173214	-0.000347	0.00146	0.025292
1179	0.196717	0.20099	0.111087	0.202633	0.199511	0.205427	0.201483	0.200332	0.203784	0.199018	0.201154	0.199839	0.174693	0.00031	0.010007	0.034332
1180	0.196717	0.20099	0.112401	0.204441	0.200168	0.203948	0.200332	0.200825	0.204441	0.199675	0.202305	0.199018	0.172063	-0.001827	0.014116	0.03992
1181	0.195073	0.200168	0.117661	0.203126	0.198689	0.203455	0.199675	0.20214	0.203948	0.202469	0.199675	0.201483	0.179623	0.000474	0.022498	0.046659
1182	0.141328	0.199675	0.11914	0.196059	0.202633	0.202633	0.200168	0.20099	0.206085	0.195566	0.199182	0.199018	0.174035	-1.9e-05	0.024799	0.055863
1183	0.002118	0.193758	0.048302	0.203291	0.200168	0.202305	0.199018	0.204441	0.204113	0.200332	0.199182	0.201483	0.178802	0.000639	0.006556	0.05652
1184	0.00294	0.176501	0.04896	0.200661	0.202962	0.202798	0.200661	0.203784	0.208057	0.201483	0.197538	0.201154	0.180281	-1.9e-05	0.004583	0.062437
1185	0.000639	0.165982	0.0603	0.202305	0.199346	0.20362	0.200004	0.20477	0.202962	0.199182	0.195237	0.199675	0.181103	0.003268	0.01428	0.075585
1186	0.008199	0.132946	0.067203	0.201154	0.200168	0.20477	0.200825	0.200497	0.205756	0.203126	0.198031	0.205756	0.183568	0.000474	0.02069	0.072463
1187	0.007542	0.103197	0.071148	0.200497	0.200332	0.203455	0.197703	0.198689	0.206414	0.201812	0.198524	0.200332	0.179295	0.008199	0.022991	0.080023
1188	0.010993	0.06934	0.077065	0.197703	0.199182	0.202305	0.201319	0.203126	0.207071	0.201976	0.199018	0.198689	0.18176	0.018554	0.003597	0.08972
1189	0.020362	0.055698	0.081831	0.198524	0.198031	0.207071	0.197374	0.201154	0.205592	0.20214	0.196388	0.200661	0.182089	0.021512	0.007706	0.089063
1190	0.021348	0.054219	0.086433	0.195895	0.199675	0.199018	0.199018	0.201976	0.206742	0.198689	0.201647	0.199839	0.18439	0.026771	0.007377	0.092679
1191	0.022991	0.050932	0.089227	0.199018	0.198524	0.20099	0.196881	0.200497	0.202633	0.200004	0.200332	0.201647	0.18554	0.037126	-0.000841	0.100239
1192	0.030716	0.042385	0.094815	0.19836	0.202469	0.201812	0.197867	0.199018	0.204113	0.199018	0.200168	0.20099	0.187841	0.0437	0.005076	0.103691
1193	0.040906	0.031045	0.095966	0.197045	0.202633	0.205099	0.202469	0.20099	0.20477	0.199675	0.202798	0.201647	0.183732	0.048302	-0.000512	0.107964
1194	0.043536	0.028579	0.101883	0.201647	0.201976	0.201812	0.19836	0.197703	0.20362	0.199675	0.198524	0.20099	0.190142	0.057342	0.003268	0.109936
1195	0.051096	0.025621	0.101718	0.197867	0.20362	0.203784	0.202305	0.201154	0.205921	0.207071	0.199511	0.202469	0.188006	0.062766	0.009514	0.116182
1196	0.058328	0.026114	0.107635	0.20214	0.199346	0.199839	0.201154	0.197538	0.201647	0.197374	0.197867	0.203455	0.18932	0.068518	0.017896	0.11914
1197	0.059314	0.027593	0.105827	0.200332	0.197374	0.202305	0.203784	0.20214	0.203291	0.198853	0.195566	0.196223	0.189814	0.072134	0.024142	0.116675
1198	0.069669	0.029072	0.113223	0.201483	0.197867	0.202469	0.201319	0.199346	0.202633	0.198196	0.199182	0.200825	0.188663	0.066875	0.027429	0.116675
1199	0.072956	0.031045	0.115031	0.19836	0.199839	0.20099	0.200332	0.199675	0.20477	0.198689	0.197045	0.200332	0.190307	0.047973	0.031209	0.118811
1200	0.079037	0.029894	0.115195	0.198031	0.197867	0.203126	0.198524	0.202633	0.201483	0.200168	0.20099	0.198689	0.190964	0.018225	0.037948	0.121441
1201	0.089556	0.03351	0.121277	0.198196	0.193101	0.19836	0.199839	0.200497	0.209043	0.201483	0.202305	0.202469	0.192443	0.001296	0.028251	0.118976
1202	0.088734	0.026278	0.118976	0.19836	0.19573	0.204277	0.197374	0.201812	0.202305	0.201319	0.197374	0.201812	0.193758	0.002611	0.011322	0.125879
1203	0.0935	0.017567	0.127851	0.195402	0.19458	0.20214	0.198031	0.201483	0.208879	0.202305	0.20099	0.199511	0.194087	0.001954	0.003597	0.126372
1204	0.095144	0.014938	0.129659	0.199346	0.193265	0.20214	0.200004	0.202305	0.203126	0.202798	0.200332	0.200497	0.194087	0.00031	0.010993	0.127687
1205	0.103526	0.015102	0.130974	0.19573	0.194087	0.199182	0.194744	0.199018	0.206249	0.202798	0.197374	0.198689	0.195895	0.000803	0.014938	0.128837
1206	0.104677	0.012637	0.132453	0.198031	0.191128	0.201976	0.201483	0.200497	0.207071	0.199839	0.197045	0.200661	0.195237	0.000803	0.023649	0.130152
1207	0.114045	0.013623	0.134918	0.195566	0.188827	0.200825	0.198689	0.196717	0.205921	0.198689	0.198524	0.203126	0.195073	0.000639	0.0271	0.135247
1208	0.114045	0.0105	0.136891	0.192279	0.188827	0.201154	0.199346	0.198196	0.20362	0.199675	0.197045	0.201976	0.189156	0.001296	0.034825	0.137219
1209	0.116675	0.007213	0.139356	0.19721	0.192608	0.196717	0.202469	0.200168	0.207564	0.199675	0.198853	0.201976	0.198196	0.00031	0.034168	0.136891
1210	0.121934	0.010993	0.139027	0.192443	0.187513	0.201976	0.204113	0.201812	0.207235	0.201483	0.192443	0.201812	0.195237	0.00031	0.044193	0.136233
1211	0.120619	0.010171	0.143136	0.192936	0.188663	0.201154	0.200497	0.197867	0.203291	0.199182	0.19458	0.201812	0.19836	0.008199	0.048795	0.136398
1212	0.067203	0.010664	0.139685	0.191621	0.187841	0.202633	0.203291	0.199511	0.20477	0.20099	0.196881	0.204113	0.198524	0.003433	0.051589	0.141164
1213	0.016417	0.010007	0.143629	0.196223	0.191128	0.198853	0.200168	0.20099	0.203291	0.201154	0.197374	0.20477	0.197045	0.010336	0.055041	0.141493
1214	0.030059	0.010993	0.149217	0.19458	0.189978	0.201483	0.199675	0.200168	0.20362	0.202305	0.196059	0.205756	0.197703	0.005405	0.048795	0.143958
