Ladekurvenmessung
Zeit: 2018_05_03 13.53.46
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16	Kurve_17	Kurve_18
2085	0.194416	0.199511	0.200825	0.196223	0.197867	0.200004	0.188992	0.194744	0.196717	0.021019	0.181103	0.142479	0.176008	0.045508	0.225972	0.194744	0.197703	0.197538
2086	0.192936	0.20099	0.195237	0.194909	0.196223	0.199675	0.188499	0.19721	0.19458	0.028579	0.17798	0.141328	0.175021	0.049946	0.223178	0.196059	0.197538	0.197374
2087	0.193265	0.200825	0.198853	0.196552	0.197703	0.199018	0.192443	0.200004	0.19458	0.006062	0.179295	0.14593	0.175186	0.051754	0.21759	0.196552	0.199675	0.202633
2088	0.195073	0.200497	0.200004	0.195237	0.196881	0.20214	0.193429	0.196881	0.19573	0.005076	0.184718	0.14593	0.173871	0.055205	0.216604	0.196717	0.195073	0.198031
2089	0.192772	0.202633	0.199511	0.195237	0.197045	0.202962	0.191293	0.200168	0.194416	0.001132	0.18176	0.148067	0.179952	0.059643	0.212166	0.195237	0.198196	0.197045
2090	0.194909	0.201647	0.199182	0.193758	0.196388	0.199182	0.193265	0.197538	0.196552	0.011486	0.112073	0.148231	0.176829	0.059972	0.214631	0.198689	0.19721	0.197703
2091	0.191457	0.202633	0.197538	0.193265	0.196552	0.201647	0.189649	0.198853	0.194251	0.022991	0.0603	0.150368	0.182417	0.065067	0.210687	0.197703	0.197045	0.197538
2092	0.192936	0.200661	0.199675	0.196388	0.198031	0.198689	0.191621	0.196717	0.195566	0.027429	0.063916	0.147738	0.186855	0.064738	0.206907	0.196717	0.192279	0.198031
2093	0.192772	0.204277	0.200004	0.195566	0.197374	0.201154	0.188499	0.196223	0.194416	0.035482	0.070162	0.153491	0.182746	0.069504	0.205592	0.194251	0.196059	0.197045
2094	0.194251	0.207728	0.199346	0.198196	0.198031	0.199511	0.187841	0.194909	0.191293	0.045672	0.073942	0.150697	0.181596	0.072134	0.205921	0.195895	0.194909	0.197538
2095	0.19458	0.200004	0.200661	0.193265	0.196388	0.200497	0.187841	0.196717	0.192115	0.051754	0.076243	0.158093	0.182582	0.074435	0.203784	0.19721	0.195237	0.197374
2096	0.19458	0.203291	0.201319	0.19573	0.199182	0.196552	0.187677	0.19458	0.195566	0.061451	0.087419	0.150861	0.183568	0.076736	0.202305	0.197045	0.195566	0.198689
2097	0.189485	0.202469	0.18932	0.19458	0.196717	0.197867	0.190142	0.195073	0.19573	0.068518	0.086762	0.153819	0.184718	0.081667	0.201154	0.198853	0.199182	0.196388
2098	0.19573	0.199346	0.200004	0.193429	0.199839	0.197374	0.189978	0.196717	0.193922	0.078873	0.093665	0.156449	0.185705	0.081667	0.199511	0.197538	0.19573	0.190307
2099	0.198031	0.201976	0.198031	0.195566	0.196881	0.197867	0.19195	0.191621	0.197045	0.079037	0.0935	0.157928	0.183075	0.085283	0.197867	0.196223	0.19721	0.193922
2100	0.192443	0.203126	0.200497	0.193758	0.195895	0.197045	0.188334	0.196223	0.193922	0.085118	0.100075	0.157928	0.189156	0.090706	0.19721	0.196881	0.197045	0.196717
2101	0.197045	0.200497	0.19836	0.190307	0.203455	0.196223	0.191293	0.192115	0.194744	0.093007	0.102376	0.062601	0.189156	0.091528	0.19573	0.196552	0.19836	0.196059
2102	0.196717	0.204606	0.19721	0.196059	0.196552	0.196881	0.188006	0.19721	0.192115	0.097609	0.107142	0.05274	0.19195	0.096459	0.190307	0.195895	0.198524	0.197045
2103	0.193429	0.199346	0.199511	0.195566	0.199675	0.19573	0.18817	0.191128	0.19573	0.104677	0.107964	0.057013	0.180938	0.099089	0.188499	0.197374	0.196223	0.197703
2104	0.193922	0.199675	0.198196	0.194744	0.197703	0.195402	0.187677	0.19458	0.195402	0.107142	0.113552	0.06293	0.184225	0.100075	0.183404	0.196717	0.198031	0.198524
2105	0.19573	0.19836	0.200661	0.194744	0.194744	0.197703	0.192115	0.191786	0.19195	0.113388	0.116346	0.069011	0.183568	0.099582	0.181103	0.198196	0.196717	0.199018
2106	0.194416	0.19836	0.193101	0.194087	0.199346	0.196717	0.188827	0.198031	0.191457	0.117332	0.11799	0.076736	0.041728	0.108621	0.1742	0.196881	0.19836	0.196717
2107	0.196717	0.197703	0.199346	0.195895	0.196881	0.194909	0.190307	0.19458	0.191786	0.121277	0.040577	0.076572	0.043536	0.10632	0.175515	0.19836	0.19721	0.20099
2108	0.193922	0.198031	0.198031	0.193265	0.198031	0.19836	0.192115	0.193758	0.193429	0.125714	0.047809	0.084625	0.002282	0.113223	0.081667	0.197867	0.196881	0.198031
2109	0.198853	0.197538	0.197045	0.193758	0.199346	0.196223	0.189485	0.194744	0.193265	0.127851	0.010007	0.087419	0.00672	0.114702	0.015924	0.197045	0.193265	0.197867
2110	0.197538	0.196223	0.199511	0.194087	0.198689	0.200004	0.189814	0.192443	0.193101	0.133275	0.020033	0.09498	0.016253	0.11799	0.023977	0.196881	0.200825	0.195566
2111	0.19836	0.196881	0.197374	0.193429	0.199346	0.197045	0.188499	0.194416	0.195237	0.137877	0.024799	0.097116	0.003597	0.121441	0.031209	0.199182	0.195566	0.197045
2112	0.200332	0.195073	0.195566	0.191128	0.200497	0.19458	0.19195	0.192608	0.194087	0.138699	0.029237	0.104348	0.011815	0.12292	0.035482	0.200497	0.198524	0.196717
2113	0.197703	0.195402	0.196223	0.191293	0.199675	0.199018	0.188663	0.192443	0.192115	0.137384	0.038276	0.105992	0.021019	0.123906	0.04633	0.194087	0.192443	0.19573
2114	0.199018	0.195402	0.19458	0.193265	0.198853	0.197045	0.187184	0.192608	0.196388	0.144287	0.041728	0.112894	0.028086	0.127029	0.049946	0.196881	0.194744	0.195402
2115	0.19836	0.19195	0.197045	0.191621	0.198853	0.19721	0.188334	0.192443	0.194744	0.147245	0.05011	0.117661	0.037619	0.128837	0.054383	0.196059	0.198689	0.196223
2116	0.200332	0.194087	0.197374	0.192608	0.199675	0.200825	0.191457	0.191621	0.194909	0.149217	0.055205	0.120455	0.043536	0.131796	0.063259	0.198031	0.197045	0.193429
2117	0.201319	0.195402	0.196552	0.190964	0.200168	0.195073	0.190142	0.195237	0.193594	0.151025	0.060958	0.116182	0.02069	0.133275	0.066546	0.195237	0.194744	0.198689
2118	0.200332	0.191457	0.196552	0.189814	0.198689	0.196717	0.189814	0.191457	0.195237	0.15234	0.064902	0.127029	0.028251	0.134261	0.073284	0.196059	0.197703	0.196552
2119	0.199182	0.194909	0.19573	0.192443	0.202633	0.19573	0.195402	0.195073	0.193594	0.156285	0.070819	0.133275	0.040084	0.137712	0.079694	0.196223	0.198689	0.198031
2120	0.201154	0.190964	0.194087	0.192115	0.203126	0.200168	0.189485	0.196059	0.194909	0.155792	0.076736	0.135247	0.045344	0.140835	0.082817	0.197703	0.194744	0.196552
2121	0.199018	0.190964	0.197045	0.19195	0.202798	0.196717	0.192279	0.193922	0.196552	0.152998	0.083146	0.138863	0.05389	0.14215	0.086104	0.198689	0.198853	0.196388
2122	0.204934	0.18817	0.195073	0.191128	0.202798	0.196552	0.192772	0.194744	0.197374	0.144451	0.086597	0.142643	0.063094	0.146259	0.091857	0.199675	0.197045	0.198689
2123	0.198524	0.191457	0.19458	0.190635	0.206414	0.19836	0.199839	0.195402	0.193922	0.10895	0.087748	0.146588	0.069669	0.148889	0.097774	0.197374	0.198689	0.196388
2124	0.203291	0.192115	0.194087	0.193922	0.200825	0.200825	0.195073	0.19458	0.192772	0.026443	0.093665	0.151518	0.074435	0.146423	0.10254	0.198689	0.197538	0.199839
2125	0.200332	0.192936	0.195073	0.192279	0.201976	0.200168	0.192936	0.193594	0.194416	0.003104	0.097609	0.155134	0.081338	0.15234	0.104677	0.198196	0.196552	0.196059
2126	0.204277	0.192279	0.194909	0.192115	0.201483	0.199346	0.194909	0.192936	0.194416	0.002775	0.100075	0.159243	0.084625	0.153491	0.107635	0.197538	0.19573	0.19836
2127	0.204277	0.192279	0.194251	0.194909	0.199346	0.19836	0.192608	0.193758	0.194087	0.001132	0.105663	0.164503	0.091035	0.154641	0.113223	0.202633	0.197867	0.19721
2128	0.203948	0.192936	0.196388	0.192115	0.200332	0.200168	0.197538	0.193758	0.19573	-0.000183	0.109114	0.167625	0.095473	0.156942	0.11536	0.194909	0.195566	0.19836
2129	0.201154	0.190635	0.193101	0.191786	0.201154	0.200168	0.192936	0.196552	0.193922	-0.001498	0.110265	0.172227	0.09991	0.1576	0.116839	0.198853	0.196717	0.197703
2130	0.205756	0.191457	0.196717	0.193594	0.200004	0.197374	0.194416	0.19195	0.194251	-1.9e-05	0.115524	0.17798	0.100403	0.157271	0.122427	0.196881	0.197045	0.197538
2131	0.206742	0.190964	0.189978	0.192608	0.200661	0.201319	0.195566	0.197867	0.196059	-0.000676	0.117661	0.180774	0.106649	0.161544	0.119304	0.197703	0.194909	0.197538
2132	0.206249	0.191457	0.195073	0.193265	0.201154	0.196388	0.200004	0.193429	0.194744	-0.000512	0.122592	0.186033	0.104184	0.163188	0.120619	0.19573	0.197703	0.194744
2133	0.207235	0.193101	0.190471	0.189978	0.204606	0.198031	0.199346	0.194416	0.196881	-0.000512	0.124564	0.186691	0.110593	0.165324	0.122756	0.200332	0.197045	0.198524
2134	0.210358	0.191128	0.193758	0.191621	0.202633	0.194744	0.193594	0.196717	0.195402	-0.000676	0.127358	0.191621	0.113059	0.165324	0.12177	0.194909	0.199018	0.196388
2135	0.203948	0.190307	0.193265	0.193758	0.196881	0.199839	0.199182	0.192936	0.19458	-0.001169	0.129001	0.192608	0.11651	0.166475	0.121934	0.195402	0.197045	0.198196
2136	0.205921	0.192279	0.192936	0.193594	0.200497	0.19721	0.198524	0.197703	0.199018	-1.9e-05	0.135411	0.196881	0.113881	0.168776	0.123413	0.198031	0.197867	0.199511
2137	0.206414	0.190307	0.195895	0.193101	0.200497	0.197538	0.201319	0.193594	0.195073	-0.000183	0.133932	0.194909	0.115853	0.169926	0.123742	0.19836	0.195895	0.195073
2138	0.206085	0.191293	0.192772	0.192443	0.202469	0.199346	0.200661	0.19573	0.195402	-0.000676	0.136726	0.196717	0.117496	0.172556	0.124399	0.199346	0.197538	0.194744
2139	0.20855	0.193265	0.192936	0.192279	0.200497	0.19721	0.203126	0.19721	0.199018	-0.000347	0.140671	0.196552	0.119962	0.173378	0.125057	0.198031	0.196552	0.200168
2140	0.209208	0.190142	0.193429	0.1908	0.199839	0.199346	0.201812	0.197867	0.191786	0.001789	0.145108	0.197538	0.122427	0.174528	0.12555	0.19836	0.197045	0.19721
2141	0.207728	0.192608	0.196881	0.193265	0.197703	0.198031	0.203291	0.195402	0.194251	0.010993	0.146259	0.197374	0.122756	0.176336	0.130481	0.196881	0.197703	0.199511
2142	0.207071	0.195402	0.194087	0.192772	0.202962	0.196223	0.203291	0.196388	0.191786	0.015266	0.151683	0.198689	0.126207	0.178966	0.127687	0.19836	0.198196	0.198196
2143	0.208879	0.192936	0.195402	0.192772	0.201647	0.196388	0.203455	0.194087	0.194909	0.026771	0.152833	0.196552	0.122427	0.178144	0.129659	0.196388	0.194087	0.200497
2144	0.209701	0.192115	0.194909	0.192443	0.201976	0.197867	0.201976	0.195895	0.194909	0.034003	0.151683	0.199675	0.129166	0.182911	0.129166	0.198689	0.197045	0.197703
2145	0.209536	0.192279	0.193758	0.192115	0.193265	0.197045	0.201319	0.193922	0.19573	0.041892	0.154806	0.198031	0.128344	0.180281	0.132782	0.196717	0.198853	0.19836
2146	0.206907	0.195402	0.195237	0.192936	0.199346	0.199839	0.202798	0.194251	0.194416	0.04748	0.158586	0.196059	0.131138	0.182089	0.132946	0.200168	0.19721	0.196388
2147	0.207071	0.193265	0.19573	0.19458	0.200497	0.197867	0.204934	0.193101	0.196059	0.050439	0.158914	0.195895	0.132946	0.181103	0.136233	0.199675	0.194087	0.19721
2148	0.208222	0.194416	0.194087	0.19195	0.198524	0.199018	0.206249	0.19458	0.193758	0.05537	0.159079	0.196223	0.132124	0.186691	0.133768	0.197538	0.195073	0.195237
2149	0.208057	0.19836	0.1908	0.193101	0.200332	0.198196	0.204606	0.194416	0.196388	0.065231	0.160722	0.196881	0.13459	0.186033	0.136398	0.192608	0.197045	0.196717
2150	0.209208	0.196223	0.196552	0.190142	0.198689	0.19836	0.207893	0.19458	0.201647	0.067696	0.16401	0.195895	0.136398	0.185376	0.135904	0.196388	0.196388	0.199675
2151	0.210358	0.19721	0.19458	0.196717	0.200497	0.195566	0.206907	0.197045	0.19458	0.073449	0.164996	0.193101	0.140178	0.186362	0.135576	0.196223	0.197045	0.197045
2152	0.214303	0.193922	0.196059	0.19573	0.198031	0.197703	0.20855	0.198196	0.195566	0.077722	0.166639	0.193101	0.140835	0.190307	0.136562	0.196388	0.198689	0.198524
2153	0.209043	0.196717	0.20099	0.193101	0.200168	0.196552	0.204606	0.20099	0.195073	0.080352	0.169762	0.190964	0.142972	0.18817	0.136398	0.196717	0.196881	0.19836
2154	0.209043	0.197374	0.196717	0.195237	0.199018	0.196717	0.208386	0.195237	0.194251	0.086926	0.168118	0.189978	0.146423	0.188006	0.136891	0.197867	0.196717	0.198031
2155	0.210029	0.196059	0.197374	0.194744	0.200332	0.197703	0.208715	0.196388	0.197045	0.090871	0.16779	0.187019	0.151683	0.19573	0.139356	0.197867	0.198853	0.195073
2156	0.213974	0.197703	0.194087	0.193922	0.200004	0.196059	0.209536	0.197045	0.195566	0.095144	0.167461	0.185869	0.152998	0.194909	0.143301	0.196552	0.193594	0.198853
2157	0.209372	0.199346	0.196717	0.198031	0.194744	0.198853	0.207893	0.198031	0.190471	0.09876	0.171406	0.187841	0.155956	0.194087	0.142972	0.198031	0.197703	0.194744
2158	0.213152	0.199346	0.198853	0.194087	0.199018	0.199511	0.210029	0.194416	0.194416	0.10254	0.170091	0.181596	0.159901	0.198689	0.14856	0.198524	0.196717	0.195566
2159	0.211016	0.201154	0.198031	0.195237	0.196059	0.197867	0.207728	0.19573	0.193922	0.106485	0.17272	0.185705	0.164667	0.197538	0.148067	0.200332	0.201976	0.198031
2160	0.213481	0.200825	0.199675	0.198196	0.195402	0.194251	0.208715	0.195402	0.194251	0.111251	0.174857	0.179952	0.165653	0.198689	0.154477	0.19573	0.196717	0.198689
2161	0.212002	0.202305	0.197374	0.19458	0.196881	0.197703	0.207728	0.196881	0.196717	0.114209	0.173378	0.180774	0.168612	0.201976	0.156942	0.197703	0.197538	0.19721
2162	0.212002	0.201812	0.200004	0.196223	0.194744	0.19458	0.209865	0.199182	0.193922	0.119633	0.180116	0.177322	0.173378	0.19721	0.162859	0.19721	0.196881	0.196717
2163	0.211344	0.200661	0.19836	0.194416	0.19458	0.199839	0.210194	0.195895	0.196717	0.121277	0.176336	0.179295	0.173871	0.206085	0.16401	0.195073	0.197867	0.194416
2164	0.21118	0.202469	0.20099	0.19721	0.195402	0.199511	0.207893	0.196223	0.19573	0.127194	0.179788	0.176501	0.176172	0.202962	0.16779	0.194744	0.196717	0.197703
2165	0.21233	0.203455	0.200168	0.193758	0.195402	0.198689	0.214796	0.194087	0.196223	0.129988	0.179788	0.176008	0.180116	0.205592	0.171734	0.196717	0.201483	0.197045
2166	0.21233	0.204277	0.197867	0.195402	0.19458	0.19573	0.20855	0.197045	0.195402	0.133603	0.148231	0.178637	0.17913	0.207071	0.173049	0.193758	0.196881	0.19721
2167	0.208386	0.201319	0.199346	0.197374	0.194416	0.194087	0.213152	0.194416	0.196059	0.135247	0.114209	0.176501	0.181924	0.204934	0.175186	0.196552	0.19573	0.195237
2168	0.210687	0.201319	0.198853	0.196059	0.194744	0.192936	0.209865	0.195895	0.195073	0.141	0.120126	0.178802	0.181267	0.207071	0.178637	0.195566	0.197538	0.19721
2169	0.210194	0.201976	0.201319	0.199182	0.194416	0.19458	0.211509	0.195237	0.196388	0.140835	0.12177	0.175021	0.186033	0.208386	0.179952	0.196223	0.196717	0.196552
2170	0.208057	0.203126	0.199675	0.199839	0.195402	0.190635	0.211673	0.195566	0.195073	0.142479	0.128344	0.17798	0.186526	0.210851	0.184883	0.198031	0.19836	0.197374
2171	0.208386	0.203455	0.198689	0.198853	0.192279	0.19195	0.211837	0.194416	0.198031	0.144451	0.12933	0.171899	0.186198	0.212166	0.189156	0.197045	0.197867	0.19836
2172	0.206249	0.2074	0.201154	0.200004	0.190964	0.190964	0.214467	0.197538	0.198689	0.140013	0.129988	0.1742	0.188006	0.214138	0.18932	0.196059	0.199018	0.195237
2173	0.212166	0.198689	0.201976	0.200497	0.191621	0.192608	0.215618	0.194416	0.193758	0.141657	0.138534	0.173049	0.187677	0.214303	0.192443	0.196059	0.195073	0.200661
2174	0.209043	0.202962	0.200497	0.200661	0.196223	0.191293	0.211673	0.196881	0.193429	0.143465	0.140342	0.172063	0.187841	0.218083	0.192936	0.196881	0.198031	0.198031
2175	0.208386	0.203126	0.204606	0.201976	0.190964	0.190635	0.212002	0.186362	0.194087	0.147738	0.144615	0.170748	0.187348	0.217754	0.195237	0.19721	0.196881	0.197374
2176	0.209208	0.204277	0.201319	0.199675	0.194251	0.189156	0.214138	0.192772	0.195073	0.148231	0.148067	0.169598	0.188334	0.222192	0.196388	0.198524	0.197703	0.200332
2177	0.211673	0.202305	0.199346	0.202305	0.193429	0.186855	0.214138	0.192772	0.195895	0.154148	0.148067	0.167461	0.184718	0.223507	0.196388	0.197867	0.196552	0.19836
2178	0.208386	0.204277	0.202305	0.199182	0.192608	0.188992	0.212495	0.193594	0.19458	0.150697	0.148231	0.168283	0.188006	0.222356	0.198689	0.195073	0.199182	0.195566
2179	0.206907	0.201319	0.203291	0.202469	0.190964	0.188334	0.210194	0.194251	0.195566	0.15497	0.154477	0.165817	0.186198	0.221699	0.198524	0.197374	0.195073	0.197045
2180	0.205592	0.20214	0.199018	0.200168	0.189978	0.189485	0.213317	0.193758	0.198196	0.15612	0.154641	0.164174	0.184225	0.227944	0.189978	0.197867	0.195073	0.197538
2181	0.206742	0.203784	0.199182	0.202633	0.194087	0.188663	0.209372	0.192443	0.198853	0.161873	0.155627	0.166146	0.183075	0.224	0.144944	0.19721	0.195237	0.196223
2182	0.205592	0.202633	0.197045	0.203126	0.191621	0.192115	0.213152	0.192608	0.199675	0.164174	0.154477	0.1267	0.18061	0.227616	0.081995	0.196388	0.196059	0.19573
2183	0.205921	0.202962	0.201154	0.200004	0.191457	0.188827	0.213317	0.196552	0.199511	0.167625	0.15497	0.122263	0.178309	0.228273	0.004748	0.194744	0.19836	0.194909
2184	0.205921	0.198853	0.199182	0.200661	0.190142	0.188827	0.21233	0.194251	0.19836	0.168118	0.158421	0.121112	0.176665	0.087748	0.012637	0.197867	0.197538	0.197374
2185	0.20362	0.200497	0.200004	0.202469	0.190635	0.187348	0.21118	0.195895	0.196717	0.172556	0.156449	0.115524	0.175843	0.010664	0.020855	0.196717	0.198031	0.197538
2186	0.203126	0.199346	0.200004	0.204934	0.188827	0.188663	0.211509	0.19573	0.198196	0.176994	0.152011	0.119797	0.172063	0.021019	0.02595	0.197374	0.197703	0.201812
2187	0.206085	0.200168	0.198031	0.203291	0.193594	0.187513	0.210523	0.197374	0.197538	0.172885	0.15612	0.122098	0.171406	0.025457	0.032524	0.196388	0.200004	0.201154
2188	0.205427	0.197867	0.199511	0.203784	0.189649	0.190635	0.212495	0.193922	0.198689	0.176172	0.151683	0.126536	0.170091	0.031373	0.03729	0.198196	0.197703	0.198031
2189	0.203126	0.198853	0.196223	0.202962	0.191786	0.187184	0.210358	0.19721	0.196388	0.176172	0.154806	0.128508	0.171077	0.043207	0.041235	0.198524	0.199182	0.19721
2190	0.204934	0.193265	0.199182	0.206249	0.189485	0.191786	0.212166	0.194251	0.196717	0.178144	0.156449	0.063423	0.169269	0.052247	0.049946	0.198853	0.19721	0.200332
2191	0.203948	0.199675	0.198196	0.204113	0.188992	0.190635	0.207564	0.193758	0.197538	0.17798	0.158914	0.06671	0.171406	0.059972	0.052082	0.197867	0.198524	0.198524
2192	0.206414	0.194744	0.200004	0.205263	0.18932	0.191457	0.20855	0.193922	0.19836	0.175679	0.159572	0.072791	0.169762	0.065067	0.056356	0.20099	0.198853	0.199018
2193	0.203291	0.197045	0.197045	0.208057	0.190635	0.186198	0.208715	0.192936	0.199839	0.177158	0.160394	0.07575	0.169269	0.070162	0.063916	0.200168	0.197538	0.198689
2194	0.206414	0.20099	0.200661	0.204113	0.190964	0.191457	0.208222	0.194744	0.199346	0.179623	0.159572	0.081502	0.168118	0.074106	0.065395	0.198689	0.197374	0.196059
2195	0.203948	0.197867	0.197867	0.202962	0.188663	0.19458	0.208222	0.194909	0.200332	0.17535	0.163845	0.086762	0.16894	0.080187	0.071641	0.198853	0.195402	0.196881
2196	0.204277	0.199182	0.199182	0.202305	0.1908	0.191128	0.210523	0.193429	0.201154	0.18061	0.163023	0.08857	0.166311	0.08709	0.075092	0.198524	0.196388	0.197867
2197	0.205427	0.196059	0.197703	0.201483	0.189978	0.193758	0.204606	0.195402	0.199018	0.17913	0.163188	0.086104	0.165653	0.090706	0.077722	0.199018	0.193594	0.196059
2198	0.206907	0.197703	0.197703	0.203784	0.192443	0.192936	0.207893	0.193101	0.202305	0.178637	0.161051	0.076407	0.164503	0.093336	0.08216	0.195895	0.196552	0.199018
2199	0.198689	0.197045	0.196717	0.201319	0.193101	0.194251	0.206085	0.194251	0.200004	0.179295	0.159408	0.081009	0.164338	0.095308	0.083475	0.196881	0.196552	0.19573
2200	0.201647	0.195895	0.197538	0.202962	0.192772	0.191128	0.205263	0.194251	0.201319	0.183404	0.141164	0.086926	0.161051	0.098924	0.087255	0.194744	0.197374	0.197045
2201	0.200004	0.195073	0.195237	0.20477	0.194416	0.193922	0.211344	0.193758	0.201647	0.179295	0.030552	0.089885	0.163188	0.104348	0.090049	0.196388	0.199675	0.197538
2202	0.197374	0.195566	0.199018	0.206249	0.194087	0.192936	0.206249	0.19836	0.201976	0.178637	0.039591	0.092679	0.162859	0.10517	0.092679	0.19721	0.197374	0.197538
2203	0.19836	0.195073	0.198031	0.202962	0.193758	0.195402	0.205099	0.194087	0.20362	0.180281	0.041399	0.099089	0.165817	0.113716	0.095801	0.197867	0.199018	0.197538
2204	0.199346	0.194087	0.196388	0.205263	0.197374	0.193265	0.204606	0.196059	0.203455	0.175843	0.049124	0.103033	0.161873	0.11536	0.101883	0.199511	0.198196	0.199675
2205	0.19721	0.195895	0.201976	0.202962	0.19458	0.194909	0.204606	0.197045	0.204113	0.178473	0.049946	0.105005	0.161709	0.116839	0.006556	0.195402	0.196717	0.199839
2206	0.199839	0.194416	0.195073	0.204606	0.196388	0.194251	0.202305	0.197045	0.202962	0.179295	0.060465	0.111251	0.162859	0.11914	0.015924	0.196388	0.197703	0.200332
2207	0.197538	0.194251	0.197703	0.203455	0.195073	0.195237	0.203291	0.195237	0.20214	0.181103	0.065231	0.111415	0.160887	0.121605	0.023156	0.200004	0.197538	0.199018
2208	0.199182	0.195895	0.199839	0.199839	0.193265	0.195895	0.200168	0.196717	0.201154	0.181267	0.067696	0.113716	0.166804	0.121934	-0.002648	0.197045	0.198853	0.202798
2209	0.200497	0.194251	0.197538	0.204934	0.195566	0.196717	0.203126	0.195402	0.202469	0.181267	0.074599	0.117168	0.160887	0.123085	0.005076	0.199182	0.197538	0.20099
2210	0.198689	0.19721	0.196059	0.20362	0.193758	0.19721	0.202469	0.19836	0.202305	0.186526	0.079859	0.005076	0.163023	0.123578	0.010993	0.199182	0.197867	0.196388
2211	0.200497	0.194251	0.198031	0.201483	0.196881	0.195402	0.201976	0.197374	0.203948	0.184718	0.084625	0.008857	0.163023	0.12555	0.01954	0.195895	0.194744	0.19721
2212	0.198853	0.19573	0.19721	0.20362	0.195566	0.19836	0.20362	0.195402	0.202469	0.184225	0.088898	0.017074	0.162366	0.127851	0.02595	0.198689	0.199675	0.196552
2213	0.199018	0.194416	0.19573	0.202633	0.194087	0.194744	0.199346	0.195402	0.205427	0.18932	0.093829	0.01954	0.162859	0.127358	0.033839	0.19458	0.193594	0.197703
2214	0.196717	0.193758	0.19573	0.200825	0.194744	0.197867	0.199346	0.196223	0.204934	0.187019	0.09613	0.026443	0.163516	0.130974	0.037783	0.195402	0.19721	0.196059
2215	0.197703	0.195566	0.197703	0.194087	0.194744	0.199511	0.198031	0.194416	0.205427	0.189978	0.102047	0.030552	0.160394	0.125879	0.04748	0.19721	0.19458	0.197538
2216	0.19458	0.195237	0.19458	0.199182	0.198031	0.201319	0.197867	0.19836	0.206578	0.189814	0.10254	0.038934	0.162859	0.127358	0.050768	0.195237	0.194744	0.195402
2217	0.195073	0.193594	0.194251	0.201976	0.19573	0.198853	0.198853	0.197538	0.202962	0.190964	0.109279	0.046659	0.16138	0.1267	0.056356	0.194416	0.197045	0.198196
2218	0.195895	0.192936	0.196223	0.199182	0.196059	0.200497	0.198689	0.19458	0.20477	0.195402	0.110265	0.051425	0.150368	0.123578	0.060793	0.199346	0.196552	0.197867
2219	0.194251	0.19458	0.197045	0.20099	0.196552	0.197045	0.196223	0.199182	0.204441	0.18932	0.113716	0.055863	0.151683	0.122098	0.022498	0.194909	0.197045	0.199182
2220	0.196717	0.189649	0.193429	0.201154	0.196059	0.200332	0.200004	0.195895	0.204934	0.192443	0.117003	0.060958	0.15234	0.114374	0.002775	0.198031	0.197374	0.198524
2221	0.193922	0.195566	0.197045	0.201647	0.199346	0.200168	0.197867	0.197045	0.203126	0.195402	0.009843	0.069833	0.155134	0.037126	0.006062	0.195402	0.200004	0.199675
2222	0.197045	0.194416	0.197045	0.201154	0.199346	0.196223	0.200004	0.19721	0.202962	0.193758	0.015595	0.07312	0.155956	0.041235	0.010336	0.197045	0.196717	0.196223
2223	0.19458	0.195237	0.197374	0.205921	0.198196	0.202633	0.196881	0.198853	0.198689	0.196223	0.025785	0.039098	0.157928	0.042385	0.016581	0.20214	0.200004	0.199182
2224	0.19573	0.193758	0.19721	0.201319	0.196552	0.199675	0.197538	0.199018	0.205263	0.199511	0.021019	0.043043	0.159736	0.009021	0.004912	0.197045	0.198853	0.200004
2225	0.194744	0.19458	0.19721	0.202469	0.197538	0.199018	0.196552	0.20099	0.20214	0.198524	0.031209	0.051589	0.159079	0.015924	0.003268	0.201647	0.197374	0.197045
2226	0.197374	0.195566	0.194251	0.197045	0.196223	0.199511	0.19573	0.201154	0.203784	0.201647	0.040742	0.054712	0.160065	0.021019	0.012472	0.202469	0.198196	0.197703
2227	0.195237	0.197374	0.196223	0.199018	0.195566	0.202633	0.198031	0.197538	0.205921	0.199346	0.046659	0.064902	0.160722	0.029072	0.004419	0.197867	0.198031	0.194416
2228	0.197703	0.195237	0.19721	0.202962	0.193758	0.201812	0.19721	0.201812	0.204934	0.203291	0.057177	0.06934	0.163023	0.036797	0.000146	0.19573	0.195895	0.19836
2229	0.199346	0.19573	0.195895	0.198689	0.195895	0.200168	0.194744	0.20099	0.207728	0.200332	0.061615	0.078051	0.164996	0.043536	0.000803	0.196552	0.197374	0.197045
2230	0.197538	0.196388	0.195402	0.199346	0.193101	0.199839	0.195566	0.200661	0.206249	0.203126	0.071312	0.08216	0.165489	0.04633	0.001625	0.195895	0.194744	0.195237
2231	0.19573	0.196059	0.193758	0.19836	0.196552	0.201154	0.196388	0.202962	0.205592	0.201976	0.075092	0.089885	0.167132	0.057999	0.000967	0.196059	0.199511	0.197045
