+2.65964E-11,+2.98160E+01,+0,+0
+2.76585E-11,+1.43555E+01,+0,+0
+2.80497E-11,+5.65512E+00,+0,+0
+2.83321E-11,+3.49233E+00,+0,+0
+2.85277E-11,+2.77141E+00,+0,+0
+2.92467E-11,+1.37081E+00,+0,+0
+3.16892E-11,+8.95302E-01,+0,+0
+2.41595E-12,+2.16021E-01,+0,+0
+3.81658E-11,+2.08073E+03,+0,+0
+2.28796E-11,+3.47242E+02,+0,+0
+2.65881E-11,+2.98264E+01,+0,+0
+2.70398E-11,+1.46901E+01,+0,+0
+2.80592E-11,+5.64863E+00,+0,+0
+2.84200E-11,+3.48223E+00,+0,+0
+2.85597E-11,+2.77029E+00,+0,+0
+2.93198E-11,+1.36780E+00,+0,+0
+3.16750E-11,+8.94438E-01,+0,+0
+2.41631E-12,+2.15952E-01,+0,+0
+3.66423E-11,+2.16717E+03,+0,+0
+2.39728E-11,+3.31515E+02,+0,+0
+2.65374E-11,+2.98860E+01,+0,+0
+2.72449E-11,+1.45721E+01,+0,+0
+2.79876E-11,+5.66370E+00,+0,+0
+2.84018E-11,+3.48471E+00,+0,+0
+2.85626E-11,+2.76998E+00,+0,+0
+2.92845E-11,+1.36456E+00,+0,+0
+3.16588E-11,+8.94443E-01,+0,+0
+2.41678E-12,+2.16032E-01,+0,+0
+3.72723E-11,+2.13058E+03,+0,+0
+1.90203E-11,+4.17780E+02,+0,+0
+2.66076E-11,+2.97994E+01,+0,+0
+2.70118E-11,+1.47059E+01,+0,+0
+2.80766E-11,+5.64494E+00,+0,+0
+2.83662E-11,+3.48712E+00,+0,+0
+2.85475E-11,+2.77117E+00,+0,+0
+2.92545E-11,+1.36946E+00,+0,+0
+3.17312E-11,+8.91986E-01,+0,+0
+2.41709E-12,+2.15697E-01,+0,+0
+3.64764E-11,+2.17699E+03,+0,+0
+2.20477E-11,+3.60438E+02,+0,+0
+2.66174E-11,+2.97941E+01,+0,+0
+2.72493E-11,+1.45647E+01,+0,+0
+2.80725E-11,+5.64666E+00,+0,+0
+2.82898E-11,+3.49700E+00,+0,+0
+2.85882E-11,+2.76730E+00,+0,+0
+2.92452E-11,+1.37351E+00,+0,+0
+3.16928E-11,+8.94198E-01,+0,+0
+2.41612E-12,+2.15817E-01,+0,+0
+3.66637E-11,+2.16597E+03,+0,+0
+2.28035E-11,+3.48439E+02,+0,+0
+2.65834E-11,+2.98318E+01,+0,+0
+2.72833E-11,+1.45650E+01,+0,+0
+2.80806E-11,+5.64178E+00,+0,+0
+2.83588E-11,+3.48975E+00,+0,+0
+2.85315E-11,+2.77374E+00,+0,+0
+2.92587E-11,+1.37102E+00,+0,+0
+3.16873E-11,+8.95212E-01,+0,+0
+2.41625E-12,+2.15810E-01,+0,+0
+3.64198E-11,+2.18041E+03,+0,+0
+2.10941E-11,+3.76845E+02,+0,+0
+2.66014E-11,+2.98122E+01,+0,+0
+2.74462E-11,+1.44660E+01,+0,+0
+2.79901E-11,+5.66110E+00,+0,+0
+2.83794E-11,+3.48615E+00,+0,+0
+2.85664E-11,+2.76910E+00,+0,+0
+2.92741E-11,+1.36847E+00,+0,+0
+3.16791E-11,+8.95102E-01,+0,+0
+2.41664E-12,+2.15588E-01,+0,+0
+3.93852E-11,+2.01620E+03,+0,+0
+2.08780E-11,+3.80524E+02,+0,+0
+2.65857E-11,+2.98283E+01,+0,+0
+2.74236E-11,+1.44739E+01,+0,+0
+2.81118E-11,+5.63934E+00,+0,+0
+2.83721E-11,+3.48926E+00,+0,+0
+2.85516E-11,+2.77271E+00,+0,+0
+2.93180E-11,+1.36747E+00,+0,+0
+3.16157E-11,+8.96432E-01,+0,+0
+2.40828E-12,+2.12255E-01,+0,+0
+4.09613E-11,+1.93866E+03,+0,+0
+2.07923E-11,+3.82171E+02,+0,+0
+2.64974E-11,+2.99269E+01,+0,+0
+2.70512E-11,+1.46658E+01,+0,+0
+2.80432E-11,+5.65508E+00,+0,+0
+2.83560E-11,+3.49138E+00,+0,+0
+2.85728E-11,+2.77265E+00,+0,+0
+2.92512E-11,+1.37373E+00,+0,+0
+3.20882E-11,+8.86005E-01,+0,+0
+2.38595E-12,+1.17064E-01,+0,+0
+5.40543E-11,+1.46935E+03,+0,+0
-1.40364E-11,+5.71458E+02,+0,+0
+3.19393E-11,+2.48892E+01,+0,+0
+3.17770E-11,+1.25408E+01,+0,+0
+3.13331E-11,+5.12011E+00,+0,+0
+3.07444E-11,+3.26569E+00,+0,+0
+3.07948E-11,+2.61522E+00,+0,+0
+3.09923E-11,+1.32714E+00,+0,+0
+3.35169E-11,+8.57774E-01,+0,+0
+2.49511E-12,+7.82896E-02,+0,+0
+4.63274E-11,+1.71401E+03,+0,+0
+5.16212E-11,+1.55080E+02,+0,+0
+2.89843E-11,+2.73912E+01,+0,+0
+2.83456E-11,+1.40108E+01,+0,+0
+2.84895E-11,+5.55805E+00,+0,+0
+2.88890E-11,+3.42222E+00,+0,+0
+2.90928E-11,+2.71465E+00,+0,+0
+2.99512E-11,+1.33624E+00,+0,+0
+3.23387E-11,+8.72961E-01,+0,+0
+2.47129E-12,+1.97500E-01,+0,+0
+3.62647E-11,+2.18980E+03,+0,+0
+2.41865E-11,+3.28548E+02,+0,+0
+2.69846E-11,+2.93835E+01,+0,+0
+2.75636E-11,+1.44077E+01,+0,+0
+2.86043E-11,+5.53355E+00,+0,+0
+2.90030E-11,+3.40495E+00,+0,+0
+2.92032E-11,+2.70111E+00,+0,+0
+3.00894E-11,+1.32405E+00,+0,+0
+3.25960E-11,+8.63274E-01,+0,+0
+2.50371E-12,+1.92383E-01,+0,+0
+4.09501E-11,+1.93921E+03,+0,+0
+2.03891E-11,+3.89762E+02,+0,+0
+2.69087E-11,+2.94693E+01,+0,+0
+2.74605E-11,+1.44569E+01,+0,+0
+2.87103E-11,+5.51248E+00,+0,+0
+2.89657E-11,+3.40568E+00,+0,+0
+2.91764E-11,+2.70394E+00,+0,+0
+3.00588E-11,+1.32645E+00,+0,+0
+3.26488E-11,+8.64056E-01,+0,+0
+2.50487E-12,+1.93303E-01,+0,+0
+3.74980E-11,+2.11771E+03,+0,+0
+2.41100E-11,+3.29481E+02,+0,+0
+2.69307E-11,+2.94420E+01,+0,+0
+2.77227E-11,+1.43037E+01,+0,+0
+2.85256E-11,+5.55389E+00,+0,+0
+2.89955E-11,+3.40424E+00,+0,+0
+2.92460E-11,+2.69626E+00,+0,+0
+3.01264E-11,+1.32481E+00,+0,+0
+3.26175E-11,+8.64384E-01,+0,+0
+2.50473E-12,+1.93725E-01,+0,+0
+3.64749E-11,+2.17710E+03,+0,+0
+2.43046E-11,+3.27022E+02,+0,+0
+2.69366E-11,+2.94356E+01,+0,+0
+2.77224E-11,+1.43292E+01,+0,+0
+2.84529E-11,+5.56364E+00,+0,+0
+2.89780E-11,+3.40488E+00,+0,+0
+2.92361E-11,+2.69678E+00,+0,+0
+3.01244E-11,+1.32083E+00,+0,+0
+3.26040E-11,+8.65219E-01,+0,+0
+2.50530E-12,+1.92985E-01,+0,+0
+3.72241E-11,+2.13334E+03,+0,+0
+2.15231E-11,+3.69224E+02,+0,+0
+2.69239E-11,+2.94499E+01,+0,+0
+2.78111E-11,+1.42659E+01,+0,+0
+2.85830E-11,+5.54205E+00,+0,+0
+2.89475E-11,+3.41113E+00,+0,+0
+2.92283E-11,+2.69848E+00,+0,+0
+3.00141E-11,+1.32877E+00,+0,+0
+3.25597E-11,+8.65663E-01,+0,+0
+2.48921E-12,+1.94903E-01,+0,+0
+4.06201E-11,+1.95500E+03,+0,+0
+1.99995E-11,+3.97433E+02,+0,+0
+2.69303E-11,+2.94410E+01,+0,+0
+2.76473E-11,+1.43456E+01,+0,+0
+2.84798E-11,+5.55841E+00,+0,+0
+2.89025E-11,+3.41829E+00,+0,+0
+2.93695E-11,+2.69450E+00,+0,+0
+2.98804E-11,+1.33995E+00,+0,+0
+3.22749E-11,+8.78208E-01,+0,+0
+2.44237E-12,+1.91691E-01,+0,+0
+4.16548E-11,+1.90643E+03,+0,+0
-6.55379E-12,+1.20124E+03,+0,+0
+3.15441E-11,+2.51761E+01,+0,+0
+3.12630E-11,+1.27452E+01,+0,+0
+3.23787E-11,+4.94287E+00,+0,+0
+3.20528E-11,+3.14407E+00,+0,+0
+3.19320E-11,+2.53595E+00,+0,+0
+3.17319E-11,+1.31229E+00,+0,+0
+3.40321E-11,+8.57787E-01,+0,+0
+2.54731E-12,+7.10134E-02,+0,+0
+6.31451E-11,+1.25759E+03,+0,+0
+9.59335E-11,+8.34714E+01,+0,+0
+3.37206E-11,+2.35680E+01,+0,+0
+3.41389E-11,+1.16920E+01,+0,+0
+3.33662E-11,+4.81444E+00,+0,+0
+3.27987E-11,+3.08522E+00,+0,+0
+1.38869E-11,+7.19519E+00,+0,+0
-1.31143E-09,+1.31606E+00,+0,+0
-1.35555E-09,+7.90860E-01,+0,+0
-2.14613E-10,+2.00432E+00,+0,+0
-1.09247E-06,+1.09073E+01,+0,+0
-4.14523E-07,+5.58731E+00,+0,+0
-1.81918E-08,+8.28214E+00,+0,+0
-6.84587E-09,+7.52175E+00,+0,+0
-7.82415E-09,+2.96121E+00,+0,+0
-1.35993E-09,+3.39570E+00,+0,+0
-3.60257E-09,+1.96284E+00,+0,+0
-3.28545E-09,+7.04151E-01,+0,+0
-1.98917E-09,+3.54412E-01,+0,+0
-1.03010E-09,+1.07896E-01,+0,+0
-4.98500E-07,+1.87810E+01,+0,+0
-1.37921E-07,+1.10137E+01,+0,+0
-6.92376E-09,+1.14593E+01,+0,+0
-2.98302E-09,+9.17460E+00,+0,+0
-1.15903E-08,+2.26797E+00,+0,+0
-1.73575E-09,+3.35849E+00,+0,+0
-6.14234E-09,+1.48912E+00,+0,+0
-3.19643E-09,+7.45330E-01,+0,+0
-4.55433E-10,+1.42015E+00,+0,+0
-7.64821E-10,+4.62237E-01,+0,+0
-1.37525E-07,+2.55597E+01,+0,+0
-7.76988E-08,+1.50497E+01,+0,+0
-3.96330E-09,+1.26536E+01,+0,+0
+3.62125E-11,+1.10555E+01,+0,+0
-5.64421E-12,+4.25741E+01,+0,+0
-2.88253E-09,+2.87676E+00,+0,+0
-4.41101E-09,+1.82026E+00,+0,+0
-3.26666E-10,+1.16577E+00,+0,+0
+3.52089E-11,+8.47767E-01,+0,+0
+2.63917E-12,+4.08719E-02,+0,+0
+4.72832E-11,+1.67985E+03,+0,+0
+4.34870E-11,+1.80573E+02,+0,+0
+3.52703E-11,+2.25337E+01,+0,+0
-5.27893E-11,+2.87412E+01,+0,+0
-3.10022E-09,+4.28642E+00,+0,+0
-2.18403E-09,+3.26302E+00,+0,+0
-2.86559E-09,+2.30570E+00,+0,+0
-7.67595E-10,+1.35566E+00,+0,+0
-1.01732E-09,+9.37386E-01,+0,+0
-4.88723E-10,+6.96420E-01,+0,+0
-3.04218E-07,+1.98872E+01,+0,+0
-7.04988E-09,+1.16975E+02,+0,+0
-2.72828E-08,+7.57670E+00,+0,+0
-2.94499E-08,+3.78892E+00,+0,+0
-6.73007E-09,+3.20731E+00,+0,+0
-1.40976E-08,+1.06642E+00,+0,+0
-8.53086E-09,+1.15349E+00,+0,+0
-4.40011E-09,+3.53630E-01,+0,+0
-1.96371E-09,+3.77390E-01,+0,+0
-5.10743E-10,+8.44740E-01,+0,+0
-1.01566E-06,+1.31516E+01,+0,+0
-2.29056E-07,+9.92848E+00,+0,+0
-1.32659E-07,+3.57725E+00,+0,+0
-1.62492E-08,+5.26454E+00,+0,+0
-2.00664E-08,+1.69092E+00,+0,+0
-1.49957E-08,+1.00208E+00,+0,+0
-1.10012E-08,+8.82445E-01,+0,+0
-3.21720E-09,+7.19406E-01,+0,+0
-1.81230E-09,+4.92821E-01,+0,+0
-9.16291E-10,+2.92465E-01,+0,+0
-2.07658E-06,+1.10060E+01,+0,+0
-1.19114E-07,+1.76615E+01,+0,+0
-1.79739E-08,+9.02572E+00,+0,+0
-3.52076E-08,+3.26259E+00,+0,+0
-2.31444E-08,+1.50750E+00,+0,+0
-7.23583E-09,+1.69936E+00,+0,+0
-1.54573E-08,+5.18753E-01,+0,+0
-2.73743E-09,+8.91111E-01,+0,+0
-1.57072E-09,+6.50318E-01,+0,+0
-3.38676E-11,+1.94284E+00,+0,+0
+6.40651E-11,+1.23956E+03,+0,+0
-6.46135E-11,+1.23785E+02,+0,+0
+3.58649E-11,+2.21644E+01,+0,+0
+3.46435E-11,+1.15093E+01,+0,+0
+3.43783E-11,+4.69151E+00,+0,+0
+3.37946E-11,+3.01871E+00,+0,+0
+3.32893E-11,+2.46589E+00,+0,+0
+3.24418E-11,+1.31706E+00,+0,+0
+3.49061E-11,+8.59854E-01,+0,+0
+2.62212E-12,+4.31659E-02,+0,+0
+5.00584E-11,+1.58669E+03,+0,+0
-1.60754E-12,+5.00750E+03,+0,+0
+3.54211E-11,+2.24522E+01,+0,+0
+3.54893E-11,+1.12428E+01,+0,+0
+3.45095E-11,+4.67852E+00,+0,+0
+3.37423E-11,+3.02065E+00,+0,+0
+3.34887E-11,+2.45187E+00,+0,+0
+3.24030E-11,+1.32242E+00,+0,+0
+3.49659E-11,+8.58923E-01,+0,+0
+2.62785E-12,+4.10664E-02,+0,+0
+4.33888E-11,+1.82988E+03,+0,+0
-3.24708E-11,+2.47350E+02,+0,+0
+3.55147E-11,+2.23844E+01,+0,+0
+3.55560E-11,+1.12441E+01,+0,+0
+3.47321E-11,+4.64898E+00,+0,+0
+3.39032E-11,+3.00804E+00,+0,+0
+3.34658E-11,+2.45385E+00,+0,+0
+3.25079E-11,+1.31364E+00,+0,+0
+3.49343E-11,+8.59960E-01,+0,+0
+2.62769E-12,+3.95361E-02,+0,+0
+4.52089E-11,+1.75691E+03,+0,+0
-7.23902E-11,+1.09928E+02,+0,+0
+3.56227E-11,+2.23272E+01,+0,+0
+3.51129E-11,+1.13618E+01,+0,+0
+3.46709E-11,+4.66193E+00,+0,+0
+3.39438E-11,+3.00677E+00,+0,+0
+3.35622E-11,+2.44742E+00,+0,+0
+3.25979E-11,+1.30879E+00,+0,+0
+3.47014E-11,+8.64104E-01,+0,+0
+2.61436E-12,+4.63733E-02,+0,+0
+6.26776E-11,+1.26713E+03,+0,+0
+6.42101E-11,+1.25269E+02,+0,+0
+3.54525E-11,+2.24209E+01,+0,+0
+3.46226E-11,+1.15231E+01,+0,+0
+3.42791E-11,+4.70268E+00,+0,+0
+3.30243E-11,+3.08034E+00,+0,+0
+3.25424E-11,+2.51028E+00,+0,+0
+3.18637E-11,+1.31746E+00,+0,+0
+3.44151E-11,+8.59693E-01,+0,+0
+2.59665E-12,+7.78206E-02,+0,+0
+3.86299E-11,+2.05553E+03,+0,+0
+3.11225E-11,+2.54503E+02,+0,+0
+2.69305E-11,+2.94411E+01,+0,+0
+2.71726E-11,+1.46081E+01,+0,+0
+2.84816E-11,+5.55788E+00,+0,+0
+2.89941E-11,+3.40459E+00,+0,+0
+2.91288E-11,+2.71101E+00,+0,+0
+2.99402E-11,+1.33639E+00,+0,+0
+3.23526E-11,+8.71246E-01,+0,+0
+2.48531E-12,+1.99155E-01,+0,+0
+3.74332E-11,+2.12132E+03,+0,+0
+2.34232E-11,+3.39144E+02,+0,+0
+2.68310E-11,+2.95526E+01,+0,+0
+2.77483E-11,+1.42894E+01,+0,+0
+2.84396E-11,+5.56750E+00,+0,+0
+2.89274E-11,+3.41291E+00,+0,+0
+2.91270E-11,+2.70841E+00,+0,+0
+2.99802E-11,+1.33204E+00,+0,+0
+3.25034E-11,+8.66665E-01,+0,+0
+2.49635E-12,+1.95672E-01,+0,+0
+4.07889E-11,+1.94690E+03,+0,+0
+2.13265E-11,+3.72610E+02,+0,+0
+2.68649E-11,+2.95136E+01,+0,+0
+2.74130E-11,+1.44756E+01,+0,+0
+2.85532E-11,+5.54220E+00,+0,+0
+2.89377E-11,+3.41230E+00,+0,+0
+2.91469E-11,+2.70780E+00,+0,+0
+3.00155E-11,+1.32804E+00,+0,+0
+3.25432E-11,+8.65925E-01,+0,+0
+2.49682E-12,+1.95312E-01,+0,+0
+3.74483E-11,+2.12048E+03,+0,+0
+1.95947E-11,+4.05569E+02,+0,+0
+2.69164E-11,+2.94602E+01,+0,+0
+2.77053E-11,+1.43261E+01,+0,+0
+2.85953E-11,+5.53668E+00,+0,+0
+2.88834E-11,+3.41647E+00,+0,+0
+2.91463E-11,+2.70686E+00,+0,+0
+3.00545E-11,+1.32381E+00,+0,+0
+3.24987E-11,+8.67358E-01,+0,+0
+2.49717E-12,+1.95283E-01,+0,+0
+3.61674E-11,+2.19567E+03,+0,+0
+2.05612E-11,+3.86601E+02,+0,+0
+2.68792E-11,+2.94977E+01,+0,+0
+2.77095E-11,+1.43227E+01,+0,+0
+2.84676E-11,+5.55864E+00,+0,+0
+2.88074E-11,+3.42799E+00,+0,+0
+2.90648E-11,+2.71561E+00,+0,+0
+2.98511E-11,+1.33745E+00,+0,+0
+3.21931E-11,+8.75909E-01,+0,+0
+2.45581E-12,+2.00045E-01,+0,+0
+3.75344E-11,+2.11559E+03,+0,+0
+2.26270E-11,+3.51183E+02,+0,+0
+2.73253E-11,+2.90107E+01,+0,+0
+3.51617E-11,+1.13290E+01,+0,+0
+3.56148E-11,+4.53278E+00,+0,+0
+3.52908E-11,+2.90060E+00,+0,+0
+3.48503E-11,+2.37094E+00,+0,+0
+3.34867E-11,+1.29799E+00,+0,+0
+3.59463E-11,+8.54649E-01,+0,+0
+2.71172E-12,+1.05986E-02,+0,+0
+5.83642E-11,+1.36094E+03,+0,+0
+1.13570E-10,+6.92678E+01,+0,+0
+3.65375E-11,+2.17635E+01,+0,+0
+3.73105E-11,+1.07075E+01,+0,+0
+3.57997E-11,+4.51166E+00,+0,+0
+3.48707E-11,+2.93299E+00,+0,+0
+3.44404E-11,+2.39432E+00,+0,+0
+3.33993E-11,+1.29315E+00,+0,+0
+3.57652E-11,+8.49586E-01,+0,+0
+2.72075E-12,+2.00902E-02,+0,+0
+5.67888E-11,+1.39872E+03,+0,+0
+1.30780E-10,+6.12655E+01,+0,+0
+3.64951E-11,+2.17525E+01,+0,+0
+3.65949E-11,+1.08929E+01,+0,+0
+3.64872E-11,+4.42489E+00,+0,+0
+3.52432E-11,+2.90156E+00,+0,+0
+3.46602E-11,+2.38254E+00,+0,+0
+3.35357E-11,+1.28909E+00,+0,+0
+3.56641E-11,+8.54546E-01,+0,+0
+2.72207E-12,+2.54956E-02,+0,+0
+5.68543E-11,+1.39661E+03,+0,+0
+1.72255E-11,+4.54867E+02,+0,+0
+3.66465E-11,+2.16882E+01,+0,+0
+3.63689E-11,+1.09741E+01,+0,+0
+3.58128E-11,+4.51065E+00,+0,+0
+3.49857E-11,+2.92366E+00,+0,+0
+3.43984E-11,+2.39733E+00,+0,+0
+3.32443E-11,+1.29855E+00,+0,+0
+3.55277E-11,+8.54048E-01,+0,+0
+2.71279E-12,+2.88925E-02,+0,+0
+3.97999E-11,+1.99516E+03,+0,+0
+1.41152E-10,+5.66180E+01,+0,+0
+3.64199E-11,+2.18157E+01,+0,+0
+3.64121E-11,+1.09756E+01,+0,+0
+3.57070E-11,+4.52772E+00,+0,+0
+3.50906E-11,+2.91730E+00,+0,+0
+3.44651E-11,+2.39424E+00,+0,+0
+3.28698E-11,+1.30812E+00,+0,+0
+3.45977E-11,+8.57662E-01,+0,+0
+2.45621E-12,+1.89136E-01,+0,+0
+3.67056E-11,+2.16338E+03,+0,+0
+2.44556E-11,+3.24877E+02,+0,+0
+2.68447E-11,+2.95353E+01,+0,+0
+2.74181E-11,+1.44711E+01,+0,+0
+2.84421E-11,+5.56362E+00,+0,+0
+2.88730E-11,+3.41918E+00,+0,+0
+2.90847E-11,+2.71340E+00,+0,+0
+3.00482E-11,+1.32897E+00,+0,+0
+3.23958E-11,+8.70241E-01,+0,+0
+2.49578E-12,+1.97069E-01,+0,+0
+3.98051E-11,+1.99503E+03,+0,+0
+1.99808E-11,+3.97797E+02,+0,+0
+2.68186E-11,+2.95656E+01,+0,+0
+2.76436E-11,+1.43723E+01,+0,+0
+2.84352E-11,+5.56443E+00,+0,+0
+2.88573E-11,+3.42130E+00,+0,+0
+2.91541E-11,+2.70707E+00,+0,+0
+3.00061E-11,+1.33127E+00,+0,+0
+3.24457E-11,+8.69114E-01,+0,+0
+2.49463E-12,+1.97137E-01,+0,+0
+4.05471E-11,+1.95845E+03,+0,+0
+2.22223E-11,+3.57475E+02,+0,+0
+2.68706E-11,+2.95107E+01,+0,+0
+2.74114E-11,+1.44927E+01,+0,+0
+2.84595E-11,+5.56073E+00,+0,+0
+2.88868E-11,+3.41815E+00,+0,+0
+2.91246E-11,+2.70892E+00,+0,+0
+2.99700E-11,+1.33350E+00,+0,+0
+3.24297E-11,+8.70753E-01,+0,+0
+2.49503E-12,+1.96694E-01,+0,+0
+3.67451E-11,+2.16108E+03,+0,+0
+2.19733E-11,+3.61745E+02,+0,+0
+2.69019E-11,+2.94754E+01,+0,+0
+2.75940E-11,+1.43869E+01,+0,+0
+2.85032E-11,+5.55465E+00,+0,+0
+2.89045E-11,+3.41663E+00,+0,+0
+2.91212E-11,+2.71030E+00,+0,+0
+3.00082E-11,+1.32994E+00,+0,+0
+3.24610E-11,+8.67695E-01,+0,+0
+2.49639E-12,+1.96220E-01,+0,+0
+3.69870E-11,+2.14694E+03,+0,+0
+2.24949E-11,+3.53256E+02,+0,+0
+2.67937E-11,+2.95940E+01,+0,+0
+2.77221E-11,+1.43292E+01,+0,+0
+2.85126E-11,+5.55048E+00,+0,+0
+2.89205E-11,+3.41166E+00,+0,+0
+2.91214E-11,+2.70955E+00,+0,+0
+3.00326E-11,+1.32661E+00,+0,+0
+3.24469E-11,+8.68835E-01,+0,+0
+2.49641E-12,+1.95964E-01,+0,+0
+3.60457E-11,+2.20299E+03,+0,+0
+2.35979E-11,+3.36734E+02,+0,+0
+2.68994E-11,+2.94793E+01,+0,+0
+2.76681E-11,+1.43421E+01,+0,+0
+2.85567E-11,+5.54440E+00,+0,+0
+2.88857E-11,+3.41886E+00,+0,+0
+2.91559E-11,+2.70600E+00,+0,+0
