Ladekurvenmessung
Zeit: 2018_05_04 09.57.18
Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
120	-0.001827	-0.001005	0.002775	-0.001662
121	0.003104	-1.9e-05	0.001296	-0.003142
122	0.00146	-0.003963	0.005241	-0.000841
123	-0.005443	-0.002813	0.005241	-0.001334
124	-0.003306	0.000146	0.004912	-0.000183
125	-0.00232	-0.001334	0.00672	-0.001662
126	-0.001005	-0.001334	0.004748	0.001132
127	0.000146	-0.004128	0.005405	-0.001334
128	-0.002648	-0.000841	0.002118	0.00146
129	-0.000841	-0.001169	0.00146	-0.001334
130	-0.000183	-0.001005	0.00294	0.002447
131	0.000639	-1.9e-05	0.002118	-0.002648
132	-0.000841	0.00031	0.002447	-0.002155
133	0.00031	-0.001662	0.003104	-0.002155
134	-0.002977	-0.005278	0.001296	-0.002977
135	-0.001498	0.001132	0.00294	-0.002813
136	-0.001169	-0.000512	0.001132	-0.000676
137	-0.001005	-0.004456	0.00294	-0.001334
138	-0.001169	-0.003799	0.000803	-0.001169
139	-0.003635	-0.004128	0.003268	0.000146
140	-0.001827	-0.001334	0.00409	-0.000841
141	-0.001662	0.00031	0.002775	0.002447
142	-0.000347	0.003104	0.00409	0.000146
143	-0.001169	-0.000676	0.003433	-0.003963
144	-0.001662	-0.000183	0.000967	0.001954
145	0.001789	0.000474	0.004912	-0.000183
146	0.001625	0.002775	0.00294	-0.003306
147	0.001132	-0.000183	0.003268	-0.001334
148	0.000967	-0.001169	0.001789	0.000146
149	-0.000183	-0.001169	0.000803	-0.002484
150	0.000146	-0.00232	0.003597	-0.001498
151	0.000967	-0.000841	0.00146	-0.002484
152	-0.001334	-0.002648	0.000639	0.000146
153	-0.000347	-0.001334	0.003104	-0.000841
154	-0.002155	-0.002977	0.002447	-0.001827
155	-0.000512	-0.000347	0.000146	-0.002484
156	-0.001498	-0.004456	0.002447	0.001789
157	-0.000347	-0.000512	0.001954	-0.003306
158	-0.001991	-0.002813	0.003104	-0.002648
159	0.000967	-0.0061	-0.001169	-0.002155
160	-0.0061	-0.004292	0.003597	-0.002813
161	-1.9e-05	0.00031	0.003268	-0.000676
162	-0.001827	-0.002155	0.000803	-0.001827
163	0.000803	0.005569	0.003433	-0.001334
164	0.001296	-0.001334	0.005405	0.00031
165	-0.001827	-0.002155	0.00672	-0.000841
166	-0.001169	0.001954	0.004912	-0.000512
167	0.000639	-0.002813	0.006227	-0.002813
168	0.001296	-0.001169	0.004255	-0.005114
169	-0.001827	-0.003142	0.006884	-0.0061
170	-0.000183	-0.001827	-0.000841	-0.000841
171	0.001296	-0.00232	0.003761	-0.001827
172	0.002118	-0.000183	0.006062	-0.001334
173	-1.9e-05	-0.002813	0.004748	-0.000183
174	-0.001005	-0.004128	0.002775	-0.004785
175	-0.00232	-0.001827	0.005241	0.000639
176	-0.002484	-0.00232	0.004419	-0.002484
177	-0.005114	-0.001498	0.008199	-0.002155
178	-0.000676	-0.000347	0.002611	-0.001005
179	-0.001498	-0.001498	0.000474	-0.002155
180	-0.001005	-0.002977	0.003926	-0.00232
181	-0.001334	0.000474	-0.001169	0.001132
182	0.001296	-0.004128	0.004583	-0.001005
183	0.000639	0.000639	0.002775	-0.000841
184	-0.001498	-0.00232	0.002611	0.000146
185	0.000967	-0.001662	0.002282	-0.004949
186	-0.002155	-0.000183	0.004255	-0.003963
187	0.000474	0.000146	-0.000512	-0.003635
188	-0.005771	-0.003799	0.005405	-0.00232
189	-0.00347	0.001296	0.004912	-0.003306
190	-0.003142	-0.003306	0.002775	-0.000841
191	-0.002648	-0.001662	0.00146	-0.002648
192	-0.004949	-0.000841	-0.000183	-0.002155
193	-1.9e-05	0.001132	0.003268	-0.003142
194	-0.003142	0.002611	0.000474	-0.001662
195	-0.001169	-0.001498	0.006556	0.000474
196	-0.001498	0.000967	0.002611	0.001132
197	-0.004785	0.00031	0.004912	-0.004128
198	0.000639	0.000803	-1.9e-05	0.000474
199	-0.001827	-0.002977	0.003761	-0.000841
200	-0.001169	0.000639	-0.000183	-0.003799
201	0.000146	-0.001827	0.000967	-0.001827
202	0.001625	-0.001662	-0.003306	-0.001827
203	-0.000676	-0.000841	-0.004456	0.000967
204	0.001789	-0.000676	0.00031	0.00031
205	-0.001334	-0.002977	-1.9e-05	-0.001498
206	-0.000676	-0.002484	-0.002648	-0.003799
207	-0.000183	-0.003142	0.002611	0.00409
208	-0.001498	-0.002155	0.001789	-0.005443
209	-0.002155	0.000639	-0.000512	-0.004785
210	0.000803	0.000146	0.00146	-0.007086
211	-0.003306	0.001132	-1.9e-05	-0.00347
212	-0.000841	-0.001005	0.000146	-0.004128
213	-0.001334	-0.00232	-0.00347	0.001625
214	-0.000676	-0.002813	0.00031	0.001132
215	0.001954	-0.001005	0.000803	-0.000183
216	0.002118	-0.002813	0.000639	0.002282
217	-0.003963	0.000474	-0.000347	-0.001991
218	-0.002813	-0.002155	-1.9e-05	0.004419
219	0.001296	-1.9e-05	-0.000512	-0.001662
220	-0.003142	-0.004456	-0.003963	-0.001005
221	0.000803	-0.002155	-0.000347	-0.001991
222	0.000474	-0.004785	-0.004292	-1.9e-05
223	0.002775	-0.000841	-0.003963	-0.001991
224	-0.002813	-0.003963	-0.001498	-0.000512
225	-0.000347	-0.004128	-0.000841	-0.002648
226	-0.003142	-0.000676	-0.000512	-0.001005
227	-0.000183	-0.001662	0.002447	-0.000841
228	-0.001991	0.00146	0.00146	-0.003142
229	-0.000841	-0.001662	-0.00347	0.001789
230	-0.000347	0.000474	-0.000512	-0.00347
231	-0.001991	-0.001991	-0.001005	-0.002155
232	-0.002648	-0.000347	-0.001827	-0.000183
233	-0.000512	-0.001334	0.00146	-0.000512
234	-0.000841	0.001625	-0.001662	0.000474
235	-0.000676	-0.001169	0.00031	0.003597
236	-0.001005	-0.00232	-0.002155	-1.9e-05
237	-0.002155	-0.002813	-0.000347	0.001132
238	-0.001662	0.001132	0.00031	-0.000512
239	-0.0061	0.000803	-0.000347	-0.000183
240	-0.003963	-0.001827	-0.00347	-0.003799
241	-0.001827	-0.000676	-0.001005	-0.00347
242	-0.001662	-0.004292	-0.001662	-0.002155
243	-0.001827	-0.000347	-0.00347	-0.002155
244	-0.003142	-0.003799	-1.9e-05	-0.002648
245	-0.002484	0.001954	-0.000841	-0.001662
246	-0.00347	-0.001991	-0.001991	-0.001827
247	0.000146	-0.003963	0.00031	-0.001169
248	-0.001169	-0.001662	0.001954	0.000474
249	-1.9e-05	-0.001169	-0.001005	-0.003142
250	-0.001169	-0.000183	0.00409	-0.001005
251	-0.001662	-0.000512	0.001789	-0.009716
252	0.00146	-0.001498	-0.001991	-0.001334
253	-0.000183	0.00146	-0.001005	-0.001005
254	-0.001662	-0.001169	-0.003799	0.000474
255	-0.000183	-0.002648	-0.001334	-0.002977
256	-0.001169	-0.000676	-0.003635	0.001296
257	0.000146	-0.001991	-0.003306	-0.000183
258	0.000803	0.001954	0.001625	0.00031
259	-0.001169	0.001789	-0.00232	-0.004128
260	-0.000841	-0.001005	-0.000676	0.00146
261	-0.003799	-0.002648	0.000639	-0.004949
262	-0.001991	0.001296	-0.004949	-0.013003
263	-0.004621	-0.001991	-0.003306	-0.001827
264	-0.001334	0.000803	-0.000347	-0.002484
265	-0.003142	0.001625	-0.000183	-0.000347
266	-0.000512	0.001954	-0.002155	-0.002813
267	0.000803	-0.002155	0.000967	-0.001005
268	-0.000841	-0.000347	-0.001498	0.001132
269	-0.001991	-0.000841	-0.002155	0.003926
270	-0.000512	-0.001005	-0.000676	0.000146
271	0.000146	-0.001005	-0.001827	0.006556
272	0.000803	-0.005114	-0.001169	-0.000841
273	-0.000183	-0.001005	-0.004949	-0.005607
274	-0.002648	-0.002813	-0.004292	-0.001005
275	0.000474	-1.9e-05	-0.001005	-0.001991
276	0.000146	-0.001169	0.001625	-0.001498
277	-0.001991	-0.000841	-0.000676	-0.001827
278	-1.9e-05	-0.00232	0.00146	-0.001005
279	-1.9e-05	-0.001005	-0.004128	-0.001334
280	-0.001169	-0.003635	-0.003635	0.000474
281	-0.000183	-0.002484	-0.001169	-0.004949
282	-0.001498	-0.001991	0.000146	0.002118
283	-0.000841	-0.001169	-0.001498	-0.001498
284	-0.002813	0.000146	0.000474	-0.001662
285	-0.001005	0.001296	-0.002155	-0.002155
286	-0.004456	-0.001827	-0.000347	-0.004292
287	-0.005607	-0.004128	0.001132	-0.002648
288	-0.005771	0.00146	-0.00232	0.001625
289	-0.003306	-0.001498	-0.002813	-0.001005
290	-0.003963	-0.000512	-0.004128	0.001789
291	-0.002155	-0.000183	-0.000512	0.004583
292	-0.001334	-0.002155	-0.000841	-0.003635
293	0.001296	-0.005114	-0.000676	-0.000347
294	0.001296	-0.001334	-0.002977	-0.000183
295	-0.002484	-0.004621	-0.000347	-0.002977
296	0.000639	-0.001334	-0.002155	-0.005443
297	0.003104	-0.001005	-1.9e-05	-0.002484
298	0.00146	-0.003635	-0.001662	-0.004621
299	-0.003142	-0.004128	-0.001498	-0.002977
300	0.002775	0.002611	0.002775	-0.002977
301	-0.001334	-0.001169	0.001296	-0.000512
302	-1.9e-05	0.000146	-0.001005	0.00031
303	-0.001334	0.001625	0.00031	0.000146
304	-0.00347	-0.001991	-1.9e-05	0.000803
305	-0.000183	-0.001169	-0.001991	-1.9e-05
306	-0.00232	-0.002813	-0.000841	-0.000676
307	-0.001827	0.004255	-0.005114	-0.001827
308	0.000474	0.001625	-0.001334	0.000803
309	-0.002155	-0.001498	-0.000676	-0.004785
310	-0.001662	-0.001498	-0.002155	-0.00232
311	0.003104	0.00031	-0.004621	-0.003799
312	-1.9e-05	-0.004785	-0.000841	-0.000676
313	-0.001005	-0.001827	0.00031	-0.000841
314	-0.000512	-0.002977	0.001296	-0.001169
315	-0.001991	-0.005278	-0.001827	-0.00232
316	-0.003306	-0.001662	-0.000841	0.000146
317	-0.004621	-0.005936	-0.001827	-0.003142
318	-0.002813	-1.9e-05	-0.002484	-0.001991
319	-0.001662	-0.001498	-0.002484	-0.003306
320	-0.002648	-0.000512	-0.002813	-0.003963
321	-0.00232	-0.001334	-0.001498	-0.002648
322	0.003104	-0.001991	-0.002813	-0.001005
323	0.000803	0.000474	0.001789	0.000967
324	0.00146	0.001132	-0.001005	-0.001169
325	0.00031	-0.003142	-0.000512	0.002118
326	-1.9e-05	-0.001498	-0.000347	-0.001827
327	-0.001827	-0.002977	-0.001005	0.001296
328	0.00146	-0.000347	-0.001334	-0.003306
329	-0.002155	-0.001169	0.003268	-0.001662
330	0.000146	-0.001334	-0.001169	-0.003635
331	-0.000676	-0.002155	-0.001991	-0.000841
332	-0.005771	-0.001169	-0.001334	-0.006264
333	0.001625	-0.000183	-0.003306	-0.00347
334	-0.003142	-0.001334	0.000803	-0.001991
335	-0.004621	-0.001005	-0.000512	-0.001662
336	-0.004621	0.002118	-0.000676	0.000639
337	-0.00232	0.000474	-0.001169	-0.001005
338	-0.007579	-0.001334	-0.001334	0.002118
339	-0.004292	0.000474	0.001132	-0.001991
340	0.001954	0.000474	0.004748	-0.001827
341	-0.003799	0.001625	-0.002977	0.000146
342	-0.001005	0.001132	0.003268	-0.000347
343	-0.001169	0.000639	-0.000841	0.000639
344	-0.000676	0.000639	-0.001827	0.003597
345	0.002611	-0.002155	-0.000183	-0.002813
346	-0.001498	-0.00232	-0.003142	-0.000512
347	0.004748	-0.001498	-0.001169	-0.002484
348	0.001296	-0.001005	-0.003799	-0.002813
349	-0.002484	-0.002813	-0.001005	-0.003963
350	-0.001005	-0.000841	-0.000183	-0.001827
351	-0.002813	-0.000841	0.00294	-0.004456
352	-0.003799	-0.000347	-0.002648	-0.002155
353	-0.002813	-0.000512	-0.001169	-0.001334
354	-0.002977	-0.000676	-0.002648	-0.002155
355	-0.001991	-0.000841	-0.000512	-0.000183
356	0.000146	-0.001662	-0.002648	0.000146
357	-0.001169	-0.004456	0.00031	-0.000676
358	-0.001005	0.000967	-0.001005	0.00146
359	0.000803	-0.003142	-0.000183	0.001789
360	-0.000183	-0.002813	0.000803	-0.00347
361	0.000146	-0.002813	0.000639	-0.001498
362	0.003597	-0.001169	0.002282	-0.001334
363	-0.000676	-1.9e-05	-0.005443	-0.001991
364	0.001625	-0.002155	-0.000676	-0.00232
365	0.001625	-0.003306	-0.000183	-0.001169
366	-0.000183	0.001296	-0.001662	-0.002813
367	-0.00232	-0.000841	-0.001169	-0.000183
368	-0.002484	-0.00232	-0.004785	-0.003142
369	-0.002484	0.000967	-0.002648	-0.004456
370	-0.001991	-0.002155	-0.001827	-0.004292
371	-0.00232	-0.001169	-0.003142	-0.001991
372	-0.001169	-0.005443	0.000146	0.00031
373	-0.003306	-0.002813	-0.000841	0.001296
374	-0.002977	-0.000676	-0.001334	-0.001169
375	-0.001827	-0.002648	-0.000347	-0.001991
376	-0.002484	-0.002484	-1.9e-05	0.003268
377	0.002447	-0.000841	-0.002977	-0.002155
378	-0.002648	-0.000841	-0.001662	0.001954
379	0.000474	-0.00232	-0.003799	-0.005443
380	0.00031	0.00031	0.000639	-0.001169
381	-0.000512	-0.003306	-0.000841	-0.001005
382	-0.000841	-0.002484	-1.9e-05	-0.008072
383	-0.000841	-0.002484	0.000474	-0.003635
384	-0.003306	-0.001005	-0.002813	-0.000183
385	-0.004128	-0.004949	-1.9e-05	-0.001169
386	-0.002813	0.001132	-0.002813	-0.004456
387	-0.001169	-0.00232	-0.001005	-0.000676
388	-0.001334	0.001132	-0.002155	-0.00232
389	-0.00873	-0.001827	0.000967	-0.001334
390	0.002282	-0.000183	-0.004128	-0.002155
391	-0.002155	-0.001169	0.002447	0.000639
392	-0.003142	-0.001662	0.003926	0.000803
393	-0.000841	0.002447	0.002611	0.003926
394	-0.00232	-0.000841	0.001132	0.000803
395	0.000639	0.001296	-0.004621	-0.000347
396	0.000639	0.000474	-0.001334	-0.004128
397	0.000639	-0.000512	-0.002648	-0.002977
398	-0.001662	-0.001827	-0.003306	-0.000183
399	-0.00347	0.001132	-0.000841	-0.002155
400	-0.003306	-0.002648	-0.001169	-0.003306
401	-0.000841	-0.000841	-0.004128	-0.006429
402	-0.001991	-0.002977	0.000639	0.000967
403	-0.000676	-0.001498	-0.002813	-0.000183
404	-0.003142	-0.003799	-0.001991	-0.000347
405	0.000474	-0.003635	-0.001662	-0.002648
406	-0.002813	0.000146	-0.00232	0.001132
407	-0.001498	-0.002977	-0.001662	-0.003963
408	-0.002155	-0.002155	-0.000512	-0.000841
409	-0.00347	-0.002813	-1.9e-05	0.001132
410	0.000146	-0.00232	-0.000841	0.001954
411	0.000474	-0.001991	-0.000676	-0.001334
412	-0.000512	-0.001991	-0.004621	-0.001662
413	0.000967	-0.002813	0.000474	0.000967
414	0.002282	0.001296	-0.001991	-0.000512
415	0.000803	-0.001169	-0.000512	0.000146
416	-0.001169	0.002611	-0.001334	-0.00232
417	-0.003963	0.001625	0.000967	0.001296
418	0.001132	-1.9e-05	-0.002648	-0.001169
419	-0.00347	-0.001827	-0.003799	-0.002813
420	-0.001991	-0.000841	-0.001005	-0.000512
421	-0.001498	-0.00232	-0.005443	0.00146
422	-0.001005	-0.005936	-0.003635	-0.001005
423	-0.003799	-0.006593	-0.002813	-0.000183
424	0.000803	-0.006593	-0.001005	0.000967
425	-0.000347	-0.002155	-0.003963	-0.001662
426	-0.00347	-0.003799	-0.003142	-0.002484
427	-0.002977	-0.000347	-0.002484	-0.000512
428	-0.000347	-0.00232	0.001296	0.001789
429	-0.000841	-0.000347	-0.005278	-0.001334
430	-0.000183	-0.000676	-0.002648	-0.002155
431	-0.002977	0.001296	-0.003799	0.002282
432	-0.000841	-0.001991	-0.001991	-0.001334
433	0.002282	0.00146	-0.000183	-0.001334
434	-0.001827	-0.001662	-0.001334	-0.002484
435	0.00031	-0.004128	-0.001334	0.00031
436	-0.001005	-0.003142	-0.000676	-0.000512
437	-0.000841	-0.004456	-0.00232	-0.001827
438	0.002118	-0.003635	-0.001827	0.000146
439	-1.9e-05	-0.000347	0.00031	-0.001005
440	-0.001827	-0.00232	-0.00232	0.000639
441	-0.003142	-0.001005	-0.001827	-0.004456
442	-0.006922	0.000803	0.003433	-0.000183
443	-0.001498	0.002282	-0.004621	-0.004785
444	0.000639	-0.001498	-0.00232	-0.008401
445	-0.001498	-0.001991	0.00146	-0.006429
446	0.00146	0.001132	-0.000347	-0.001498
447	-0.002484	-0.001334	-0.002155	-0.000676
448	-0.004292	0.000474	-0.00725	-0.004949
449	-0.004621	-0.005771	0.00031	0.001789
450	0.000639	0.000474	0.001789	-0.000347
451	-0.001169	0.001625	-0.008565	0.00146
452	0.000639	-0.000841	0.000146	-0.001827
453	-0.002648	-0.001334	-0.004456	0.000146
454	0.001954	-0.000676	-0.003963	-0.001005
455	-1.9e-05	-0.004621	-0.002648	-1.9e-05
456	-0.001169	-0.003142	-0.001827	-0.003306
457	0.000803	-0.003635	-0.001005	-0.002977
458	-0.000512	-0.004128	0.000146	-0.001827
459	-0.005443	-0.00232	-0.001334	-0.001498
460	-0.005607	-0.003963	-1.9e-05	0.002447
461	-0.002813	-0.002813	-0.003306	0.001296
462	-0.003306	-0.004292	0.001132	-0.000512
463	-0.001005	0.00294	-0.000347	-1.9e-05
464	-0.001991	-0.000183	0.00031	-1.9e-05
465	0.00031	0.003597	-0.001169	-0.001334
466	-0.001005	-0.001498	-0.000183	0.000803
467	-0.001662	0.000146	-0.001005	-0.003799
468	-0.001169	-0.002155	-0.000841	0.001296
469	0.002775	-0.003306	-0.00347	-0.000676
470	0.000967	-0.004456	-0.002977	-0.000347
471	-0.002977	-0.00725	-0.001498	0.001132
472	-0.005607	-0.000841	-0.002977	0.003597
473	-0.001991	-0.004785	-0.004456	-0.00232
474	-0.003142	-0.003799	-0.006757	-0.000183
475	-1.9e-05	-0.004292	-0.00232	-0.001334
476	0.001132	0.002447	-0.000512	-0.00232
477	-0.001498	-0.002648	-1.9e-05	-0.003306
478	-0.000676	-0.001498	-0.001169	-0.003635
479	-0.003799	-0.000841	0.004748	-0.001169
480	0.004255	-0.000841	-0.001662	-0.000841
481	-0.005278	-0.001169	-1.9e-05	0.00146
482	-0.003142	0.00031	0.001132	-0.000676
483	-0.002484	0.006556	0.001296	-0.000676
484	-0.001334	0.001954	-0.001334	-0.002155
485	-0.002648	0.00146	-1.9e-05	0.001789
486	-0.003142	0.00031	-0.001334	-0.001662
487	-0.00232	-0.000676	-0.002977	0.001296
488	0.003761	-0.003142	-0.000676	-0.000841
489	0.00031	-1.9e-05	-0.002648	-0.0061
490	-0.001662	-0.001662	-0.000841	-0.001169
491	0.004912	-0.000347	-0.001827	-0.001662
492	-0.002813	-0.002155	0.001625	-0.005771
493	-0.001827	0.005241	-0.00347	-0.005936
494	-0.001334	0.002775	-0.002977	-0.004949
495	0.000639	0.000803	-0.00232	-0.006264
496	-0.003963	0.000146	-0.000183	-0.002813
497	0.000474	-0.001005	0.000967	-0.002977
498	-0.001334	-0.001662	-0.003142	-0.004292
499	-0.001827	0.001296	-0.000676	-0.005607
500	0.002611	-0.000183	-0.000512	0.005241
501	0.00146	-1.9e-05	-0.000183	-0.002155
502	0.004748	0.000639	-0.001991	0.001132
503	-0.001334	-0.002484	0.002118	0.003433
504	0.00409	0.00294	-0.002977	0.000639
505	-0.001169	-0.001169	-0.000841	-0.002977
506	0.001132	-0.002484	-0.001498	-0.001498
507	-0.001169	-0.002977	-0.004621	-0.001334
508	0.001789	0.002775	-0.001334	-0.003306
509	-0.000512	-0.00725	-0.002155	-0.00347
510	-0.001991	-0.002648	-0.001498	-0.00347
511	-0.001662	-0.003635	-0.000512	-0.001662
512	-0.001498	-0.001498	-0.001005	-0.001169
513	-0.00725	-0.000347	0.000967	0.000639
514	-0.000347	-0.000183	-0.000183	-0.001827
515	-0.00347	0.000639	0.001296	-1.9e-05
516	-0.003142	0.000803	-0.000676	-1.9e-05
517	-0.001169	-0.001169	-0.001334	-0.001005
518	-1.9e-05	-0.007579	-0.001827	-0.001005
519	0.001132	0.000803	-0.004456	-1.9e-05
520	0.002118	0.00031	-0.002155	-0.000183
521	-0.000676	-0.004128	-0.004621	0.00146
522	0.001132	-0.003799	-0.002484	-0.001334
523	0.001625	-0.001662	-0.001498	-0.003799
524	-0.010538	-0.002648	-0.000183	-0.001169
525	-0.000512	-0.002484	-0.002977	-0.002484
526	-0.001662	-1.9e-05	0.000146	-0.001334
527	-0.000512	0.00031	-0.002484	-0.001169
528	-0.002155	-0.002484	-0.002155	-0.000676
529	-0.002977	-1.9e-05	-0.005278	-0.008072
530	-0.000512	-0.001334	-0.00232	0.000146
531	-1.9e-05	0.000803	0.007213	-0.002484
532	-0.002484	-1.9e-05	0.00031	-0.004456
