Ladekurvenmessung

Zeit: 2018_05_04 09.57.28

Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
121	0.000639	-0.002484	-0.001169	0.000639	0.000967	0.003597	0.005898
122	0.000639	-0.00347	0.001296	-0.002648	-0.001498	-0.000347	-0.001005
123	-0.002484	-0.002648	0.005405	-0.000676	-0.003306	0.002611	0.003104
124	0.003926	-0.002977	0.005241	-0.000512	-0.003142	0.00031	-0.000841
125	-0.001827	-0.002813	-0.000676	0.000967	0.001296	-0.000841	0.002611
126	-0.005114	0.00031	0.003597	0.00031	-0.001169	-0.000512	0.00294
127	0.002447	-0.005936	0.001132	-0.000183	-1.9e-05	-0.000841	-0.000512
128	-0.003142	-0.001005	-0.000347	0.001789	-0.003306	0.002282	-1.9e-05
129	0.000639	-0.006757	0.002447	-0.001662	-0.001005	0.000803	0.001789
130	-0.001662	-0.002484	0.002611	-0.001169	-0.000512	-0.001498	0.003433
131	0.002611	-0.001827	-0.002155	-0.002977	-0.000183	-0.000347	0.002282
132	0.001625	-0.00232	-0.001169	0.000474	0.001296	-0.001498	0.001625
133	0.002118	-0.002813	0.001954	0.001132	-0.001991	-0.000841	0.004255
134	0.00146	-0.003306	-0.001334	-0.002648	-0.001498	0.001625	0.002282
135	-1.9e-05	-0.000676	0.00294	-0.001005	-0.000512	0.001132	0.001132
136	-0.001662	-0.002484	-0.001827	-0.000676	-1.9e-05	0.000967	0.003597
137	0.006062	-0.000512	0.001296	0.002447	-0.002484	-1.9e-05	0.000146
138	0.006227	-0.003306	0.000803	0.000639	0.000967	0.000639	0.002282
139	-0.000676	-0.00232	0.000803	0.005076	-0.000841	-0.000183	0.000146
140	0.003926	-0.004621	0.002282	0.001789	0.001296	-0.000512	0.000967
141	-0.000676	-0.001827	0.004255	0.002282	0.001789	-0.000676	0.001296
142	-0.001498	-0.004128	-0.000512	0.003268	0.000474	-0.000183	0.00146
143	-1.9e-05	-0.004456	0.002282	0.00031	-0.001169	-0.001662	0.005734
144	0.002282	-0.004456	0.000474	0.002611	-0.001827	-1.9e-05	0.000146
145	-0.003142	-0.000841	0.004748	0.000803	0.001625	-0.000183	0.002775
146	0.001625	-0.00232	-0.000347	0.001132	0.002447	0.00031	0.004583
147	0.00409	0.000639	-0.001169	-0.001169	0.00146	0.000146	0.003926
148	0.001296	-0.002484	0.001625	0.000639	-0.001005	0.000474	0.002118
149	0.00409	-0.001498	0.00031	-0.004456	0.002282	0.000474	0.003268
150	0.003761	-0.002813	0.000967	0.003433	-0.000347	-0.000347	0.002611
151	0.00294	0.00031	-0.000183	0.002611	0.002611	0.000146	0.001296
152	0.002775	0.000967	0.001625	0.000803	0.003268	-0.001005	0.000967
153	0.003104	0.005405	-0.002155	0.001625	0.002118	-0.000183	0.000474
154	0.004255	-1.9e-05	0.002118	0.000803	0.001132	-0.001169	0.000474
155	0.00146	-0.001991	-0.002484	0.000967	0.000639	0.00031	0.002118
156	0.00294	0.002118	-0.00232	0.000967	-0.00347	-0.000676	-0.001498
157	0.005076	0.000474	-0.003142	0.001625	0.00409	0.000146	-0.001662
158	0.001789	-0.000841	0.000967	0.003926	0.001789	0.00031	0.000146
159	0.00409	-0.003799	0.003104	0.004419	-0.001498	-1.9e-05	0.000803
160	0.003268	0.001296	0.001954	-0.001334	-0.003635	0.000146	-0.000183
161	0.002775	-0.001827	0.002447	-0.000676	-0.004292	-0.000183	0.001954
162	0.00146	0.002447	0.004255	-0.001005	-0.00232	-0.000347	0.000474
163	0.005076	-0.000347	0.002775	0.003597	0.000474	-0.000841	0.003761
164	0.005734	-0.001662	-0.001169	-0.000347	-0.001662	-0.000512	0.00146
165	0.001789	-0.002813	-0.000347	-0.001334	-0.000347	-0.000676	0.000967
166	-0.002977	-0.002648	-0.002648	-0.000347	-0.000183	-1.9e-05	0.002775
167	0.001132	-0.001662	0.001132	-0.000347	0.001625	-1.9e-05	0.00031
168	0.004255	0.001954	0.00031	-0.000512	0.000146	0.000146	-0.00232
169	0.002282	-0.000347	-0.002155	-0.001169	-0.000347	0.000146	0.001132
170	0.004419	-0.001005	0.000967	0.000967	0.001625	0.00031	0.006062
171	0.001296	-0.001991	0.001954	0.00146	-0.001334	0.000146	0.00294
172	0.003597	-0.000512	-1.9e-05	-0.00232	0.002775	-0.000183	-0.000183
173	0.004583	0.001789	0.004419	0.002118	0.000967	-0.000512	0.000803
174	0.002447	-0.00347	0.006884	0.00146	0.000803	-0.000347	-0.001169
175	-1.9e-05	0.000639	0.002611	0.001789	0.002282	-0.000841	-0.001827
176	0.004748	0.000146	0.000967	0.003433	-0.001334	-0.000183	-0.005443
177	0.001789	0.00031	0.003104	-0.000841	-0.000183	-1.9e-05	-0.002155
178	0.002447	-0.001169	0.000474	0.000803	-0.000676	-1.9e-05	-0.00232
179	0.003433	-0.001991	-0.000347	-0.004128	-0.001827	0.00031	-0.001498
180	0.00294	-0.004292	-0.000841	0.000474	-0.00232	0.000146	0.001132
181	0.002775	-0.001991	0.001296	-0.001662	-0.000512	0.000146	0.004419
182	0.001789	-0.004128	-0.000347	-0.001498	-0.001498	0.000146	-0.001991
183	0.001296	0.000639	0.002447	0.000146	-0.000512	-1.9e-05	0.003761
184	0.001132	-0.000841	0.001296	0.000474	-0.00232	-0.000183	0.000967
185	0.002282	-0.000512	-0.001498	-0.002648	-0.000676	-0.000347	0.001296
186	0.007542	-0.000347	-0.000512	-0.004292	0.000474	-0.000183	0.00146
187	0.000967	0.002118	-0.001991	0.002611	0.00146	-1.9e-05	-0.000347
188	-0.000512	-0.001827	0.00031	-0.00232	0.00031	-0.000183	-0.000512
189	0.002611	-0.004785	-0.000676	-0.000676	0.001132	0.000146	-0.000676
190	0.000803	-0.000841	-0.000183	0.00031	-0.001827	-1.9e-05	-0.004128
191	0.003597	-0.005443	-0.002648	0.001296	-0.004292	0.000146	0.000146
192	0.000146	-0.000347	0.002611	0.001789	0.004419	0.000146	0.001789
193	0.001132	-0.001498	0.001954	0.00294	-0.000347	0.000146	-0.000841
194	0.002447	0.000474	0.00294	-0.000183	0.000474	-0.000183	0.001296
195	0.005405	-0.001005	-0.003799	0.002447	0.00031	-0.000347	0.000803
196	0.001296	-0.000676	-0.000676	0.001625	-0.001662	-0.000676	-0.000512
197	0.003268	-0.002155	0.001296	0.001789	-0.000347	-0.000512	0.001625
198	-0.00232	-0.001005	-0.001169	0.002775	0.002118	-0.000347	0.007213
199	0.000474	-0.000183	-0.000676	-0.00232	-0.00347	-1.9e-05	-0.001169
200	0.001789	-0.003306	-0.000676	0.002118	0.002118	-1.9e-05	0.005569
201	0.002447	0.001296	0.00146	0.000639	0.00031	0.000146	0.000803
202	0.002611	-0.000183	-0.000676	-0.002155	0.00031	0.00031	0.000967
203	0.00146	0.004419	-0.000183	0.000474	-0.000512	-1.9e-05	0.000803
204	0.001954	-0.000512	-0.002648	-0.000347	0.000967	0.00031	-0.006593
205	0.001296	0.001296	0.00031	0.000146	0.002118	-0.000183	-0.001005
206	0.004419	0.00031	-0.001169	0.005076	0.003597	-0.000512	-0.001169
207	0.001625	-0.001827	0.004255	-1.9e-05	-0.000183	-0.000512	-0.001169
208	0.002282	-0.001827	0.002775	-0.000512	-1.9e-05	-0.000512	-0.000676
209	0.00146	0.003433	0.002775	-0.001169	0.003597	-0.000512	0.002282
210	0.002611	-0.002155	0.001625	0.004255	-0.001169	-0.000183	-0.001827
211	0.005076	0.001132	0.001132	0.002775	0.000803	0.000146	0.001625
212	0.002447	-0.001334	0.000803	0.001625	-0.002155	-0.000183	-0.001498
213	0.001132	-0.002813	-0.00347	0.002775	-0.001169	0.00031	0.001789
214	0.001954	-0.002484	0.003104	0.002118	0.000146	0.000146	0.000803
215	0.003761	-0.003799	0.00031	-1.9e-05	0.00031	0.00031	0.001132
216	0.004419	-0.001827	-0.000841	0.00031	-0.002484	-0.000347	-0.000347
217	0.003104	-0.003142	0.000803	0.000639	0.000146	-0.000512	0.00294
218	0.001954	0.002447	0.004583	0.001954	-0.000512	-0.000347	0.000639
219	0.000146	-0.001662	0.000474	-0.002155	-0.002155	-0.000512	0.005076
220	-1.9e-05	0.000639	0.001625	-1.9e-05	0.002447	-0.000841	0.003597
221	-0.000183	-0.002484	-1.9e-05	-0.000512	0.000639	0.000146	-0.001498
222	-0.000676	-1.9e-05	-0.001005	-0.003799	0.002611	-1.9e-05	-0.005114
223	0.001789	-0.004292	-0.000676	0.003597	-0.001334	0.000146	-0.001005
224	-0.000841	0.001132	0.003926	0.000474	-0.000512	0.00031	-0.000676
225	0.003597	-0.001827	0.000639	0.00031	-0.000347	0.000474	-0.002484
226	-0.000512	-0.002155	0.00146	-0.000676	0.001132	-1.9e-05	0.000803
227	0.00146	0.001789	0.001789	0.001625	-0.000676	-0.000347	0.001789
228	0.001132	-0.000676	-0.001334	0.000639	0.000474	-0.000676	0.003597
229	0.000639	-0.000512	0.001132	0.000474	-0.000512	-0.000512	0.002118
230	-0.001827	-0.001169	0.000474	-0.002648	-0.000676	-0.000676	0.001296
231	0.000474	-0.000841	0.002118	0.000474	-1.9e-05	-0.000512	0.00294
232	-0.001991	-0.002155	-0.000512	-0.000841	0.001625	0.000474	-0.001169
233	-0.001169	-0.002155	0.001625	-0.002155	-0.000841	-0.002484	0.001132
234	-0.001827	-0.001498	-0.001334	-0.001334	-0.003306	0.001132	0.002118
235	-0.003306	0.000474	-0.003142	-0.000512	-0.000512	0.000146	0.000803
236	-0.004128	-0.000841	0.000639	-0.000183	-0.001169	0.000803	0.002282
237	-0.008072	-0.002977	-1.9e-05	-0.005936	-0.000347	0.001132	-0.000347
238	-0.002813	-0.002648	-0.001334	0.001132	-0.002155	0.000803	-0.000676
239	-0.001991	-0.000183	-0.000512	-0.000512	-1.9e-05	0.000967	0.002611
240	-0.003963	-0.003306	-0.000512	0.00031	-0.000183	0.000967	0.000146
241	-0.004949	-0.00232	-0.001169	-0.000347	0.000639	0.002611	0.001296
242	-0.001662	-0.003635	0.001296	0.000967	0.001132	0.002118	-0.002813
243	-0.001827	-0.000183	-0.001827	-0.003306	0.001132	0.001954	0.001296
244	-0.00232	-1.9e-05	0.001789	-0.001169	0.000639	0.000474	-0.000676
245	-0.000841	-0.001334	-0.000676	0.000474	0.004583	0.000967	0.001296
246	-0.003635	0.000967	-0.001662	0.001132	-0.00232	-0.001662	-0.00232
247	-0.001498	-0.003306	-0.000183	-0.000183	0.00146	0.000803	0.000474
248	-0.003799	-0.001991	0.002611	-0.000183	0.00031	-0.001005	0.000474
249	-0.001334	-0.000183	-1.9e-05	0.002611	0.001132	-0.000841	0.002282
250	-0.002484	0.000146	0.00294	0.003104	-1.9e-05	-0.002648	-0.000347
251	-0.001498	-0.002977	0.001132	0.002447	0.001132	-1.9e-05	0.003926
252	-0.00347	0.001789	0.001954	-0.002155	-0.000183	0.00031	-0.001334
253	-0.004949	0.001625	0.002282	0.002611	0.000474	0.00146	-0.001662
254	-0.005278	-0.004128	-0.000183	-0.001991	0.000967	0.002775	0.00031
255	-0.00232	-0.001334	0.001789	-0.000676	-0.000676	-0.001827	-0.001827
256	-0.004128	0.001132	0.003597	-0.002484	-0.000512	0.000967	-0.000676
257	-0.003635	-0.000512	0.004748	0.002775	-0.000347	-0.000183	-0.00232
258	-0.002155	-0.000183	0.000146	-0.002648	-0.000347	0.001625	0.002118
259	-1.9e-05	-0.001005	0.001954	-0.00347	-0.000512	0.00031	-0.001334
260	-0.003306	-0.000841	0.002447	-0.00232	0.002611	0.003104	0.001132
261	-0.002648	-0.000347	0.004255	0.002282	-0.001991	-0.002155	0.000474
262	-0.000183	-0.006593	0.002447	0.00294	0.00672	0.003761	0.002775
263	-0.005443	-0.001498	0.002611	0.00146	0.000474	-0.001662	-0.000183
264	-0.003799	-0.004785	0.001625	0.003926	0.00294	0.001954	0.00031
265	-0.010209	-0.003635	0.005734	0.000146	-0.000183	-0.001991	-0.000347
266	-0.0061	-0.002484	0.001954	-0.000512	-0.000676	-0.002813	0.00031
267	-0.004128	-0.001169	0.006062	-0.001991	-0.001169	-0.001005	0.000967
268	-0.00232	-0.000347	0.005241	0.000803	0.000474	0.001296	0.001132
269	-0.004785	-0.000841	0.007706	-0.001498	-0.001005	0.000146	0.001954
270	-0.002484	-0.003142	0.00672	-0.000347	-0.000676	-0.001827	-0.003142
271	-0.004456	-0.000347	0.004255	-0.000676	-0.001005	0.001625	0.001132
272	-0.004621	-0.002155	0.004419	-0.001334	-0.002155	-0.000183	-0.000512
273	-0.002155	-0.001334	0.00294	-0.001498	-1.9e-05	0.000803	-0.000512
274	-0.003963	-0.003306	0.003433	0.00031	-0.001498	0.00146	-0.002813
275	-0.002484	-0.000183	0.001132	0.000967	-0.001498	0.00031	0.001132
276	-0.003142	-0.004621	0.002282	-0.002155	-0.001334	0.001789	-0.001827
277	-0.001169	-0.003799	-0.000347	0.002282	0.003433	0.001789	-0.002484
278	-0.00347	-0.002648	0.00672	0.001296	-0.002648	0.002282	-0.002155
279	-0.002813	-0.004949	0.001296	-0.000841	0.002118	0.004419	-0.000676
280	-0.003306	-0.001498	0.005076	-0.001005	0.000639	-0.000841	-0.000347
281	-0.001005	-0.001334	0.004748	-0.000347	0.004255	0.00031	0.000474
282	-0.003635	0.000146	0.004748	0.001132	0.000639	0.001954	-0.000841
283	-0.002155	-0.000512	0.004255	0.001954	0.002282	-0.000841	0.002118
284	-0.002813	0.00031	0.00672	-0.002484	0.001132	0.004583	0.001296
285	-0.005771	-0.002977	0.000967	-0.001334	-0.001005	0.000146	-0.000347
286	-0.00232	0.000967	0.003926	-0.00232	-0.001005	0.002118	0.002447
