Ladekurvenmessung

Zeit: 2018_05_02 15.05.44

Info: FVA3, v = 0.0404, T = 40, F = 20, h = 58.8

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1
1630	-2.5e-05
1631	0.00014
1632	8e-06
1633	0.00014
1634	0.000107
1635	0.000206
1636	4.1e-05
1637	0.000337
1638	-0.000551
1639	4.1e-05
1640	-5.8e-05
1641	0.000206
1642	4.1e-05
1643	0.000403
1644	0.000173
1645	0.00014
1646	0.000206
1647	0.000239
1648	4.1e-05
1649	-2.5e-05
1650	-5.8e-05
1651	8e-06
1652	-0.000321
1653	-9e-05
1654	0.000173
1655	-2.5e-05
1656	0.000239
1657	0.00014
1658	0.00014
1659	-9e-05
1660	8e-06
1661	-9e-05
1662	0.000107
1663	4.1e-05
1664	0.000173
1665	0.000271
1666	4.1e-05
1667	0.000173
1668	0.000173
1669	0.00014
1670	-2.5e-05
1671	0.00014
1672	-0.000255
1673	0.000337
1674	0.001686
1675	4.1e-05
1676	0.001127
1677	0.000337
1678	0.002311
1679	0.001258
1680	0.000962
1681	0.002344
1682	4.1e-05
1683	-0.001012
1684	0.003496
1685	-0.003249
1686	0.001258
1687	0.001686
1688	0.001883
1689	-0.000452
1690	0.001094
1691	-0.000288
1692	-0.000123
1693	0.000206
1694	-0.000354
1695	0.001587
1696	-0.000123
1697	0.003232
1698	0.006456
1699	0.00264
1700	0.002114
1701	0.003134
1702	0.002048
1703	0.00366
1704	0.00241
1705	0.000436
1706	-0.000222
1707	4.1e-05
1708	-2.5e-05
1709	0.00037
1710	0.000173
1711	0.000897
1712	0.000666
1713	-0.000419
1714	0.001489
1715	0.001193
1716	7.4e-05
1717	0.002048
1718	0.004614
1719	0.001061
1720	0.001752
1721	0.000995
1722	0.001818
1723	0.000535
1724	0.000995
1725	0.001554
1726	0.000732
1727	0.001522
1728	-0.000748
1729	0.001193
1730	0.001489
1731	0.00014
1732	0.000239
1733	0.001357
1734	-2.5e-05
1735	0.001851
1736	0.000831
1737	0.001587
1738	0.000633
1739	0.000107
1740	0.000633
1741	-5.8e-05
1742	0.000666
1743	0.000403
1744	0.001982
1745	0.000337
1746	0.001818
1747	0.001949
1748	0.00139
1749	-0.000814
1750	0.002574
1751	-9e-05
1752	0.001456
1753	0.002476
1754	0.000568
1755	0.002772
1756	-0.000156
1757	0.000403
1758	-0.001045
1759	0.002278
1760	0.000732
1761	0.000666
1762	-0.000847
1763	0.002245
1764	7.4e-05
1765	-0.000387
1766	0.001225
1767	0.001785
1768	0.00037
1769	0.002311
1770	0.000535
1771	0.002048
1772	4.1e-05
1773	0.000568
1774	0.000535
1775	0.001456
1776	-5.8e-05
1777	0.000699
1778	0.001061
1779	-0.000617
1780	0.00116
1781	-0.000551
1782	-2.5e-05
1783	-0.000946
1784	0.001193
1785	0.00037
1786	-9e-05
1787	0.000765
1788	0.001028
1789	0.000765
1790	0.000206
1791	4.1e-05
1792	0.000699
1793	7.4e-05
1794	-0.000189
1795	0.000239
1796	-9e-05
1797	7.4e-05
1798	0.000107
1799	0.00014
1800	0.000107
1801	0.000173
1802	7.4e-05
1803	4.1e-05
1804	-5.8e-05
1805	-0.000123
1806	-9e-05
1807	-0.000189
1808	0.000107
1809	0.000107
1810	7.4e-05
1811	0.000107
1812	0.00014
1813	0.000107
1814	-2.5e-05
1815	-2.5e-05
1816	-2.5e-05
1817	-9e-05
1818	-9e-05
1819	4.1e-05
1820	4.1e-05
1821	0.000107
1822	0.000107
1823	0.000107
1824	0.000107
1825	-2.5e-05
1826	-2.5e-05
1827	-5.8e-05
1828	-9e-05
1829	-9e-05
1830	8e-06
1831	0.00014
1832	0.000107
1833	0.000107
1834	0.00014
1835	7.4e-05
1836	-2.5e-05
1837	-2.5e-05
1838	-5.8e-05
1839	8e-06
1840	8e-06
1841	7.4e-05
1842	0.000107
1843	4.1e-05
1844	0.000107
1845	7.4e-05
1846	0.00014
1847	-2.5e-05
1848	-5.8e-05
1849	-2.5e-05
1850	-2.5e-05
1851	-9e-05
1852	8e-06
1853	8e-06
1854	0.00014
1855	0.000107
1856	7.4e-05
1857	0.000107
1858	-2.5e-05
1859	4.1e-05
1860	-9e-05
1861	-5.8e-05
1862	0.000107
1863	-2.5e-05
1864	0.000107
1865	0.000107
1866	0.000107
1867	0.00014
1868	4.1e-05
1869	4.1e-05
1870	-5.8e-05
1871	-2.5e-05
1872	-5.8e-05
1873	-0.000255
1874	7.4e-05
1875	4.1e-05
1876	0.00014
1877	0.000107
1878	0.000107
1879	0.00014
1880	8e-06
1881	-2.5e-05
1882	-5.8e-05
1883	-9e-05
1884	-9e-05
1885	-2.5e-05
1886	8e-06
1887	0.000107
1888	0.000107
1889	0.000206
1890	0.000107
1891	-2.5e-05
1892	8e-06
1893	-0.000123
1894	-5.8e-05
1895	-9e-05
1896	-2.5e-05
1897	4.1e-05
1898	7.4e-05
1899	0.000107
1900	0.000107
1901	0.000107
1902	8e-06
1903	-2.5e-05
1904	-9e-05
1905	-9e-05
1906	-9e-05
1907	-5.8e-05
1908	4.1e-05
1909	0.00014
1910	0.00014
1911	0.00014
1912	0.00014
1913	8e-06
1914	-2.5e-05
1915	-9e-05
1916	-5.8e-05
1917	-5.8e-05
1918	-0.000123
1919	7.4e-05
1920	7.4e-05
1921	7.4e-05
1922	0.00014
1923	0.00014
1924	8e-06
1925	8e-06
1926	-2.5e-05
1927	-5.8e-05
1928	-5.8e-05
1929	-2.5e-05
1930	8e-06
1931	0.000107
1932	4.1e-05
1933	0.000107
1934	0.000173
1935	4.1e-05
1936	-2.5e-05
1937	-5.8e-05
1938	-2.5e-05
1939	-9e-05
1940	-5.8e-05
1941	4.1e-05
1942	0.000107
1943	0.000107
1944	0.00014
1945	0.00014
1946	0.00014
1947	-5.8e-05
1948	-9e-05
1949	8e-06
1950	-9e-05
1951	-5.8e-05
1952	8e-06
1953	4.1e-05
1954	0.000107
1955	7.4e-05
1956	0.00014
1957	7.4e-05
1958	-2.5e-05
1959	-2.5e-05
1960	-0.000123
1961	-5.8e-05
1962	-2.5e-05
1963	4.1e-05
1964	7.4e-05
1965	0.000107
1966	0.00014
1967	0.000107
1968	8e-06
1969	8e-06
1970	-9e-05
1971	-9e-05
1972	-0.000123
1973	-9e-05
1974	4.1e-05
1975	4.1e-05
1976	7.4e-05
1977	0.000107
1978	0.000107
1979	0.00014
1980	-2.5e-05
1981	-2.5e-05
1982	8e-06
1983	-0.000123
1984	-2.5e-05
1985	7.4e-05
1986	0.000107
1987	0.000107
1988	7.4e-05
1989	0.00014
1990	0.00014
1991	-2.5e-05
1992	-9e-05
1993	-9e-05
1994	-9e-05
1995	-9e-05
1996	-2.5e-05
1997	0.000107
1998	7.4e-05
1999	0.00014
2000	0.000107
2001	4.1e-05
2002	-2.5e-05
2003	-2.5e-05
2004	-5.8e-05
2005	-9e-05
2006	-2.5e-05
2007	4.1e-05
2008	7.4e-05
2009	0.000107
2010	7.4e-05
2011	0.00014
2012	4.1e-05
2013	8e-06
2014	-2.5e-05
2015	-9e-05
2016	-9e-05
2017	-5.8e-05
2018	8e-06
2019	0.000107
2020	7.4e-05
2021	0.000107
2022	0.00014
2023	4.1e-05
2024	4.1e-05
2025	-9e-05
2026	-9e-05
2027	-9e-05
2028	-0.000156
2029	8e-06
2030	7.4e-05
2031	7.4e-05
2032	0.000107
2033	0.000107
2034	7.4e-05
2035	-2.5e-05
2036	-5.8e-05
2037	-5.8e-05
2038	-9e-05
2039	7.4e-05
2040	-5.8e-05
2041	0.000107
2042	7.4e-05
2043	0.000107
2044	0.00014
2045	7.4e-05
2046	4.1e-05
2047	-5.8e-05
2048	-5.8e-05
2049	-9e-05
2050	-0.000156
2051	-2.5e-05
2052	0.000107
2053	7.4e-05
2054	0.00014
2055	7.4e-05
2056	7.4e-05
2057	4.1e-05
2058	-5.8e-05
2059	-2.5e-05
2060	-5.8e-05
2061	-5.8e-05
2062	8e-06
2063	7.4e-05
2064	0.00014
2065	0.000107
2066	0.00014
2067	0.000107
2068	8e-06
2069	-2.5e-05
2070	-9e-05
2071	-0.000123
2072	-9e-05
2073	-5.8e-05
2074	0.000107
2075	7.4e-05
2076	0.000107
2077	0.00014
2078	7.4e-05
2079	4.1e-05
2080	-5.8e-05
2081	-2.5e-05
2082	-5.8e-05
2083	-0.000123
2084	8e-06
2085	4.1e-05
2086	4.1e-05
2087	0.00014
2088	0.00014
2089	0.000107
2090	4.1e-05
2091	-2.5e-05
2092	-2.5e-05
2093	-9e-05
2094	-9e-05
2095	-9e-05
2096	4.1e-05
2097	7.4e-05
2098	0.000107
2099	0.00014
2100	0.000107
2101	4.1e-05
2102	-2.5e-05
2103	-2.5e-05
2104	-2.5e-05
2105	-0.000123
2106	-0.000123
2107	4.1e-05
2108	4.1e-05
2109	0.000107
2110	0.000107
2111	0.000107
2112	7.4e-05
2113	-5.8e-05
2114	-5.8e-05
2115	-0.000123
2116	-5.8e-05
2117	-2.5e-05
2118	4.1e-05
2119	0.000107
2120	0.000107
2121	7.4e-05
2122	0.00014
2123	7.4e-05
2124	8e-06
2125	-5.8e-05
2126	-5.8e-05
2127	-9e-05
2128	-2.5e-05
2129	4.1e-05
2130	4.1e-05
2131	0.00014
2132	0.00014
2133	7.4e-05
2134	0.000107
2135	-2.5e-05
2136	8e-06
2137	-0.000156
2138	-9e-05
2139	-5.8e-05
2140	4.1e-05
2141	0.000107
2142	0.000107
2143	7.4e-05
2144	0.00014
2145	7.4e-05
2146	-2.5e-05
2147	8e-06
2148	-9e-05
2149	-5.8e-05
2150	-9e-05
2151	4.1e-05
2152	4.1e-05
2153	4.1e-05
2154	0.000107
2155	0.000107
2156	4.1e-05
2157	8e-06
2158	-5.8e-05
2159	-9e-05
2160	-0.000123
2161	-5.8e-05
2162	8e-06
2163	4.1e-05
2164	7.4e-05
2165	4.1e-05
2166	0.00014
2167	7.4e-05
2168	-2.5e-05
2169	-2.5e-05
2170	-2.5e-05
2171	-5.8e-05
2172	-0.000123
2173	4.1e-05
2174	0.000107
2175	0.000107
2176	0.000107
2177	0.00014
2178	7.4e-05
2179	8e-06
2180	-2.5e-05
2181	-5.8e-05
2182	-2.5e-05
2183	-5.8e-05
2184	4.1e-05
2185	7.4e-05
2186	0.00014
2187	0.00014
2188	7.4e-05
2189	0.000107
2190	-2.5e-05
2191	-9e-05
2192	-5.8e-05
2193	-9e-05
2194	-9e-05
2195	-2.5e-05
2196	7.4e-05
2197	0.000107
2198	4.1e-05
2199	0.000173
2200	4.1e-05
2201	4.1e-05
2202	-2.5e-05
2203	-5.8e-05
2204	-9e-05
2205	-0.000123
2206	4.1e-05
2207	7.4e-05
2208	0.000107
2209	0.000107
2210	0.000107
2211	4.1e-05
2212	4.1e-05
2213	-9e-05
2214	-5.8e-05
2215	-9e-05
2216	-9e-05
2217	8e-06
2218	8e-06
2219	0.00014
2220	7.4e-05
2221	0.00014
2222	4.1e-05
2223	8e-06
2224	8e-06
2225	-2.5e-05
2226	-9e-05
2227	-9e-05
2228	-2.5e-05
2229	4.1e-05
2230	7.4e-05
2231	0.000107
2232	0.00014
2233	0.000107
2234	0.000107
2235	-5.8e-05
2236	-2.5e-05
2237	-2.5e-05
2238	-9e-05
2239	-2.5e-05
2240	4.1e-05
2241	0.000107
2242	0.000107
2243	0.000107
2244	0.000107
2245	4.1e-05
2246	-5.8e-05
2247	-5.8e-05
2248	-9e-05
2249	-9e-05
2250	-2.5e-05
2251	4.1e-05
2252	7.4e-05
2253	0.00014
2254	0.00014
2255	0.00014
2256	4.1e-05
2257	-2.5e-05
2258	-5.8e-05
2259	-5.8e-05
2260	-5.8e-05
2261	-5.8e-05
2262	0.000107
2263	0.000107
2264	0.000107
2265	0.00014
2266	0.000107
2267	7.4e-05
2268	-2.5e-05
2269	-2.5e-05
2270	-9e-05
2271	-9e-05
2272	-2.5e-05
2273	4.1e-05
2274	0.000107
2275	7.4e-05
2276	0.00014
2277	0.000107
2278	8e-06
2279	-2.5e-05
2280	-5.8e-05
2281	-9e-05
2282	-9e-05
2283	8e-06
2284	7.4e-05
2285	7.4e-05
2286	7.4e-05
2287	0.000107
2288	7.4e-05
2289	7.4e-05
2290	-2.5e-05
2291	8e-06
2292	-5.8e-05
2293	-0.000123
2294	-2.5e-05
2295	8e-06
2296	0.000107
2297	7.4e-05
2298	4.1e-05
2299	0.00014
2300	7.4e-05
2301	8e-06
2302	-5.8e-05
2303	-5.8e-05
2304	-5.8e-05
2305	-2.5e-05
2306	4.1e-05
2307	0.000107
2308	4.1e-05
2309	7.4e-05
2310	0.000107
2311	0.000107
2312	-2.5e-05
2313	-5.8e-05
2314	-5.8e-05
2315	-9e-05
2316	-5.8e-05
2317	4.1e-05
2318	4.1e-05
2319	4.1e-05
2320	0.000107
2321	0.000107
2322	0.000107
2323	-2.5e-05
2324	-2.5e-05
2325	-5.8e-05
2326	-9e-05
2327	-5.8e-05
2328	7.4e-05
2329	0.000107
2330	0.000107
2331	7.4e-05
2332	0.000107
2333	-2.5e-05
2334	8e-06
2335	-5.8e-05
2336	-2.5e-05
2337	-2.5e-05
2338	-2.5e-05
2339	7.4e-05
2340	7.4e-05
2341	0.000107
2342	0.00014
2343	7.4e-05
2344	7.4e-05
2345	8e-06
2346	-2.5e-05
2347	-5.8e-05
2348	-9e-05
2349	-9e-05
2350	8e-06
2351	4.1e-05
2352	0.00014
2353	0.000107
2354	0.000107
2355	0.00014
2356	8e-06
2357	-2.5e-05
2358	-5.8e-05
2359	8e-06
2360	-5.8e-05
2361	8e-06
2362	4.1e-05
2363	0.000107
2364	0.000107
2365	0.000107
2366	7.4e-05
2367	-2.5e-05
2368	-5.8e-05
2369	-9e-05
2370	-2.5e-05
2371	-2.5e-05
2372	4.1e-05
2373	7.4e-05
2374	7.4e-05
2375	7.4e-05
2376	0.00014
2377	0.000107
2378	-5.8e-05
2379	8e-06
2380	-5.8e-05
2381	-5.8e-05
2382	-0.000123
2383	4.1e-05
2384	0.000107
2385	0.000107
2386	0.000107
2387	0.000107
2388	0.000107
2389	-2.5e-05
2390	-2.5e-05
2391	-5.8e-05
2392	-5.8e-05
2393	-2.5e-05
2394	8e-06
2395	4.1e-05
2396	7.4e-05
2397	0.000107
2398	7.4e-05
2399	7.4e-05
2400	8e-06
2401	8e-06
2402	-2.5e-05
2403	-9e-05
2404	-0.000123
2405	4.1e-05
2406	4.1e-05
2407	0.000107
2408	0.000107
2409	0.00014
2410	7.4e-05
2411	8e-06
2412	4.1e-05
2413	-5.8e-05
2414	-2.5e-05
2415	-9e-05
2416	8e-06
2417	7.4e-05
2418	4.1e-05
2419	0.000107
2420	0.000107
2421	0.00014
2422	8e-06
2423	-9e-05
2424	-5.8e-05
2425	-9e-05
2426	-9e-05
2427	-2.5e-05
2428	4.1e-05
2429	0.00014
2430	0.00014
2431	0.00014
2432	0.000107
2433	-2.5e-05
2434	-2.5e-05
2435	-9e-05
2436	-2.5e-05
2437	-9e-05
2438	-5.8e-05
2439	4.1e-05
2440	4.1e-05
2441	4.1e-05
2442	0.00014
2443	0.000107
2444	4.1e-05
2445	-2.5e-05
2446	-5.8e-05
2447	-5.8e-05
2448	-9e-05
2449	8e-06
2450	4.1e-05
2451	0.000107
2452	0.000107
2453	4.1e-05
2454	0.00014
2455	8e-06
2456	-5.8e-05
2457	-2.5e-05
2458	-9e-05
2459	-9e-05
2460	8e-06
2461	8e-06
2462	0.000107
2463	7.4e-05
2464	0.00014
2465	0.000107
2466	7.4e-05
2467	-2.5e-05
2468	-0.000123
2469	-5.8e-05
2470	-2.5e-05
2471	-9e-05
2472	4.1e-05
2473	4.1e-05
2474	7.4e-05
2475	0.000173
2476	0.000107
2477	7.4e-05
2478	-2.5e-05
2479	-2.5e-05
2480	-0.000123
2481	-2.5e-05
2482	-5.8e-05
2483	4.1e-05
2484	7.4e-05
2485	4.1e-05
2486	0.000107
2487	0.000173
2488	7.4e-05
2489	-2.5e-05
2490	-2.5e-05
2491	-5.8e-05
2492	-9e-05
2493	8e-06
2494	7.4e-05
2495	7.4e-05
2496	0.000173
2497	0.00014
2498	0.000206
2499	7.4e-05
