Ladekurvenmessung

Zeit: 2018_05_02 15.23.39

Info: FVA3, v = 0.5753, T = 40, F = 20, h = 293.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2
711	0.209476	0.141211
712	0.20895	0.139961
713	0.207371	0.143086
714	0.207338	0.145356
715	0.210595	0.147462
716	0.208687	0.149205
717	0.208884	0.147494
718	0.206186	0.153745
719	0.20816	0.148679
720	0.207469	0.150653
721	0.20918	0.151738
722	0.208719	0.150719
723	0.210562	0.154239
724	0.206844	0.160259
725	0.210529	0.163023
726	0.209377	0.160259
727	0.209871	0.162727
728	0.20714	0.165852
729	0.205035	0.166082
730	0.204278	0.167201
731	0.206219	0.168023
732	0.207897	0.167563
733	0.202008	0.171149
734	0.2077	0.167004
735	0.205397	0.170326
736	0.208094	0.1698
737	0.209542	0.169504
738	0.210858	0.172531
739	0.208851	0.174866
740	0.213852	0.171247
741	0.20691	0.171938
742	0.210825	0.174175
743	0.208884	0.176676
744	0.208752	0.175294
745	0.209509	0.17786
746	0.207371	0.181051
747	0.211713	0.17865
748	0.208094	0.183782
749	0.210957	0.180755
750	0.207831	0.182762
751	0.209246	0.180262
752	0.207403	0.183848
753	0.210035	0.183519
754	0.207897	0.182005
755	0.207305	0.181183
756	0.208588	0.185493
757	0.207831	0.181084
758	0.213819	0.183815
759	0.212108	0.185789
760	0.209542	0.18796
761	0.207897	0.188519
762	0.205462	0.186776
763	0.206713	0.189704
764	0.208358	0.190526
765	0.208719	0.192533
766	0.209575	0.189539
767	0.206976	0.195132
768	0.207502	0.191546
769	0.207963	0.193816
770	0.206087	0.192204
771	0.206055	0.193323
772	0.208226	0.193191
773	0.20793	0.189704
774	0.208029	0.190428
775	0.208654	0.195132
776	0.204772	0.195297
777	0.205397	0.19329
778	0.203357	0.19704
779	0.209048	0.194343
780	0.205265	0.195099
781	0.204212	0.194408
782	0.202896	0.197501
783	0.202995	0.194244
784	0.196942	0.196843
785	0.204804	0.19556
786	0.202567	0.196053
787	0.204278	0.195099
788	0.205331	0.19579
789	0.204114	0.194343
790	0.20339	0.19533
791	0.204245	0.191053
792	0.204607	0.195428
793	0.204574	0.195856
794	0.205068	0.195889
795	0.203686	0.194902
796	0.202238	0.194014
797	0.200034	0.194507
798	0.203423	0.195691
799	0.201646	0.195889
800	0.203094	0.196711
801	0.201811	0.19579
802	0.201284	0.19579
803	0.202304	0.195264
804	0.203686	0.195066
805	0.202008	0.193224
806	0.202567	0.192467
807	0.203192	0.19602
808	0.204377	0.193586
809	0.204541	0.195724
810	0.200166	0.196349
811	0.200495	0.195922
812	0.20214	0.195001
813	0.20056	0.193224
814	0.201218	0.19579
815	0.205133	0.195527
816	0.202469	0.195889
817	0.201186	0.192731
818	0.200626	0.194902
819	0.202238	0.193849
820	0.200857	0.197534
821	0.201613	0.195099
822	0.202205	0.196086
823	0.204311	0.192533
824	0.199606	0.189079
825	0.205101	0.190855
826	0.202436	0.192369
827	0.203094	0.191875
828	0.202469	0.194441
829	0.199935	0.194343
830	0.200824	0.192698
831	0.198652	0.19306
832	0.199738	0.19375
833	0.200692	0.194211
834	0.203061	0.191086
835	0.2001	0.193224
836	0.203752	0.188684
837	0.203916	0.192105
838	0.202633	0.192237
839	0.202469	0.190131
840	0.20237	0.193027
841	0.202633	0.196514
842	0.20214	0.192138
843	0.202173	0.192369
844	0.203521	0.194079
845	0.204443	0.190263
846	0.20487	0.191776
847	0.205989	0.195461
848	0.203127	0.196481
849	0.204146	0.187401
850	0.205495	0.193323
851	0.202995	0.191678
852	0.203456	0.193685
853	0.204574	0.1925
854	0.202962	0.192731
855	0.203719	0.190559
856	0.203192	0.187335
857	0.203521	0.188355
858	0.204508	0.19306
859	0.204048	0.185723
860	0.202896	0.18592
861	0.204706	0.189309
862	0.207009	0.189112
863	0.199968	0.189474
864	0.20464	0.187236
865	0.206449	0.189375
866	0.203521	0.185888
867	0.204245	0.188256
868	0.204278	0.186151
869	0.205166	0.188552
870	0.204936	0.186776
871	0.204081	0.188223
872	0.204344	0.187236
873	0.205364	0.18898
874	0.201745	0.18648
875	0.207272	0.18342
876	0.206219	0.185559
877	0.20237	0.184637
878	0.205265	0.184111
879	0.206153	0.183585
880	0.2026	0.185295
881	0.208423	0.182334
882	0.202633	0.184045
883	0.206416	0.182696
884	0.206482	0.186874
885	0.203258	0.170228
886	0.200988	0.173978
887	0.205035	0.168879
888	0.201416	0.172136
889	0.204804	0.170293
890	0.202896	0.173221
891	0.205166	0.177136
892	0.205693	0.174077
893	0.204114	0.173912
894	0.206285	0.178025
895	0.205199	0.175952
896	0.20566	0.17411
897	0.203324	0.180887
898	0.209114	0.175064
899	0.205166	0.178716
900	0.206581	0.177992
901	0.204475	0.179275
902	0.205495	0.179077
903	0.203028	0.178485
904	0.20566	0.17809
905	0.199771	0.183683
906	0.204245	0.179505
907	0.203488	0.17911
908	0.20158	0.1824
909	0.204541	0.185526
910	0.203423	0.181874
911	0.202238	0.183782
912	0.202699	0.182532
913	0.206055	0.181611
914	0.206252	0.184308
915	0.207272	0.182729
916	0.202403	0.18648
917	0.209904	0.184637
918	0.202403	0.186348
919	0.203225	0.188059
920	0.201646	0.188651
921	0.200758	0.186217
922	0.202403	0.189474
923	0.202633	0.187697
924	0.204146	0.185098
925	0.20385	0.183881
926	0.199672	0.184374
927	0.200396	0.18648
928	0.191283	0.184506
929	0.199047	0.187203
930	0.200396	0.185559
931	0.199179	0.189177
932	0.203028	0.186874
933	0.200199	0.18875
934	0.201251	0.188783
935	0.203324	0.188881
936	0.2026	0.18694
937	0.2001	0.190131
938	0.200067	0.190428
939	0.20158	0.189934
940	0.196744	0.195659
941	0.202337	0.190954
942	0.199409	0.191151
943	0.201778	0.188816
944	0.200363	0.191546
945	0.202534	0.189934
946	0.201251	0.191645
947	0.20793	0.188289
948	0.202304	0.188684
949	0.204804	0.187138
950	0.202041	0.190033
951	0.200758	0.191612
952	0.202008	0.193027
953	0.200593	0.192007
954	0.200034	0.190954
955	0.201317	0.191217
956	0.200922	0.191053
957	0.198587	0.192138
958	0.199935	0.190559
959	0.203488	0.191184
960	0.2001	0.191612
961	0.197501	0.193224
962	0.202732	0.192369
963	0.199343	0.196645
964	0.203028	0.192566
965	0.201975	0.19477
966	0.206482	0.188783
967	0.203159	0.194869
968	0.201218	0.192961
969	0.205693	0.194606
970	0.204114	0.19579
971	0.202107	0.197073
972	0.202567	0.192105
973	0.209805	0.195856
974	0.206943	0.19602
975	0.206055	0.191283
976	0.204837	0.192994
977	0.206844	0.194968
978	0.19806	0.193257
979	0.203587	0.192237
980	0.203127	0.193257
981	0.204311	0.192566
982	0.20112	0.195395
983	0.205397	0.192434
984	0.205232	0.19454
985	0.205002	0.193685
986	0.204081	0.195428
987	0.20487	0.194014
988	0.204541	0.195461
989	0.205068	0.194507
990	0.204508	0.196974
991	0.20158	0.195001
992	0.205462	0.192434
993	0.203291	0.196415
994	0.204377	0.191513
995	0.202765	0.189539
996	0.206318	0.195823
997	0.202798	0.194277
998	0.205956	0.193158
999	0.202666	0.200626
1000	0.204179	0.19352
1001	0.199409	0.193388
1002	0.203949	0.192336
1003	0.204837	0.194014
1004	0.203982	0.193619
1005	0.204837	0.191941
1006	0.205791	0.193487
1007	0.205133	0.194474
1008	0.204245	0.19681
1009	0.205693	0.194869
1010	0.203488	0.199705
1011	0.206022	0.192237
1012	0.204114	0.195066
1013	0.207897	0.193717
1014	0.205627	0.194639
1015	0.20612	0.192796
1016	0.203357	0.190954
1017	0.210299	0.194408
1018	0.204344	0.195395
1019	0.207897	0.194079
1020	0.207436	0.191744
1021	0.209147	0.190592
1022	0.211187	0.193915
1023	0.207568	0.194737
1024	0.208687	0.195626
1025	0.207042	0.193487
1026	0.207107	0.195066
1027	0.205923	0.19556
1028	0.207732	0.196053
1029	0.203127	0.198652
1030	0.205956	0.197238
1031	0.204541	0.195165
1032	0.205331	0.194145
1033	0.205002	0.195527
1034	0.211351	0.193783
1035	0.205857	0.19681
1036	0.209246	0.19477
1037	0.209312	0.196053
1038	0.208193	0.196086
1039	0.209509	0.19602
1040	0.207338	0.199672
1041	0.205989	0.195823
1042	0.208752	0.196678
1043	0.206482	0.196909
1044	0.205791	0.19556
1045	0.207239	0.19579
1046	0.209213	0.199672
1047	0.208719	0.195297
1048	0.206022	0.196316
1049	0.209706	0.19885
1050	0.20918	0.198422
1051	0.207042	0.195165
1052	0.207042	0.195724
1053	0.205265	0.194046
1054	0.208917	0.196382
1055	0.206219	0.19658
1056	0.206581	0.194737
1057	0.206713	0.197435
1058	0.207864	0.198587
1059	0.207963	0.199212
1060	0.208423	0.199245
1061	0.208325	0.198784
1062	0.206416	0.199376
1063	0.203554	0.198883
1064	0.205133	0.199771
1065	0.206252	0.201547
1066	0.206285	0.1976
1067	0.204212	0.197205
1068	0.209443	0.197402
1069	0.204212	0.197665
1070	0.209476	0.198258
1071	0.205495	0.197567
1072	0.198554	0.198159
1073	0.201021	0.199705
1074	0.201515	0.198323
1075	0.20362	0.197172
1076	0.205298	0.200396
1077	0.20589	0.19908
1078	0.201317	0.202896
1079	0.203521	0.196481
1080	0.200264	0.202107
