Ladekurvenmessung

Zeit: 2018_05_03 13.42.09

Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
110	0.014116	0.015266	-0.001662	0.00294	-0.003963	-0.000183	0.011815	-0.002155
111	0.00409	0.002611	0.003104	0.001954	-0.002977	-0.000183	0.008857	-0.000841
112	0.002118	0.00031	0.00146	-0.002648	-0.000183	-0.000183	0.013294	0.001132
113	-0.000841	-0.003963	-1.9e-05	-0.001991	-0.001334	0.000146	0.008363	0.003761
114	-0.000512	-0.000183	-0.002155	0.001625	-0.002484	-1.9e-05	0.005569	-0.001334
115	-0.001005	-0.000676	-0.001169	-0.000841	0.001296	-1.9e-05	0.005241	-0.000347
116	-0.002813	-0.000512	-0.002648	0.001625	-0.027959	-1.9e-05	0.006062	0.000967
117	-0.00232	0.000474	-0.002155	0.001789	-0.014647	-1.9e-05	0.00294	-0.000347
118	-0.001334	0.001625	-0.001827	-0.000183	0.000146	-0.000183	0.003597	-0.000676
119	-0.002813	-0.001005	-0.001991	-0.000512	-0.000512	-0.000347	0.004912	0.002447
120	-0.003635	0.000474	-0.006757	-0.000183	-1.9e-05	-1.9e-05	0.003104	-0.000841
121	-0.001498	-0.001005	-0.001827	-0.00232	-0.000183	-0.000183	0.003597	0.000474
122	-0.003799	-0.000512	-0.003142	0.00031	-1.9e-05	-1.9e-05	0.003104	0.002118
123	-0.001498	0.000639	-0.001334	-0.004128	-1.9e-05	-1.9e-05	0.001789	-0.000676
124	-0.001498	-0.000512	-1.9e-05	-0.001334	-0.000183	-1.9e-05	0.002611	-0.000841
125	0.000146	0.000967	-0.000841	-0.001991	-1.9e-05	-1.9e-05	0.002775	-0.001662
126	-0.002648	0.001132	-0.001334	-0.001991	0.000146	-0.000183	0.00294	0.000639
127	0.000474	-0.001991	-0.000676	-0.001662	-0.000183	-1.9e-05	0.003433	0.000474
128	0.000803	-0.001334	-0.001991	0.001296	-0.000183	-0.000183	-1.9e-05	-0.001334
129	0.000474	-0.001005	-0.001827	-0.002155	-1.9e-05	-0.000183	0.002611	-0.000512
130	0.000639	-0.000512	-0.002155	-0.003635	-1.9e-05	-1.9e-05	0.002775	-0.002648
131	0.00031	0.00146	-0.000676	0.000146	0.000474	-1.9e-05	0.00146	-0.000841
132	-0.005443	0.000146	-0.001498	-0.001334	0.000146	-1.9e-05	0.000474	-0.00232
133	-0.041601	-0.022536	-0.00232	0.000146	0.001132	0.000146	0.000146	-0.001827
