Ladekurvenmessung

Zeit: 2018_05_03 14.01.48

Info: FVA3, v = 0.272, T = 40, F = 10, h =204.8

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
183	0.004255	0.007049	0.002282	0.009678	0.000803	-0.000512	0.008035	-1.9e-05
184	0.000639	0.004419	0.00409	0.002447	-0.001498	0.004419	0.003761	-0.000183
185	-1.9e-05	0.00935	0.000967	0.007377	-1.9e-05	0.007213	0.005241	0.000474
186	-1.9e-05	0.013787	0.001296	0.006556	-1.9e-05	0.005898	0.002775	-1.9e-05
187	-1.9e-05	0.004912	0.001296	0.007213	-0.001991	0.00787	0.006391	-1.9e-05
188	-1.9e-05	0.008199	0.00031	0.002118	-0.006757	0.004912	0.002775	-1.9e-05
189	0.000146	0.005898	0.002447	0.006556	-0.000676	0.006391	0.004255	0.000146
190	-0.000347	0.006062	0.003104	0.008035	-0.000512	0.004583	0.007706	0.000146
191	-0.0061	0.008035	0.005405	0.007706	-0.0061	0.007706	0.00787	0.000146
192	-0.00873	0.006062	0.000639	0.005076	-0.001334	0.006062	0.00409	-1.9e-05
193	-0.006922	0.00787	0.003761	0.006227	-0.000676	0.007706	0.005569	-1.9e-05
194	-0.007415	0.006556	0.00146	0.005241	-0.001005	0.006884	0.007213	-1.9e-05
195	-0.005278	0.009021	-0.000841	0.003761	-0.004292	0.007213	0.006227	-0.000183
196	0.000146	0.010664	0.003104	0.00672	-0.001991	0.007213	0.010664	0.000146
197	-0.000183	0.006227	0.001625	0.004912	-0.005278	0.010829	0.005405	-1.9e-05
198	0.002611	0.00409	-0.001169	0.007377	-0.00232	0.008857	0.006391	-1.9e-05
199	-0.000183	0.007377	-0.00232	0.004583	-0.001169	0.007213	0.004419	-1.9e-05
200	0.000639	0.005076	-0.001169	0.005241	-0.002977	0.003926	0.005734	0.000146
201	-0.005443	0.007542	-0.002813	0.006062	-0.001169	0.00787	0.002775	0.000146
202	0.00146	0.00672	0.00146	0.008857	-0.004292	0.006391	0.006227	-1.9e-05
203	-0.000183	0.003926	-0.000841	0.008692	-0.000512	0.009678	0.001296	-1.9e-05
204	0.000639	0.008199	0.001789	0.005241	0.004419	0.006884	0.003268	-0.000183
205	-0.003635	0.003926	0.000967	0.008857	-0.000183	0.002775	0.00294	-0.000183
206	-0.005936	0.007706	0.003761	0.003104	-0.003142	0.005898	0.004748	0.000146
207	-0.004456	0.006884	-0.00347	0.001954	0.001789	0.003761	0.007542	-1.9e-05
208	-0.001498	0.009514	0.003761	0.004912	-0.005278	0.004255	0.008857	0.000146
209	0.001625	0.008363	0.001625	0.001132	-0.002155	0.004748	0.006884	-0.000183
210	-0.00232	0.005569	0.000474	0.002775	-0.000347	0.006391	0.006227	0.000146
211	0.00294	0.008035	-0.002155	0.000639	-0.004785	0.005734	0.008199	-0.000183
212	0.00146	0.005569	-0.000512	0.00672	-0.008237	0.008692	0.003104	-0.000183
213	0.00294	0.005405	0.004255	0.005734	0.00146	0.006884	0.007213	-1.9e-05
214	0.004255	0.004583	0.003926	0.007049	-0.003799	0.009514	0.00409	-1.9e-05
215	0.0105	0.008035	0.003433	0.00294	-0.001662	0.010007	0.005241	-1.9e-05
216	0.005734	0.010007	0.002611	-0.000347	-0.003306	0.008692	0.00409	-0.000183
217	0.004748	0.008199	0.006062	0.005898	-0.002484	0.008035	0.006227	-0.000347
218	0.00672	0.010829	0.000474	0.003926	-0.000676	0.006062	-1.9e-05	-0.000183
219	0.006391	0.008528	0.00146	0.005405	-0.002484	0.006062	0.003104	0.000146
220	0.007377	0.00935	-0.000347	0.00409	0.000146	0.004748	0.000474	-1.9e-05
221	0.003926	0.007049	0.001625	0.003104	-0.001169	0.006391	0.002282	0.000146
222	0.003926	0.010007	0.001132	0.00146	-1.9e-05	0.004255	-0.000676	-1.9e-05
223	0.00409	0.006391	0.000474	0.005734	-0.002813	0.00672	0.001625	-1.9e-05
224	-0.001662	0.010993	-0.004621	0.003926	-0.001662	0.002282	0.005241	-0.000183
225	0.005076	0.006884	0.000146	0.004419	-0.003799	0.006884	0.006062	-1.9e-05
226	-0.000676	0.009678	-0.000676	-1.9e-05	-0.002648	0.004912	0.004419	-1.9e-05
227	-0.003799	0.001132	0.000639	0.001625	-0.004785	0.007377	0.006062	-1.9e-05
228	-0.000676	0.00672	0.005898	0.005405	-0.000676	0.008857	0.006227	-0.000183
229	-0.002813	0.007213	-0.003142	0.003268	-0.003142	0.006884	0.00294	-0.000183
230	0.00146	0.00935	-0.001498	0.005241	-0.000512	0.006391	0.008528	-1.9e-05
231	-0.001991	-0.000512	0.001789	0.006062	-0.003306	0.005241	0.004583	-0.000183
232	0.002118	-0.001005	-0.000841	0.007049	-0.004292	0.009185	0.005076	-0.000183
233	-0.003142	-0.003635	-0.000676	0.008035	0.002118	0.006227	0.008035	-0.000183
234	0.000474	-0.001005	-0.001005	0.009021	-0.004456	0.009843	0.001789	-1.9e-05
235	0.000639	0.00146	-0.000183	0.004255	0.003268	0.004583	0.002611	0.000146
236	0.006062	0.00031	0.00031	0.006062	-0.001991	0.007542	0.011979	-1.9e-05
237	0.002118	0.00294	-0.00232	0.005898	-0.002813	0.00409	0.008692	-1.9e-05
238	0.00146	0.006884	-0.001498	0.005898	-0.007744	0.006227	0.006227	-1.9e-05
239	0.003433	0.006227	-0.010209	-0.000512	0.002611	0.00672	0.008363	-0.000183
240	-0.001169	0.003761	-0.000183	0.001296	-0.000347	0.006391	0.004255	0.000146
241	0.004583	0.008692	-0.000183	0.001789	0.000146	0.001789	0.004583	-1.9e-05
242	-1.9e-05	-0.001662	-0.000347	0.00409	-0.002155	0.005076	0.004912	-1.9e-05
243	0.000474	0.005569	-0.002155	0.00294	0.000967	0.005569	0.005405	-1.9e-05
244	0.00031	0.004912	0.00031	0.006391	0.00031	0.006062	0.003761	0.000146
245	0.003926	0.005405	-0.005114	0.004419	-0.004128	0.002611	0.004748	-1.9e-05
246	0.000146	0.001789	0.001625	0.006556	-0.001991	0.00935	0.004419	-0.000183
247	0.001625	-0.000347	0.00294	0.006556	-0.002155	0.004255	0.006556	-1.9e-05
248	0.002447	0.005076	-1.9e-05	0.004912	-0.005114	0.003268	0.003268	-0.000183
249	-0.000183	0.002282	-0.002977	0.008528	-0.001498	0.007049	0.003926	-1.9e-05
250	0.000146	0.004255	0.002282	0.006391	-0.001334	0.004912	0.002118	-1.9e-05
251	0.00294	0.004912	-0.002484	0.007377	-0.000841	0.004583	0.002775	-1.9e-05
252	-0.002484	0.008528	-0.003635	0.007049	0.00031	0.004419	-0.000512	-1.9e-05
253	-0.003306	0.002611	-0.001498	0.009021	0.00031	0.005898	0.003104	-1.9e-05
254	0.000639	0.004583	-0.001334	0.003104	0.00672	0.001789	0.000967	-1.9e-05
255	-0.001005	0.003433	-0.003142	0.005569	-0.000512	0.005076	0.002611	-1.9e-05
256	-0.001498	0.007213	0.000146	-0.000183	0.002282	0.00146	-0.001827	0.000146
257	0.009185	0.003433	-0.001169	0.003268	-0.000183	0.005734	0.003761	-1.9e-05
258	-0.001005	0.004912	0.000639	0.008035	0.000146	0.00146	0.005898	-1.9e-05
259	0.001954	0.005241	0.000474	0.005241	-0.002484	0.00294	0.007706	-0.000183
260	0.001625	0.006556	-0.000676	0.003433	-0.000183	0.005241	0.006884	-1.9e-05
261	-1.9e-05	0.004583	0.00031	0.006062	-0.002977	0.004912	0.008528	0.000146
262	-0.001005	0.004748	0.000146	0.003433	-0.002484	0.004748	0.006884	-1.9e-05
263	0.000639	-0.004785	0.001132	0.005076	-0.001498	0.006227	0.003597	0.000146
264	0.000803	-0.001169	-1.9e-05	0.00409	-0.001005	0.004255	0.006227	0.000146
265	-0.003635	0.000146	-0.000512	0.005076	-0.004128	0.001954	0.002611	0.000146
266	-0.001334	0.000639	0.001132	0.006227	-0.007908	0.006062	0.001132	-1.9e-05
267	-0.003799	-0.002977	0.003104	0.002118	-0.002648	0.003104	-0.000347	0.00031
268	-0.000183	-0.002648	0.002447	0.006062	-0.003635	0.005898	0.002447	-1.9e-05
269	-0.001334	-0.001991	0.004912	0.005241	-0.001005	0.003761	0.000474	-0.000183
270	-0.001005	0.000967	0.00294	0.005241	-0.002155	0.003926	0.002775	-1.9e-05
