Ladekurvenmessung
Zeit: 2018_05_03 13.40.14
Info: FVA3, v = 0.139, T = 40, F = 20, h = 135.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
59	-0.000183	-1.9e-05	-0.000183	0.000146	0.000146	-0.001169	0.003433	-0.000183
60	0.000639	-0.000347	-0.000183	-0.000183	-1.9e-05	-0.001169	0.001132	-1.9e-05
61	-0.000676	-1.9e-05	-0.000183	-0.000183	0.000146	-0.000347	0.001132	-1.9e-05
62	0.00031	-1.9e-05	-0.000347	-1.9e-05	-1.9e-05	0.000474	0.000146	-0.000183
63	-0.000183	0.000146	-0.002648	-1.9e-05	-0.000183	0.000146	0.000803	-1.9e-05
64	0.000639	-1.9e-05	0.00031	-1.9e-05	-0.000183	-0.000183	0.000967	-1.9e-05
65	-0.000183	-1.9e-05	-0.000841	0.000146	0.000146	0.000639	0.000146	-1.9e-05
66	-0.000183	0.000146	0.001954	0.000146	-1.9e-05	0.00146	0.000967	0.000146
67	-0.000347	0.000146	-0.000347	0.000146	0.000146	0.001296	0.00409	-1.9e-05
68	0.000639	-0.000183	-0.001005	-1.9e-05	-1.9e-05	-0.000183	0.002611	-1.9e-05
69	0.00031	-0.000183	0.001132	-0.000183	-1.9e-05	0.000803	0.003268	-1.9e-05
70	0.001132	-1.9e-05	-1.9e-05	-0.000183	0.000146	-0.000841	0.00409	-1.9e-05
71	0.000146	-1.9e-05	0.003597	-1.9e-05	-1.9e-05	-0.001005	0.006062	-0.000183
72	0.001296	-1.9e-05	-0.002155	-1.9e-05	0.000146	-0.000183	0.002611	-0.000183
73	-0.000512	-1.9e-05	0.002282	-0.000183	-0.000183	0.000146	-1.9e-05	-1.9e-05
74	-0.000512	-1.9e-05	-0.000183	-1.9e-05	-1.9e-05	-1.9e-05	-1.9e-05	-0.000183
75	-0.000183	0.000146	0.001954	-1.9e-05	-1.9e-05	-1.9e-05	-0.000347	-0.000183
76	-0.000183	-1.9e-05	0.000967	-1.9e-05	-0.000183	-0.000347	-0.003306	0.000146
77	0.00031	-1.9e-05	0.000474	-1.9e-05	-0.000347	-0.000183	0.000967	-1.9e-05
78	-0.000347	0.000146	0.001789	-1.9e-05	-1.9e-05	0.000639	0.000146	-1.9e-05
79	0.000474	-1.9e-05	-0.007908	-1.9e-05	-1.9e-05	0.002775	0.001132	-0.000183
80	-0.000347	-0.000183	-0.000512	0.00031	0.000146	0.003761	0.000967	-1.9e-05
81	0.000474	-0.000183	-0.001005	-0.000183	-1.9e-05	0.001954	0.000803	-1.9e-05
82	-0.000347	0.000146	-0.001005	-0.000183	0.000146	0.002118	0.003268	0.00031
83	0.000967	-1.9e-05	-0.000347	-1.9e-05	0.000146	0.002118	0.003926	-0.000347
84	0.001296	-1.9e-05	-0.000183	-1.9e-05	0.000146	0.002611	0.004419	-1.9e-05
85	-0.000512	0.000146	-0.000841	-1.9e-05	-1.9e-05	-0.000512	0.00409	-0.000183
86	-1.9e-05	0.000146	0.000474	-1.9e-05	-1.9e-05	0.002775	0.004255	-0.000183
87	0.00146	-1.9e-05	0.001296	0.000146	-1.9e-05	0.001954	0.003433	-0.000183
88	-1.9e-05	-1.9e-05	0.00031	0.000146	-1.9e-05	-0.000183	0.006062	-1.9e-05
89	0.000146	0.000146	-0.002977	-1.9e-05	-0.000347	0.00146	0.00672	0.000146
90	-0.000347	0.000146	-0.001334	-1.9e-05	-1.9e-05	0.001789	0.00672	-1.9e-05
91	-0.000512	-1.9e-05	0.000146	-1.9e-05	-1.9e-05	0.00031	0.008199	0.000146
92	-0.000841	-0.000183	-1.9e-05	-1.9e-05	-1.9e-05	0.002118	0.008363	0.000146
93	-0.000676	-0.000183	0.00031	-1.9e-05	0.000146	0.000803	0.006227	-1.9e-05
94	-0.000841	-1.9e-05	0.001625	-0.000183	0.000146	0.001954	0.007213	-1.9e-05
95	-0.000183	0.000146	-0.003306	-0.000512	0.000146	-0.000347	0.005569	0.000146
96	0.000146	0.000146	0.000803	-1.9e-05	-1.9e-05	0.001789	0.00672	-1.9e-05
97	-0.001169	-1.9e-05	-0.000841	0.00031	-0.000183	0.001296	0.00787	-0.000183
98	-0.000183	0.000146	0.00031	-1.9e-05	-1.9e-05	0.001625	0.004748	-1.9e-05
99	-0.000676	-1.9e-05	-0.000347	-1.9e-05	-0.000183	0.001789	0.009678	-1.9e-05
100	0.000146	-0.000183	-0.000841	-1.9e-05	0.000146	0.001132	0.007706	0.00031
101	-0.000347	-1.9e-05	-0.000183	-1.9e-05	-1.9e-05	0.003597	0.006884	0.000146
102	0.000967	0.000146	-0.000347	-0.000347	0.000146	0.002775	0.005898	-0.000183
103	-1.9e-05	-1.9e-05	0.001789	-0.000183	-1.9e-05	0.00294	0.007049	0.000146
104	0.000967	-1.9e-05	-0.000841	-1.9e-05	-1.9e-05	0.003268	0.004255	-0.000183
105	-0.001005	-0.000347	0.000803	-1.9e-05	-1.9e-05	0.005405	0.004583	0.000146
106	-0.000347	0.000146	-0.000512	0.00031	-1.9e-05	0.00294	0.00409	-1.9e-05
107	0.000146	0.000146	-0.001662	-0.000183	-0.000183	0.00146	0.004583	-1.9e-05
108	-0.001334	-1.9e-05	-1.9e-05	-0.000183	-0.000183	0.000474	0.004748	-1.9e-05
109	-0.000512	0.000146	0.000474	0.000146	-0.000183	0.002282	0.00294	0.000803
110	-0.000183	-1.9e-05	0.000639	0.00031	-0.000183	0.003104	0.003597	0.000146
111	-0.000512	-1.9e-05	0.000474	0.000146	-0.000183	0.001132	0.003433	0.000146
112	-0.000183	-0.000183	-0.001005	0.00031	-1.9e-05	0.004255	0.006391	0.000146
113	0.000474	-1.9e-05	-0.001498	0.000803	0.000146	0.001789	0.003268	-1.9e-05
114	0.000474	-0.000183	-0.001991	-1.9e-05	-0.000183	0.004255	0.009514	-0.000183
115	0.000803	-0.000183	-0.000676	-0.000183	-1.9e-05	0.004748	0.004912	-0.000183
116	-0.000183	-0.000183	-0.002977	0.000146	-1.9e-05	0.005076	0.004583	-1.9e-05
117	0.000474	0.000146	-0.004785	-0.000676	-1.9e-05	0.003761	0.004748	-0.000183
118	0.000146	-0.000183	-0.000183	-1.9e-05	-1.9e-05	0.005076	0.005241	-1.9e-05
119	0.001132	-0.000183	0.002611	-1.9e-05	-0.000347	0.00409	0.005405	-0.000347
120	-0.000841	-0.000183	-0.00232	0.000146	0.000146	0.001625	0.004583	-0.000841
121	-0.000512	-0.000183	-0.001827	0.000146	-1.9e-05	0.005405	0.002611	-1.9e-05
122	0.000146	-1.9e-05	0.001789	-0.000512	-0.000183	0.002611	0.00935	-1.9e-05
123	-0.000183	0.000146	-0.002155	0.000146	-1.9e-05	0.003761	0.006227	0.000146
124	-0.000512	-0.000183	0.001132	-1.9e-05	-1.9e-05	0.005076	0.00672	-1.9e-05
125	-0.000183	-0.000183	-0.001334	-1.9e-05	-0.000183	0.001132	0.011815	0.000146
126	-0.000347	-0.000347	0.001296	-1.9e-05	-1.9e-05	0.000474	0.004255	-1.9e-05
127	-0.000347	-1.9e-05	-0.002648	-1.9e-05	-1.9e-05	0.001296	0.004912	-0.000183
128	0.000146	0.000146	-0.000676	-0.000512	-1.9e-05	-0.000347	0.003268	0.000146
129	-0.000183	-1.9e-05	-0.001827	0.000474	-0.000183	-0.005607	0.005076	0.000146
130	0.000146	-1.9e-05	-0.001662	0.000967	-1.9e-05	-0.003799	0.001296	-1.9e-05
131	-0.000676	0.000146	-0.002648	0.000639	-0.000183	0.000967	-1.9e-05	-0.000183
132	0.000967	-1.9e-05	-0.004456	-0.000347	-1.9e-05	0.00031	-1.9e-05	-1.9e-05
133	-0.000347	-0.000183	-0.001827	-0.005936	0.000146	-0.000841	-1.9e-05	-0.000183
134	0.000639	-0.000183	-0.002977	-0.00232	-0.000183	0.00146	-0.000183	0.00031
135	-0.000512	-1.9e-05	-0.000183	-1.9e-05	-1.9e-05	0.001789	-0.000183	-0.000183
136	-0.000183	-0.000183	-0.00232	-0.000512	0.000146	0.000803	0.00031	-0.000347
137	-0.001169	-0.000183	-0.001334	-0.000512	-1.9e-05	0.003761	-0.000183	-1.9e-05
138	0.000639	-0.000183	-0.000841	0.000803	-1.9e-05	0.001296	-0.000183	-1.9e-05
139	-0.000347	0.000146	-0.001169	-0.005443	-1.9e-05	0.003104	0.00146	-0.000183
140	-1.9e-05	-1.9e-05	-0.001991	-0.002813	-1.9e-05	0.001625	0.001789	-0.000183
141	-0.001334	-1.9e-05	0.000967	-0.000512	-0.000183	0.003597	0.00146	-0.000183
142	0.00031	-0.000183	-0.001169	-0.000347	-1.9e-05	0.002447	-0.001005	-1.9e-05
143	-0.000512	-1.9e-05	-0.003963	-0.000183	-0.000183	0.002282	0.000639	-1.9e-05
144	-1.9e-05	-1.9e-05	-0.000676	0.00031	0.000146	0.002447	0.000639	-1.9e-05
145	-1.9e-05	-0.000183	-0.001498	0.000803	-1.9e-05	-0.000676	-0.000347	-1.9e-05
146	-0.000183	-1.9e-05	-0.00347	0.000803	-1.9e-05	0.001132	-0.000676	-0.000183
147	-1.9e-05	-1.9e-05	-0.00347	0.000146	-1.9e-05	0.001789	-0.001498	-1.9e-05
148	0.000803	-1.9e-05	-0.002813	0.000639	-1.9e-05	-1.9e-05	-0.001662	-0.000183
149	0.00031	-0.000183	-0.003306	-0.000183	-1.9e-05	0.002447	-0.000183	-0.000183
150	0.000146	-1.9e-05	-0.004128	0.002118	0.000146	0.000639	0.000803	-1.9e-05
151	0.00031	-1.9e-05	-0.001005	0.002775	-1.9e-05	-0.001334	0.001132	-1.9e-05
152	-1.9e-05	0.000146	0.002447	-0.000347	-1.9e-05	0.00146	0.00031	-0.000183
153	0.00031	-1.9e-05	-0.001005	-1.9e-05	-0.000183	0.000146	-0.003142	0.000146
154	-0.000676	0.000146	-0.001991	-0.000841	-1.9e-05	0.001954	0.003268	-1.9e-05
155	0.000639	0.000146	-1.9e-05	-0.000183	-1.9e-05	-0.001662	0.001625	-0.000183
156	0.000474	-1.9e-05	0.000803	-0.000183	0.000146	0.001296	0.000803	0.00031
157	0.000803	-1.9e-05	-0.000347	0.00031	0.000146	0.000967	0.001789	-0.000183
158	-0.000676	-1.9e-05	-0.001334	0.000474	-1.9e-05	0.000639	-0.000512	0.000146
159	0.001132	-1.9e-05	-0.004621	-0.000512	0.000146	0.000639	-0.000512	-0.000183
160	-0.000841	-0.000183	-0.00232	-0.001334	-1.9e-05	0.002118	-0.001334	-0.000183
161	-0.000676	-1.9e-05	-0.002648	-0.001169	0.000146	0.000146	-0.000512	-1.9e-05
162	-0.000512	-1.9e-05	-0.002155	0.000146	-1.9e-05	0.000146	0.00031	-0.000183
163	-1.9e-05	-1.9e-05	-0.002813	0.00031	-1.9e-05	-0.000183	-0.000512	-0.000183
164	0.000146	-1.9e-05	-0.002648	-0.000676	-0.000183	0.000146	-0.001334	0.000146
165	0.002118	0.000146	-0.003635	0.000146	-1.9e-05	-1.9e-05	0.002611	-0.000183
166	-1.9e-05	-1.9e-05	-0.00347	-0.000183	-1.9e-05	-1.9e-05	0.001625	0.000146
167	-0.000183	-0.000183	-0.003799	0.000474	-1.9e-05	-1.9e-05	0.000803	-1.9e-05
168	0.000639	-0.000183	-0.002977	-0.000676	0.000146	0.000146	0.001625	-1.9e-05
169	0.000146	-0.000183	-0.005278	-1.9e-05	-1.9e-05	0.001954	0.004419	0.000146
170	0.00031	-0.000183	-0.003635	-1.9e-05	-0.000183	-0.000512	0.004583	0.000146
171	0.000474	-1.9e-05	-0.002648	-0.001498	0.00031	0.002447	0.007542	0.000146
172	0.000146	-1.9e-05	-0.000183	0.009678	-0.000183	0.000967	0.004419	-1.9e-05
173	0.000146	-0.000183	0.002282	0.000146	-0.000183	0.000474	0.004419	-1.9e-05
174	-1.9e-05	0.000146	-0.00232	-0.001827	-0.000347	0.001625	0.006062	-0.000183
175	-0.000347	-1.9e-05	-0.000347	-0.001662	-0.000183	0.003268	0.005241	-1.9e-05
176	0.003926	-1.9e-05	-0.001827	0.002447	-0.000183	0.000639	0.006062	0.000146
177	0.000146	-1.9e-05	-0.001334	-0.001662	-1.9e-05	0.00031	0.007542	-1.9e-05
178	-0.000676	-1.9e-05	-0.004456	0.001132	-0.000183	0.000474	0.005241	-1.9e-05
179	-1.9e-05	-1.9e-05	0.000639	-0.000841	-0.000183	-1.9e-05	0.005569	0.000146
180	0.000146	-1.9e-05	-0.003306	-1.9e-05	0.000146	0.001296	0.00787	-0.000183
181	0.000639	-1.9e-05	-0.003963	0.002611	0.000146	0.000146	0.003761	0.000146
182	-0.000183	-0.000183	-0.002813	-0.001169	-1.9e-05	0.004583	0.006062	-1.9e-05
183	0.000146	-1.9e-05	-0.001662	-0.004621	-0.000183	-0.000183	0.002775	-1.9e-05
184	0.00031	-1.9e-05	-0.00232	0.00031	-1.9e-05	0.000146	0.005241	-1.9e-05
185	-0.000512	-0.000183	-0.00232	-0.000183	-0.000183	0.002118	0.003268	-0.000183
186	-0.000676	-1.9e-05	-0.000676	-0.000347	-0.000183	-0.000347	0.005569	-0.000183
187	-0.00232	-1.9e-05	-0.001334	-0.000676	-1.9e-05	0.000474	0.006227	-0.000183
188	-0.000183	0.000146	-0.000512	-1.9e-05	0.000146	-0.000347	0.005241	-1.9e-05
189	0.00031	-1.9e-05	0.001789	0.00031	-1.9e-05	-0.000512	0.004748	-1.9e-05
190	0.000146	-1.9e-05	0.00294	-1.9e-05	-1.9e-05	0.00146	0.007542	-1.9e-05
191	0.00031	-0.000183	-0.001827	0.00146	-1.9e-05	0.001132	0.004912	0.00031
192	-0.000183	-0.000183	0.002282	-0.001498	-0.000183	0.002447	0.000803	0.000146
193	0.001296	-0.000183	-0.001991	-0.000183	0.000146	0.002611	0.000639	0.000146
194	-0.000676	0.000146	-0.001662	-0.002155	-1.9e-05	-0.000841	0.000803	-1.9e-05
195	-0.000183	0.000146	-0.001169	-0.000183	0.000146	-0.001334	0.001132	-0.000183
196	-0.000676	0.00031	-0.001991	-0.001498	-0.000183	-0.001498	0.001296	-0.000183
197	-0.000512	-1.9e-05	-0.001827	0.000474	-0.000183	-1.9e-05	0.003926	-0.000183
198	-0.000512	-1.9e-05	-0.000347	0.000474	-0.000347	0.00031	0.002611	0.000146
199	-0.000512	0.000146	-0.000183	0.000146	-1.9e-05	-1.9e-05	0.001132	-1.9e-05
200	0.000639	-0.000183	-0.002484	0.000639	0.000146	0.000474	0.000967	-1.9e-05
201	-1.9e-05	-1.9e-05	0.000474	-1.9e-05	0.000146	-0.000841	0.002118	-1.9e-05
202	0.001132	-0.000183	-1.9e-05	0.001296	-1.9e-05	-0.001005	0.000967	-1.9e-05
203	-0.000183	0.000146	-0.001662	0.000146	-0.000183	0.000803	0.003926	0.000146
204	0.000803	-0.000183	-0.002813	-1.9e-05	0.000146	-0.005771	0.002447	-0.000183
205	-0.000841	-0.000183	-0.000183	0.00146	0.000146	-1.9e-05	0.003761	-0.000183
206	0.000803	0.000146	0.000967	-0.000183	-1.9e-05	-1.9e-05	0.002447	-0.000183
207	0.000474	0.000146	0.000146	-0.002648	-0.000183	0.000146	0.002611	-0.000347
208	0.000146	-1.9e-05	0.000967	0.000639	-0.000183	-0.000676	0.003104	-0.000183
209	-0.000347	-1.9e-05	0.002611	0.000146	-0.000183	0.000639	0.003433	-0.000183
210	-0.000347	0.000146	-0.000183	0.000474	-1.9e-05	-0.000347	0.002611	-0.000183
211	-0.000347	-1.9e-05	0.00146	-0.001169	-1.9e-05	-0.000183	0.000967	0.000146
212	-0.000183	-1.9e-05	0.001132	0.00146	-1.9e-05	-0.000512	0.002118	-1.9e-05
213	0.000146	-1.9e-05	0.000967	0.001296	-1.9e-05	-0.000183	0.002118	-1.9e-05
214	-0.000183	-1.9e-05	-0.000841	-1.9e-05	-1.9e-05	-0.000676	0.001296	0.000146
215	0.000474	0.000146	0.001625	-0.001005	0.000146	-0.001334	-1.9e-05	-1.9e-05
216	-0.000841	0.000146	0.000803	0.000639	-1.9e-05	-1.9e-05	0.000639	-1.9e-05
217	0.000803	-1.9e-05	-0.000183	-0.001169	-0.000183	0.000146	0.00031	-1.9e-05
218	-0.000676	0.000146	0.000803	-0.000183	-1.9e-05	0.000146	-1.9e-05	-1.9e-05
219	0.000146	-1.9e-05	0.003104	-0.001334	0.000146	-1.9e-05	-1.9e-05	-0.000183
220	-0.000183	-1.9e-05	0.003761	0.000474	-1.9e-05	0.000967	0.000803	-0.000183
221	0.000803	0.000146	0.001296	0.000146	0.000146	0.00031	-0.000183	0.000146
222	-1.9e-05	-0.000183	0.002611	-0.002648	-1.9e-05	0.000146	0.000146	0.000146
223	0.00031	-1.9e-05	0.003268	0.000146	-1.9e-05	-0.000183	-0.000183	-1.9e-05
224	-1.9e-05	-0.000183	0.002282	-0.002977	0.000146	-0.000512	-1.9e-05	-1.9e-05
225	0.000474	-1.9e-05	-0.000347	-1.9e-05	0.000146	-0.000183	0.000146	-1.9e-05
226	-0.000841	-0.000183	0.001954	-1.9e-05	0.000146	0.000146	0.000803	-1.9e-05
227	0.001132	0.000146	-0.001005	0.000146	0.000146	-0.001005	0.002282	-0.000183
228	-0.000183	0.000146	0.002611	-0.000347	-1.9e-05	0.000146	0.002611	-1.9e-05
229	-0.000347	-1.9e-05	-0.001498	0.000639	-1.9e-05	-1.9e-05	0.001296	-0.000183
230	-0.000183	-1.9e-05	0.000639	-0.001005	-0.000183	-0.000183	0.001789	-0.000183
231	-0.000183	-0.000183	0.002447	-0.000183	-0.000183	-0.000347	0.002118	-1.9e-05
232	0.000146	0.000146	0.001296	0.00031	-0.000183	0.000474	0.001954	-1.9e-05
233	-0.000512	-1.9e-05	0.004583	-0.000841	0.000146	-0.000183	0.00294	-1.9e-05
234	0.000803	-1.9e-05	0.002282	0.000967	0.000146	0.001132	0.000146	-0.000183
235	0.00031	-1.9e-05	0.000146	-0.001334	0.000146	-0.001169	0.000474	0.00031
236	0.000474	-0.000183	0.001954	0.000146	0.000146	-1.9e-05	0.000146	-1.9e-05
237	-0.001005	-1.9e-05	0.002611	-0.000347	-1.9e-05	0.001296	0.001296	-1.9e-05
238	0.00031	-1.9e-05	0.000803	0.00031	-1.9e-05	-0.001005	-0.000183	-1.9e-05
239	0.000146	-1.9e-05	0.00146	-0.001991	-1.9e-05	-0.000183	-0.000183	0.000146
240	0.00031	-1.9e-05	-0.001169	0.002447	-0.000183	-0.001169	0.00031	-1.9e-05
241	-0.000347	-1.9e-05	0.002775	0.000146	-1.9e-05	-0.000841	0.00031	0.000146
242	-0.000183	-1.9e-05	0.002611	0.000146	0.000146	-0.001662	0.000474	-0.000183
243	-0.001005	0.000146	0.002447	0.000146	-1.9e-05	-0.001169	-0.000347	0.000146
244	-0.000183	-1.9e-05	0.000639	-0.001662	-1.9e-05	-1.9e-05	-1.9e-05	-1.9e-05
245	-0.000347	-0.000183	0.003926	0.000803	-1.9e-05	-1.9e-05	0.000967	-1.9e-05
246	-1.9e-05	-1.9e-05	0.001789	0.001296	-1.9e-05	-0.000512	0.001296	-1.9e-05
247	0.000146	-0.000183	0.000967	-0.001662	-0.000183	-0.000512	0.001132	0.000146
248	0.000146	0.000146	0.002447	-0.000841	-1.9e-05	0.000474	-0.000676	0.000146
249	-0.000347	-1.9e-05	0.000967	-1.9e-05	0.000146	-0.001005	-0.000183	-1.9e-05
250	-0.000183	-0.000183	0.001625	0.000146	-1.9e-05	-0.000347	0.003433	-0.000183
251	0.000146	-1.9e-05	0.001296	0.002282	-0.000183	0.00031	-1.9e-05	-1.9e-05
252	-1.9e-05	0.000146	0.001954	0.000146	-1.9e-05	0.000146	-0.000183	-0.000183
253	-0.000347	0.000146	0.003433	0.001954	-1.9e-05	0.000146	0.000146	-1.9e-05
254	-0.000183	-1.9e-05	0.008199	-0.000512	-0.000183	-1.9e-05	0.000146	0.000146
255	-0.000183	-1.9e-05	0.003433	0.001296	-1.9e-05	-0.000183	-0.000183	-1.9e-05
256	-1.9e-05	-1.9e-05	0.002118	-0.000841	-1.9e-05	-0.000512	-0.000676	-1.9e-05
257	0.000474	-0.000183	0.002447	0.000146	-1.9e-05	-0.000512	-1.9e-05	0.000146
258	-1.9e-05	-1.9e-05	0.003268	-0.004292	-1.9e-05	0.000474	-1.9e-05	0.000146
259	0.00031	-1.9e-05	-0.001662	-0.000183	-1.9e-05	-0.000512	-1.9e-05	-1.9e-05
260	-0.000183	-1.9e-05	0.003597	0.000146	0.00031	-0.000347	0.00031	0.000146
261	0.000146	-1.9e-05	0.001954	0.00031	0.000146	-0.001169	-0.000676	-0.000183
