Ladekurvenmessung
Zeit: 2018_05_02 15.14.50
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
160	-0.001472	-0.000617	-0.000781	-0.001374
161	-0.002097	-0.000946	-0.002032	-0.000222
162	0.000337	-0.000946	0.000666	-0.003479
163	-0.00111	-0.000288	-0.00213	0.000798
164	-9e-05	0.000403	8e-06	-0.001012
165	-0.003018	0.002377	0.0006	-0.004334
166	-0.000979	0.000666	-0.000683	0.001193
167	-0.000518	0.001423	0.000831	0.001028
168	-0.002525	0.002772	0.000962	-0.000123
169	-0.002788	0.000765	-0.000748	0.000304
170	-0.003018	-0.004762	0.000502	0.001653
171	-0.000452	0.000798	7.4e-05	0.000239
172	-0.003874	-0.0019	-0.000123	0.003035
173	-0.00417	-0.000321	-5.8e-05	-0.00236
174	-0.005124	-0.000222	-2.5e-05	0.000633
175	0.003693	0.002212	-0.000156	-0.001176
176	-0.003512	0.002476	-0.000748	-0.002558
177	-0.002689	0.002706	0.000469	-0.000518
178	-0.001209	0.002607	-2.5e-05	0.000699
179	-0.001308	0.00162	8e-06	-0.00167
180	-0.002328	0.002607	7.4e-05	-0.005289
181	-0.001143	0.005535	-0.000156	-0.000321
182	-0.000814	0.002377	8e-06	0.000469
183	-0.003709	0.002706	0.000107	-0.001933
184	-0.00519	0.004548	0.000173	-0.000288
185	-0.002722	0.003331	-2.5e-05	0.000173
186	-0.000222	0.008562	0.000403	-0.001439
187	-0.004565	0.004976	0.000271	-0.001801
188	-0.001012	0.007279	7.4e-05	0.004548
189	0.00139	0.005272	-0.000189	0.004943
190	-0.003676	0.009713	0.000239	-0.000321
191	0.000337	0.007147	8e-06	0.001982
192	-0.002196	0.006687	4.1e-05	-0.000255
193	-0.00236	0.005535	-5.8e-05	0.000337
194	0.000633	0.004154	8e-06	-0.001374
195	-0.00292	0.00445	-0.000123	-0.000518
196	-0.000255	0.005634	-5.8e-05	-0.001242
197	0.001653	0.006555	-0.000288	-0.000156
198	-0.000584	0.005897	-0.000288	-0.002393
199	-0.003874	0.008463	8e-06	0.000173
200	-0.003676	0.008595	0.000107	-0.001077
201	-0.004367	0.00445	0.000107	-0.001374
202	-0.002788	0.004186	0.000107	0.000206
203	-0.002097	0.00672	0.000107	0.000535
204	-0.00417	0.004779	-5.8e-05	-0.001143
205	-0.000946	0.013859	8e-06	-0.002591
206	-0.004071	0.004252	-2.5e-05	-0.001406
207	-0.001308	0.005206	-0.000156	-0.004598
208	-0.002854	0.004186	8e-06	-0.000419
209	-0.001374	0.000765	-0.000222	-0.00292
210	-0.000781	0.003364	-5.8e-05	-0.002689
211	0.002706	0.002541	0.000107	-0.000814
212	-2.5e-05	0.001949	-2.5e-05	0.000304
213	-9e-05	0.003002	0.000304	-0.000814
214	-0.001538	0.004055	7.4e-05	0.000995
215	-0.001768	-0.001604	0.000173	-0.001834
216	-0.000419	-0.000946	-0.000123	-0.001077
217	-0.002755	0.002212	0.00037	-0.001406
218	-0.001176	0.003199	4.1e-05	-0.004466
219	-0.002064	0.0006	0.00014	0.001489
220	-0.001275	-0.000189	0.000535	-0.002525
221	-0.001867	0.000469	0.00014	-0.000748
222	-0.001077	0.005996	8e-06	0.000304
223	-0.000716	0.003035	-5.8e-05	0.001982
224	-0.004236	0.001456	0.0006	0.000699
225	-0.003413	0.001587	-0.000255	0.00218
226	-0.002689	0.00343	0.00037	-0.000123
227	-0.002657	0.003035	-0.000189	0.001324
228	-0.006012	0.003989	0.000173	-0.000518
229	-0.003018	0.003792	-0.000419	-5.8e-05
230	-0.001867	0.004219	0.000502	-0.002657
231	-0.001834	0.004483	-0.002657	-0.001374
232	-0.003808	0.003759	0.000633	-0.001374
233	-0.001571	0.006588	-0.000946	-0.001933
234	-0.004795	0.00445	-9e-05	-0.001505
