Ladekurvenmessung
Zeit: 2018_05_04 11.33.09
Info: FVA3, v = 0.195, T = 80, F = 20, h = 86.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
602	-0.000183	0.000639
603	-0.000183	0.000639
604	-0.000347	0.002282
605	-1.9e-05	0.00146
606	-1.9e-05	0.001132
607	-1.9e-05	0.003597
608	-1.9e-05	0.001789
609	0.00031	0.000639
610	-0.000183	0.001789
611	-1.9e-05	0.00031
612	-0.000347	0.000967
613	-0.000347	-0.000676
614	-0.000347	0.000474
615	-0.000347	-0.000183
616	-0.000183	-0.000183
617	-0.000183	0.000146
618	-0.000183	0.000474
619	-1.9e-05	-0.001005
620	-1.9e-05	0.001296
621	-0.000183	0.000474
622	-0.000183	0.00031
623	-0.000183	0.000803
624	-0.000347	0.001296
625	-0.000183	-0.000183
626	-0.000347	0.000803
627	-1.9e-05	0.00146
628	-1.9e-05	0.000803
629	-0.000183	0.001625
630	-1.9e-05	-0.000347
631	0.00031	0.00031
632	-0.000183	-0.000183
633	-0.000183	-1.9e-05
634	-0.000183	-0.001169
635	-1.9e-05	0.000967
636	-0.000183	0.000474
637	0.000146	0.001625
638	-0.000512	-0.000676
639	-0.000183	-1.9e-05
640	-0.000183	0.000639
641	-1.9e-05	0.000474
642	-0.000183	0.001296
643	-1.9e-05	-0.000676
644	-0.000183	0.000803
645	-0.000183	0.000639
646	-0.000347	0.000146
647	-0.000347	-1.9e-05
648	-0.000183	-1.9e-05
649	-0.000183	0.000967
650	-1.9e-05	-1.9e-05
651	-1.9e-05	0.000146
652	-1.9e-05	0.001132
653	-0.000183	-0.000841
654	-0.000183	0.00031
655	-0.000183	-0.000183
656	-0.000183	-1.9e-05
657	-0.000512	-0.000347
658	-0.000347	-0.001334
659	-0.000512	-0.000183
660	-0.000183	-0.001827
661	-1.9e-05	0.001789
662	0.000146	0.00146
663	-0.000183	0.000967
664	-1.9e-05	0.000803
665	-0.000183	0.002447
666	-0.000183	-0.001991
667	-0.000183	0.000474
668	-0.000183	0.000639
669	-0.000347	-1.9e-05
670	-0.000183	0.00031
671	0.000146	0.00031
672	-0.000183	-0.000676
673	-1.9e-05	-0.000183
674	-0.000183	-1.9e-05
675	0.000146	0.000639
676	-1.9e-05	-0.000512
677	-1.9e-05	0.000639
678	-1.9e-05	-1.9e-05
679	-0.000183	-0.000183
680	-0.000183	0.000146
681	-0.000676	-0.000347
682	-0.000347	0.000803
683	-0.000183	-0.000183
684	-0.000183	-0.000183
685	0.000146	-0.000512
686	-1.9e-05	0.000967
687	-1.9e-05	-0.000183
688	-0.000183	-1.9e-05
689	-0.000676	-0.000183
690	-0.000183	-0.000183
691	-0.000512	-0.00232
692	-0.000512	-0.000183
693	-1.9e-05	0.000639
694	0.000146	0.00146
695	0.000146	0.000639
696	-0.000183	0.000967
697	0.000146	0.000803
698	-1.9e-05	-1.9e-05
699	-1.9e-05	0.000146
700	-0.000512	0.00031
701	-0.000183	0.000639
702	-0.000512	0.001625
703	-0.000347	-1.9e-05
704	-0.000347	0.000967
705	-0.000183	0.000146
706	-0.000183	-0.000183
707	-1.9e-05	-0.000347
708	-1.9e-05	-0.002648
709	-0.000183	0.000803
710	-0.000512	0.001625
711	-0.000183	-0.000512
712	-0.000183	-1.9e-05
713	-0.000347	0.001132
714	0.003268	0.001625
715	-1.9e-05	0.00031
716	-1.9e-05	-1.9e-05
717	-0.000183	0.00031
718	-1.9e-05	0.00031
719	-1.9e-05	0.000639
720	0.000146	0.00146
721	-0.000183	0.002611
722	-0.000183	0.000474
723	-0.001005	0.00031
724	-0.000512	-1.9e-05
725	-0.001498	0.000639
726	-0.000512	0.004255
727	0.000803	0.003433
728	-0.000183	0.000803
729	0.000474	0.002447
730	0.000146	0.003926
731	-0.000676	0.003926
732	0.000803	0.00146
733	-1.9e-05	0.005241
734	-0.000183	0.001132
735	-0.000183	0.000146
736	-0.000347	-1.9e-05
737	-0.000183	0.000146
738	-1.9e-05	-1.9e-05
739	-1.9e-05	0.00031
740	-0.000183	0.001132
741	-0.000183	0.000474
742	-0.000183	-0.000347
743	-1.9e-05	-0.000347
744	-0.000183	0.001296
745	-0.000183	0.00031
