Ladekurvenmessung
Zeit: 2018_05_03 14.00.34
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
75	0.000146	-1.9e-05	-0.00347	-0.000183	-1.9e-05	-0.000183	-0.000183	-0.001662
76	0.001296	-1.9e-05	-0.000676	-1.9e-05	0.000146	0.00031	-0.001169	-0.006593
77	-0.001169	-1.9e-05	0.00146	0.000146	0.000146	0.000803	-0.001169	-0.00347
78	-0.000676	-1.9e-05	0.000474	0.00031	-1.9e-05	0.000146	-0.001334	-0.004292
79	0.001789	-1.9e-05	-1.9e-05	-0.000183	0.000146	-0.002813	-0.001991	-0.004621
80	-0.001334	-0.000183	-0.002813	0.000146	-1.9e-05	-0.001662	-0.008894	-0.004785
81	0.001625	-0.000512	-0.003799	-1.9e-05	-0.000183	-0.005443	-0.001334	-0.003306
82	-0.000676	-1.9e-05	-0.00232	-1.9e-05	0.000146	-0.001498	-0.004128	-0.003963
83	-0.001991	0.000146	-0.003306	-0.000183	0.00031	-0.001334	-0.005443	-0.003963
84	0.000146	0.000146	-0.000347	0.000146	-0.000512	-0.001169	-0.000676	0.00146
85	0.005898	0.000146	-0.001334	0.000146	-1.9e-05	0.000639	-0.001169	-0.00347
86	0.000803	0.000146	-0.001662	-1.9e-05	-1.9e-05	-0.001991	-0.001334	-1.9e-05
87	0.002282	0.000146	-0.001005	-1.9e-05	-1.9e-05	-0.002155	-0.002648	-0.00232
88	-1.9e-05	0.000146	-0.000183	-0.000183	-1.9e-05	0.001296	0.00031	-0.000347
89	-0.001005	-1.9e-05	-0.004949	-1.9e-05	-1.9e-05	-0.006757	-0.000347	-0.00232
90	-0.003963	-1.9e-05	-0.001498	-0.000183	-1.9e-05	0.000146	-0.001498	0.000967
91	-0.001662	0.000146	-0.001498	0.000146	-1.9e-05	-0.001827	-0.001498	-0.005443
92	-0.001005	0.000639	-0.002813	0.000146	-0.000183	-0.001169	0.000639	-0.003635
93	-1.9e-05	-0.000183	-0.002813	0.000146	0.000146	-0.001662	-1.9e-05	-0.001991
94	0.000146	-1.9e-05	0.003597	-1.9e-05	-1.9e-05	0.000639	0.000474	-0.004785
95	-0.000347	-0.000183	-0.004785	-1.9e-05	-1.9e-05	0.000639	-0.000841	-0.004292
96	-1.9e-05	0.000146	-0.005278	-0.000183	-0.000183	-0.000512	-0.000183	-0.004128
97	0.00031	-0.000183	0.001296	-0.000183	-1.9e-05	0.002775	-0.004949	-0.004292
98	-0.000183	0.000146	-0.000841	-1.9e-05	0.000146	-0.001005	-0.001005	-0.002648
99	0.00031	-1.9e-05	-0.000512	-0.000183	-0.000183	-0.000841	-0.000512	-0.003306
100	0.000474	0.000146	-0.001498	-1.9e-05	0.000146	-0.001169	-0.001991	-0.000676
101	-0.000183	-1.9e-05	0.001789	-1.9e-05	-0.000183	0.000146	0.000146	0.000474
102	-1.9e-05	-1.9e-05	-0.001005	-1.9e-05	0.000146	-0.001005	-0.000183	-0.005607
103	-0.000676	-0.000183	0.00031	-1.9e-05	-0.000183	-0.000512	-0.002484	0.000967
104	0.000146	0.000146	-0.002813	0.000146	-1.9e-05	-0.003635	-0.000347	-0.000841
105	0.000146	0.000146	0.000474	0.00031	-1.9e-05	0.000639	-0.001827	-0.000512
106	-1.9e-05	-1.9e-05	-0.000512	-1.9e-05	-0.000183	-0.000841	-0.001662	0.000639
107	-0.000183	-1.9e-05	0.002611	-1.9e-05	-0.000183	-0.003635	0.000474	0.00031
